Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
MERCEDES-BENZ,E-Class (S210) Estate,E 200 Kompressor,A5,1998,Petrol,14.5,7.6,10.1,19.5,37.2,28.0,242,779,III,71.0,0.899,0.091,0.071,0.020,0.000
MERCEDES-BENZ,E-Class (S210) Estate,E 240,M6,2597,Petrol,17.4,8.6,11.8,16.2,32.8,23.9,283,913,III,74.0,0.136,0.075,0.040,0.035,0.000
MERCEDES-BENZ,E-Class (S210) Estate,E 240,A5,2597,Petrol,16.6,8.3,11.4,17.0,34.0,24.8,274,880,III,71.0,0.200,0.092,0.060,0.032,0.000
MERCEDES-BENZ,E-Class (S210) Estate,E 280,M6,2799,Petrol,16.9,8.4,11.5,16.7,33.6,24.6,275,887,III,72.0,0.125,0.077,0.035,0.042,0.000
MERCEDES-BENZ,E-Class (S210) Estate,E 280,A5,2799,Petrol,16.2,8.1,11.1,17.4,34.9,25.5,266,856,III,72.0,0.294,0.102,0.035,0.042,0.000
MERCEDES-BENZ,E-Class (S210) Estate,E 320,A5,3199,Petrol,15.8,7.9,10.8,17.9,35.8,26.2,259,833,III,71.0,0.242,0.116,0.049,0.067,0.000
MERCEDES-BENZ,E-Class (S210) Estate,E 430,A5,4266,Petrol,16.9,8.6,11.7,16.7,32.8,24.1,281,905,III,68.0,0.256,0.080,0.056,0.024,0.000
MERCEDES-BENZ,E-Class (S210) Estate,E 55 AMG,A5,5439,Petrol,19.4,9.2,12.8,14.6,30.7,22.1,307,987,III,73.0,0.505,0.074,0.054,0.020,0.000
MERCEDES-BENZ,E-Class (S210) Estate,E 220 CDI,M6,2148,Diesel,9.1,5.5,6.8,31.0,51.4,41.5,180,539,III,73.0,0.320,0.472,0.000,0.000,0.036
MERCEDES-BENZ,E-Class (S210) Estate,E 220 CDI,A5,2148,Diesel,9.4,5.7,7.1,30.1,49.6,39.8,188,562,III,74.0,0.088,0.460,0.000,0.000,0.043
MERCEDES-BENZ,E-Class (S210) Estate,E 270 CDI,M6,2685,Diesel,9.6,5.6,7.1,29.4,50.4,39.8,187,562,III,75.0,0.264,0.470,0.000,0.000,0.034
MERCEDES-BENZ,E-Class (S210) Estate,E 270 CDI,A5,2685,Diesel,9.8,5.9,7.3,28.8,47.9,38.7,193,578,III,74.0,0.182,0.486,0.000,0.000,0.036
MERCEDES-BENZ,E-Class (S210) Estate,E 320 CDI,A5,3222,Diesel,11.3,5.9,7.9,25.0,47.9,35.8,209,625,III,72.0,0.273,0.400,0.000,0.000,0.036
MERCEDES-BENZ,S-Class (W220) Saloon,S 280,A5,2799,Petrol,17.3,8.2,11.5,16.3,34.4,24.6,276,887,III,70.0,0.271,0.115,0.077,0.038,0.000
MERCEDES-BENZ,S-Class (W220) Saloon,S 320,A5,3199,Petrol,17.3,8.2,11.5,16.3,34.5,24.6,276,887,III,71.0,0.154,0.075,0.043,0.032,0.000
MERCEDES-BENZ,S-Class (W220) Saloon,S 430,A5,4266,Petrol,17.9,9.0,12.3,15.8,31.4,23.0,294,949,III,71.0,0.232,0.119,0.085,0.034,0.000
MERCEDES-BENZ,S-Class (W220) Saloon,S 500,A5,4966,Petrol,19.4,9.9,13.4,14.6,28.5,21.1,320,1034,III,72.0,0.224,0.072,0.046,0.026,0.000
MERCEDES-BENZ,S-Class (W220) Saloon,S 500 (ZEV),A5,4966,Petrol,18.9,8.9,12.5,14.9,31.7,22.6,299,966,III,72.0,0.202,0.086,0.052,0.034,0.000
MERCEDES-BENZ,S-Class (W220) Saloon,S 55 AMG,A5,5496,Petrol,19.6,9.2,13.0,14.4,30.7,21.7,310,1006,III,73.0,0.353,0.072,0.047,0.025,0.000
MERCEDES-BENZ,S-Class (W220) Saloon,S 320 CDI,A5,3226,Diesel,11.4,6.0,8.0,24.8,47.1,35.3,212,634,III,71.0,0.092,0.401,0.000,0.000,0.034
MERCEDES-BENZ,S-Class (W220) Saloon,S 400 CDI,A5,3996,Diesel,14.2,7.0,9.6,19.9,40.3,29.4,253,761,III,72.0,0.232,0.481,0.000,0.000,0.034
MERCEDES-BENZ,S-Class (V220) Limousine,S 320,A5,3199,Petrol,17.1,8.2,11.5,16.5,34.4,24.6,276,887,III,71.0,0.154,0.075,0.043,0.032,0.000
MERCEDES-BENZ,S-Class (V220) Limousine,S 430,A5,4266,Petrol,17.9,9.0,12.3,15.8,31.4,23.0,294,949,III,71.0,0.232,0.119,0.085,0.034,0.000
MERCEDES-BENZ,S-Class (V220) Limousine,S 500,A5,4966,Petrol,19.4,9.9,13.4,14.6,28.5,21.1,320,1034,III,72.0,0.224,0.072,0.046,0.026,0.000
MERCEDES-BENZ,S-Class (V220) Limousine,S 500 (ZEV),A5,4966,Petrol,18.9,8.9,12.5,14.9,31.7,22.6,299,966,III,72.0,0.202,0.086,0.052,0.034,0.000
MERCEDES-BENZ,S-Class (V220) Limousine,S 55 AMG,A5,5496,Petrol,19.6,9.2,13.0,14.4,30.7,21.7,310,1006,III,73.0,0.353,0.072,0.047,0.025,0.000
MERCEDES-BENZ,S-Class (V220) Limousine,S 600,A5,5786,Petrol,21.3,9.8,13.9,13.3,28.8,20.3,333,1075,III,74.0,0.220,0.056,0.034,0.022,0.000
MERCEDES-BENZ,S-Class (V220) Limousine,S 400 CDI,A5,3996,Diesel,14.2,7.0,9.6,19.3,40.3,29.4,253,761,III,72.0,0.232,0.481,0.000,0.000,0.034
MERCEDES-BENZ,M-Class (W163) Estate,ML 270 CDI,M6,2688,Diesel,12.4,7.7,9.4,22.8,36.7,30.0,248,746,III,74.0,0.389,0.692,0.000,0.000,0.043
MERCEDES-BENZ,M-Class (W163) Estate,ML 270 CDI,A5,2688,Diesel,12.2,8.0,9.5,23.1,35.3,29.7,250,753,III,72.0,0.216,0.670,0.000,0.000,0.044
MERCEDES-BENZ,CLK-Class (C208) Coupé,CLK 200 Kompressor,M6,1998,Petrol,14.0,7.0,9.6,20.2,40.4,29.4,230,742,III,73.0,0.420,0.067,0.020,0.047,0.000
MERCEDES-BENZ,CLK-Class (C208) Coupé,CLK 200 Kompressor,A5,1998,Petrol,14.0,7.0,9.3,20.2,40.4,30.3,227,720,III,73.0,0.939,0.112,0.071,0.041,0.000
MERCEDES-BENZ,CLK-Class (C208) Coupé,CLK 230 Kompressor,M6,2295,Petrol,14.3,7.2,9.8,19.8,39.2,28.8,234,758,III,73.0,0.460,0.092,0.044,0.048,0.000
MERCEDES-BENZ,CLK-Class (C208) Coupé,CLK 230 Kompressor,A5,2295,Petrol,14.4,7.1,9.7,19.6,39.8,29.1,233,750,III,74.0,0.640,0.115,0.054,0.061,0.000
MERCEDES-BENZ,CLK-Class (C208) Coupé,CLK 320,A5,3199,Petrol,15.7,7.4,10.4,18.0,38.2,27.2,250,802,III,73.0,0.202,0.090,0.046,0.044,0.000
MERCEDES-BENZ,CLK-Class (C208) Coupé,CLK 430,A5,4266,Petrol,16.7,8.4,11.6,16.9,33.6,24.4,278,894,III,73.0,0.226,0.065,0.046,0.019,0.000
MERCEDES-BENZ,CLK-Class (C208) Coupé,CLK 55 AMG,A5,5439,Petrol,18.4,8.4,12.0,15.4,33.6,23.5,289,929,III,74.0,0.378,0.081,0.070,0.110,0.000
MERCEDES-BENZ,CLK (A208) Cabriolet,CLK 200 Kompressor,M6,1998,Petrol,14.2,7.1,9.7,19.9,39.8,29.1,233,750,III,73.0,0.391,0.064,0.017,0.047,0.000
MERCEDES-BENZ,CLK (A208) Cabriolet,CLK 200 Kompressor,A5,1998,Petrol,14.2,7.0,9.6,19.9,40.4,29.4,230,742,III,73.0,0.792,0.119,0.072,0.047,0.000
MERCEDES-BENZ,CLK (A208) Cabriolet,CLK 230 Kompressor,M6,2295,Petrol,14.5,7.3,9.9,19.5,38.7,28.5,237,766,III,74.0,0.394,0.131,0.037,0.094,0.000
MERCEDES-BENZ,CLK (A208) Cabriolet,CLK 230 Kompressor,A5,2295,Petrol,14.6,7.2,9.9,19.3,39.2,28.5,237,766,III,74.0,0.682,0.108,0.058,0.050,0.000
MERCEDES-BENZ,CLK (A208) Cabriolet,CLK 320,A5,3199,Petrol,16.6,8.0,11.1,17.0,35.3,25.5,266,856,III,73.0,0.173,0.077,0.047,0.025,0.000
MERCEDES-BENZ,CLK (A208) Cabriolet,CLK 430 Elegance,A5,4266,Petrol,18.2,9.1,12.4,15.5,31.0,22.8,297,957,III,73.0,0.152,0.045,0.032,0.013,0.000
MERCEDES-BENZ,CL-Class (C215) Coupé,CL 500,A5,4966,Petrol,19.4,9.9,13.4,14.6,28.5,21.1,320,1034,III,74.0,0.224,0.072,0.046,0.026,0.000
MERCEDES-BENZ,CL-Class (C215) Coupé,CL 500 (ZEV),A5,4966,Petrol,18.9,8.9,12.5,14.9,31.7,22.6,299,966,III,74.0,0.202,0.086,0.052,0.034,0.000
MERCEDES-BENZ,CL-Class (C215) Coupé,CL 55 AMG,A5,5439,Petrol,19.6,9.2,13.0,14.4,30.7,21.7,310,1006,III,73.0,0.400,0.076,0.048,0.028,0.000
MERCEDES-BENZ,CL-Class (C215) Coupé,CL 600,A5,5786,Petrol,21.3,9.8,13.9,13.3,28.8,20.3,333,1075,III,73.0,0.220,0.056,0.034,0.022,0.000
MERCEDES-BENZ,SLK-Class (R170) Coupé/Roadster,SLK 200 Kompressor,A5,1998,Petrol,14.4,7.0,9.6,19.6,40.9,29.4,235,742,III,71.0,0.488,0.102,0.048,0.054,0.000
MERCEDES-BENZ,SLK-Class (R170) Coupé/Roadster,SLK 200 Kompressor,M6,1998,Petrol,14.6,7.2,9.9,19.3,39.2,28.5,237,766,III,74.0,0.256,0.076,0.022,0.054,0.000
MERCEDES-BENZ,SLK-Class (R170) Coupé/Roadster,SLK 230 Kompressor,A5,2295,Petrol,14.5,7.1,9.8,19.5,39.8,28.8,235,758,III,73.0,0.708,0.107,0.059,0.048,0.000
MERCEDES-BENZ,SLK-Class (R170) Coupé/Roadster,SLK 230 Kompressor,M6,2295,Petrol,14.8,7.3,10.1,19.1,38.7,28.0,241,779,III,74.0,0.268,0.081,0.023,0.058,0.000
MERCEDES-BENZ,SLK-Class (R170) Coupé/Roadster,SLK 320,A5,3199,Petrol,15.9,7.5,10.6,17.8,37.7,26.7,254,817,III,74.0,0.236,0.098,0.061,0.037,0.000
MERCEDES-BENZ,SLK-Class (R170) Coupé/Roadster,SLK 320,M6,3199,Petrol,16.6,8.2,11.4,17.0,34.4,24.8,274,880,III,75.0,0.134,0.079,0.025,0.054,0.000
MERCEDES-BENZ,SL-Class (R129) Coupé/Roadster,SL 280,A5,2799,Petrol,16.3,8.4,11.3,17.3,33.6,25.0,270,873,III,72.0,0.341,0.172,0.085,0.087,0.000
MERCEDES-BENZ,SL-Class (R129) Coupé/Roadster,SL 320,A5,3199,Petrol,16.7,8.4,11.5,16.9,33.6,24.6,275,887,III,73.0,0.401,0.156,0.074,0.082,0.000
MERCEDES-BENZ,SL-Class (R129) Coupé/Roadster,SL 500,A5,4966,Petrol,18.4,9.3,12.7,15.4,30.4,22.2,300,983,III,74.0,0.441,0.101,0.051,0.050,0.000
METROCAB,TAXI TTT,2.4 Turbo,A4,2446,Diesel,12.5,9.8,10.8,22.6,28.9,26.2,284,854,III,74.0,0.032,0.700,0.005,0.695,0.081
METROCAB,TAXI TTT,2.4 Turbo,M5,2446,Diesel,11.2,8.9,9.8,25.3,31.9,29.0,257,771,III,73.0,0.086,0.676,0.018,0.658,0.042
MG ROVER GROUP LIMITED,MG F,1.8i,M5,1796,Petrol,10.8,5.8,7.6,26.2,49.0,37.1,182,588,III,74.0,0.799,0.000,0.101,0.079,0.000
MG ROVER GROUP LIMITED,MG F,1.8i,CVT,1796,Petrol,12.1,6.6,8.6,23.4,42.6,32.8,206,665,III,73.0,0.875,0.000,0.151,0.072,0.000
MG ROVER GROUP LIMITED,MG F,1.8 VVC,M5,1796,Petrol,11.3,5.9,7.9,25.0,47.6,35.7,189,611,III,74.0,0.742,0.000,0.102,0.102,0.000
MG ROVER GROUP LIMITED,Rover 25,1.4 (84 PS),M5,1396,Petrol,9.1,5.5,6.8,31.1,51.1,41.3,164,528,III,70.0,0.372,0.000,0.092,0.047,0.000
MG ROVER GROUP LIMITED,Rover 25,1.4 (103 PS),M5,1396,Petrol,9.1,5.5,6.8,31.1,51.1,41.3,164,528,III,73.0,0.372,0.000,0.092,0.047,0.000
MG ROVER GROUP LIMITED,Rover 25,1.6,M5,1588,Petrol,9.2,5.6,6.9,30.6,50.6,40.8,166,535,III,71.0,0.371,0.000,0.062,0.029,0.000
MG ROVER GROUP LIMITED,Rover 25,1.8,CVT,1796,Petrol,11.5,6.3,8.2,24.7,45.0,34.6,196,631,III,72.0,0.475,0.000,0.062,0.031,0.000
MG ROVER GROUP LIMITED,Rover 25,Gti,M5,1796,Petrol,10.4,5.8,7.5,27.2,48.7,37.7,179,579,III,73.0,0.761,0.000,0.118,0.097,0.000
MG ROVER GROUP LIMITED,Rover 25,2.0,M5,1994,Diesel,7.2,4.1,5.2,39.2,68.3,53.8,150,416,III,74.0,0.038,0.390,0.000,0.375,0.000
MG ROVER GROUP LIMITED,Rover 45,1.4,M5,1396,Petrol,9.3,5.7,7.0,30.4,49.9,40.3,168,541,III,73.0,0.258,0.000,0.080,0.033,0.000
MG ROVER GROUP LIMITED,Rover 45,1.6,M5,1588,Petrol,9.6,5.8,7.2,29.4,48.7,39.3,172,555,III,73.0,0.719,0.000,0.086,0.035,0.000
MG ROVER GROUP LIMITED,Rover 45,1.8,M5,1796,Petrol,9.7,5.8,7.3,29.2,48.3,38.9,174,561,III,74.0,0.342,0.000,0.060,0.028,0.000
MG ROVER GROUP LIMITED,Rover 45,1.8,CVT,1796,Petrol,11.9,6.5,8.5,23.8,43.2,33.3,203,655,III,72.0,0.509,0.000,0.084,0.040,0.000
MG ROVER GROUP LIMITED,Rover 45,2.0 V6,A5,1997,Petrol,13.9,6.7,9.3,20.3,42.2,30.2,224,723,III,72.0,0.375,0.000,0.118,0.069,0.000
MG ROVER GROUP LIMITED,Rover 45,2.0,M5,1994,Diesel,7.3,4.3,5.4,38.7,66.4,52.7,150,424,III,72.0,0.027,0.377,0.000,0.370,0.030
MG ROVER GROUP LIMITED,Rover 75,1.8,M5,1796,Petrol,11.2,6.2,8.1,25.3,45.3,35.0,193,623,III,73.0,0.484,0.000,0.059,0.048,0.000
MG ROVER GROUP LIMITED,Rover 75,1.8,A5,1796,Petrol,12.7,7.6,9.5,22.2,37.1,29.8,227,732,III,70.0,0.625,0.000,0.075,0.067,0.000
MG ROVER GROUP LIMITED,Rover 75,2.0 V6,M5,1997,Petrol,14.1,7.1,9.7,20.1,39.8,29.2,232,747,III,73.0,0.428,0.000,0.089,0.044,0.000
MG ROVER GROUP LIMITED,Rover 75,2.0 V6,A5,1997,Petrol,15.3,8.2,10.8,18.5,34.2,26.1,260,836,III,69.0,0.328,0.000,0.114,0.029,0.000
MG ROVER GROUP LIMITED,Rover 75,2.5 V6,M5,2497,Petrol,14.1,7.3,9.8,20.0,38.9,28.9,235,755,III,73.0,0.394,0.000,0.060,0.095,0.000
MG ROVER GROUP LIMITED,Rover 75,2.5 V6,A5,2497,Petrol,16.6,8.0,11.2,17.0,35.3,25.3,268,862,III,70.0,0.379,0.000,0.095,0.077,0.000
MG ROVER GROUP LIMITED,Rover 75,2.0 CDT,M5,1951,Diesel,7.7,4.7,5.8,36.5,60.7,48.8,163,458,III,74.0,0.220,0.460,0.000,0.410,0.050
MITSUBISHI,Colt,1.3 CLASSIC,M5,1299,Petrol,8.7,5.4,6.6,32.5,52.3,42.8,156,510,III,72.0,0.413,0.000,0.040,0.010,0.000
MITSUBISHI,Colt,1.3 EQUIPPE,M5,1299,Petrol,8.7,5.4,6.6,32.5,52.3,42.8,156,510,III,72.0,0.413,0.000,0.040,0.010,0.000
MITSUBISHI,Colt,1.6 EQUIPPE,M5,1597,Petrol,9.7,5.7,7.2,29.1,49.6,39.2,171,557,III,72.0,0.376,0.000,0.040,0.010,0.000
MITSUBISHI,Colt,1.6 EQUIPPE,A4,1597,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,192,634,III,69.0,0.233,0.000,0.054,0.012,0.000
MITSUBISHI,Colt,1.6 ELEGANCE,M5,1597,Petrol,9.7,5.7,7.2,29.1,49.6,39.2,171,557,III,72.0,0.378,0.000,0.040,0.010,0.000
MITSUBISHI,Colt,1.6 ELEGANCE,A4,1597,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,192,634,III,69.0,0.233,0.000,0.054,0.012,0.000
MITSUBISHI,Colt Space Star,1.3 CLASSIC,M5,1299,Petrol,8.8,5.7,6.8,32.1,49.6,41.5,162,526,III,73.0,0.230,0.000,0.031,0.007,0.000
MITSUBISHI,Colt Space Star,1.3 EQUIPPE,M5,1299,Petrol,8.8,5.7,6.8,32.1,49.6,41.5,162,526,III,73.0,0.230,0.000,0.031,0.007,0.000
MITSUBISHI,Colt Space Star,1.8 EQUIPPE GDI,M5,1834,Petrol,9.4,6.1,7.3,30.1,46.3,38.7,174,564,III,71.0,0.281,0.000,0.124,0.078,0.000
MITSUBISHI,Colt Space Star,1.8 EQUIPPE GDI,A4,1834,Petrol,11.2,6.6,8.3,25.2,42.8,34.0,198,642,III,71.0,0.490,0.000,0.107,0.068,0.000
MITSUBISHI,Colt Space Star,1.8 ELEGANCE GDI,M5,1834,Petrol,9.4,6.1,7.3,30.1,46.3,38.7,174,564,III,71.0,0.281,0.000,0.124,0.078,0.000
MITSUBISHI,Colt Space Star,1.8 ELEGANCE GDI,A4,1834,Petrol,11.2,6.6,8.3,25.2,42.8,34.0,198,642,III,71.0,0.490,0.000,0.107,0.068,0.000
MITSUBISHI,Carisma,1.6i 5 DOOR,M5,1597,Petrol,10.1,5.9,7.4,28.0,47.9,38.2,176,571,III,71.0,0.215,0.000,0.045,0.012,0.000
MITSUBISHI,Carisma,1.6 CLASSIC,M5,1597,Petrol,10.1,5.9,7.4,28.0,47.9,38.2,176,571,III,71.0,0.215,0.000,0.045,0.012,0.000
MITSUBISHI,Carisma,1.6 EQUIPPE,M5,1597,Petrol,10.1,5.9,7.4,28.0,47.9,38.2,176,571,III,71.0,0.215,0.000,0.045,0.012,0.000
MITSUBISHI,Carisma,1.6 EQUIPPE,A4,1597,Petrol,11.3,6.7,8.4,25.0,42.2,33.6,198,649,III,67.0,0.257,0.000,0.050,0.008,0.000
MITSUBISHI,Carisma,1.8 GDI EQUIPPE 4/5 DOOR,M5,1834,Petrol,9.2,5.7,7.0,30.7,49.6,40.4,168,540,III,73.0,0.168,0.000,0.073,0.101,0.000
MITSUBISHI,Carisma,1.8 GDI EQUIPPE 4/5 DOOR,A4,1834,Petrol,11.4,6.3,8.1,24.8,44.8,34.9,194,625,III,71.0,0.402,0.000,0.098,0.086,0.000
MITSUBISHI,Carisma,1.8 GDI SPORT,M5,1834,Petrol,9.2,5.7,7.0,30.7,49.6,40.4,168,540,III,73.0,0.168,0.000,0.073,0.101,0.000
MITSUBISHI,Carisma,1.8 GDI ELEGANCE,M5,1834,Petrol,9.2,5.7,7.0,30.7,49.6,40.4,168,540,III,73.0,0.168,0.000,0.073,0.101,0.000
MITSUBISHI,Carisma,1.8 GDI ELEGANCE,A4,1834,Petrol,11.4,6.3,8.1,24.8,44.8,34.9,194,625,III,71.0,0.402,0.000,0.086,0.086,0.000
MITSUBISHI,Carisma,1.9 TD EQUIPPE,M5,1870,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,146,435,III,71.0,0.253,0.465,0.000,0.000,0.021
MITSUBISHI,Galant - Saloon,2.0 EQUIPPE,M5,1997,Petrol,11.8,6.6,8.5,23.9,42.8,33.2,203,657,III,71.0,0.673,0.000,0.107,0.042,0.000
MITSUBISHI,Galant - Saloon,2.0 EQUIPPE,A4,1997,Petrol,13.0,7.3,9.4,21.7,38.7,30.1,224,725,III,68.0,0.364,0.000,0.166,0.084,0.000
MITSUBISHI,Galant - Saloon,2.0 SE,M5,1997,Petrol,11.8,6.6,8.5,23.9,42.8,33.2,203,657,III,71.0,0.673,0.000,0.107,0.042,0.000
MITSUBISHI,Galant - Saloon,2.0 SPORT,M5,1997,Petrol,11.8,6.6,8.5,23.9,42.8,33.2,203,657,III,71.0,0.673,0.000,0.107,0.042,0.000
MITSUBISHI,Galant - Saloon,2.4 GDI ELEGANCE,M5,2351,Petrol,12.0,6.7,8.6,23.5,42.2,32.8,207,665,III,72.0,0.253,0.000,0.090,0.075,0.000
MITSUBISHI,Galant - Saloon,2.4 GDI ELEGANCE,A4,2351,Petrol,12.7,7.0,9.1,22.2,40.4,31.0,218,704,III,69.0,0.290,0.000,0.101,0.074,0.000
MITSUBISHI,Galant - Saloon,2.5 V6-24v,M5,2498,Petrol,13.5,7.1,9.5,20.9,39.8,29.7,227,735,III,72.0,1.117,0.000,0.092,0.011,0.000
MITSUBISHI,Galant - Saloon,2.5 V6-24v,A4,2498,Petrol,14.7,7.2,10.0,19.2,39.2,28.2,238,774,III,67.0,0.533,0.000,0.054,0.008,0.000
MITSUBISHI,Galant - Saloon,2.5 V6-24v SPORT,M5,2498,Petrol,13.5,7.1,9.5,20.9,39.8,29.7,227,735,III,72.0,1.117,0.000,0.092,0.011,0.000
MITSUBISHI,Galant - Saloon,2.5 V6-24v SPORT,A4,2498,Petrol,14.7,7.2,10.0,19.2,39.2,28.2,238,774,III,67.0,0.533,0.000,0.054,0.008,0.000
MITSUBISHI,Galant - Estate,2.0 EQUIPPE,M5,1997,Petrol,12.0,7.0,8.8,23.5,40.4,32.1,210,680,III,71.0,0.673,0.000,0.107,0.042,0.000
MITSUBISHI,Galant - Estate,2.0 EQUIPPE,A4,1997,Petrol,13.7,7.4,9.7,20.6,38.2,29.1,231,750,III,68.0,0.364,0.000,0.166,0.084,0.000
MITSUBISHI,Galant - Estate,2.0 SE,M5,1997,Petrol,12.0,7.0,8.8,23.5,40.4,32.1,210,680,III,71.0,0.673,0.000,0.107,0.042,0.000
MITSUBISHI,Galant - Estate,2.0 SPORT,M5,1997,Petrol,12.0,7.0,8.8,23.5,40.4,32.1,210,680,III,71.0,0.673,0.000,0.107,0.042,0.000
MITSUBISHI,Galant - Estate,2.4 GDI ELEGANCE,M5,2351,Petrol,12.1,6.8,8.7,23.5,41.5,32.5,210,671,III,72.0,0.253,0.000,0.090,0.075,0.000
MITSUBISHI,Galant - Estate,2.4 GDI ELEGANCE,A4,2351,Petrol,13.0,7.2,9.3,21.7,39.2,30.4,225,718,III,69.0,0.290,0.000,0.101,0.074,0.000
MITSUBISHI,Galant - Estate,2.5 V6 -24v,M5,2498,Petrol,13.6,7.3,9.6,20.8,38.7,29.4,229,742,III,72.0,1.117,0.000,0.092,0.011,0.000
MITSUBISHI,Galant - Estate,2.5 V6 -24v,A4,2498,Petrol,14.8,7.5,10.2,19.1,37.7,27.7,243,788,III,67.0,0.533,0.000,0.054,0.008,0.000
MITSUBISHI,Galant - Estate,2.5 V6-24v SPORT,M5,2498,Petrol,13.6,7.3,9.6,20.8,38.7,29.4,229,742,III,72.0,1.117,0.000,0.092,0.011,0.000
MITSUBISHI,Galant - Estate,2.5 V6 -24v SPORT,A4,2498,Petrol,14.8,7.5,10.2,19.1,37.7,27.7,243,788,III,67.0,0.533,0.000,0.054,0.008,0.000
MITSUBISHI,Space Wagon,2.0 CLASSIC,M5,1997,Petrol,12.6,7.6,9.5,22.4,37.2,29.7,225,735,III,73.0,0.504,0.000,0.125,0.067,0.000
MITSUBISHI,Space Wagon,2.4 GDI EQUIPPE,M5,2351,Petrol,12.8,7.9,9.6,22.1,35.8,29.4,229,742,III,70.0,0.186,0.000,0.062,0.068,0.000
MITSUBISHI,Space Wagon,2.4 GDI EQUIPPE,A4,2351,Petrol,13.3,8.3,10.1,21.2,34.0,28.0,242,779,III,67.0,0.229,0.000,0.074,0.076,0.000
MITSUBISHI,Space Wagon,2.4 GDI ELEGANCE,A4,2351,Petrol,13.3,8.3,10.1,21.2,34.0,28.0,242,779,III,67.0,0.229,0.000,0.074,0.076,0.000
MITSUBISHI,Shogun Sport,3.0 EQUIPPE,M5,2972,Petrol,16.9,9.9,12.5,12.7,28.5,22.6,296,966,III,74.0,0.164,0.000,0.055,0.036,0.000
MITSUBISHI,Shogun Sport,3.0 ELEGANCE,A4,2972,Petrol,17.1,11.2,13.4,16.5,25.2,21.1,319,1034,III,71.0,0.313,0.000,0.089,0.024,0.000
MITSUBISHI,Shogun,3.2 CLASSIC SWB,M5,3200,Diesel,12.4,8.1,9.7,22.8,34.9,29.1,256,769,III,75.0,0.990,0.847,0.000,0.000,0.034
MITSUBISHI,Shogun,3.2 EQUIPPE SWB,M5,3200,Diesel,12.4,8.1,9.7,22.8,34.9,29.1,256,769,III,75.0,0.990,0.847,0.000,0.000,0.034
MITSUBISHI,Shogun,3.5 GDI EQUIPPE SWB,A5,3497,Petrol,17.5,10.8,13.2,12.1,26.2,21.4,316,1020,III,71.0,0.198,0.371,0.000,0.000,0.000
MITSUBISHI,Shogun,3.2 CLASSIC LWB,M5,3200,Diesel,12.4,8.1,9.7,22.8,34.9,29.1,256,769,III,74.0,0.990,0.847,0.000,0.000,0.034
MITSUBISHI,Shogun,3.2 CLASSIC LWB,A5,3200,Diesel,14.0,8.7,10.7,20.2,32.5,26.4,284,847,III,71.0,0.578,0.726,0.000,0.000,0.084
MITSUBISHI,Shogun,3.2 EQUIPPE LWB,M5,3200,Diesel,12.4,8.1,9.7,22.8,34.9,29.1,256,769,III,74.0,0.990,0.847,0.000,0.000,0.034
MITSUBISHI,Shogun,3.2 EQUIPPE LWB,A5,3200,Diesel,14.0,8.7,10.7,20.2,32.5,26.4,284,847,III,71.0,0.578,0.726,0.000,0.000,0.084
MITSUBISHI,Shogun,3.5 V6 GDI ELEGANCE LWB,A5,3497,Petrol,17.5,10.8,13.2,12.1,26.2,21.4,316,1020,III,72.0,0.198,0.371,0.000,0.000,0.000
MITSUBISHI,Shogun Pinin,2.0 GDI CLASSIC SWB,M5,1999,Petrol,12.1,7.9,9.4,23.3,35.8,30.1,225,725,III,73.0,0.229,0.000,0.108,0.083,0.000
MITSUBISHI,Shogun Pinin,2.0 GDI EQUIPPE SWB,M5,1999,Petrol,12.1,7.9,9.4,23.3,35.8,30.1,225,725,III,73.0,0.229,0.000,0.108,0.083,0.000
MITSUBISHI,Shogun Pinin,2.0 GDI ELEGANCE SWB,M5,1999,Petrol,12.1,7.9,9.4,23.3,35.8,30.1,225,725,III,73.0,0.229,0.000,0.108,0.083,0.000
MITSUBISHI,Shogun Pinin,2.0 GDI EQUIPPE SWB,A4,1999,Petrol,12.5,8.3,9.8,22.6,32.8,28.8,235,758,III,72.0,0.250,0.000,0.125,0.090,0.000
MITSUBISHI,Shogun Pinin,2.0 GDI ELEGANCE SWB,A4,1999,Petrol,12.5,8.3,9.8,22.6,32.2,28.8,235,758,III,72.0,0.250,0.000,0.125,0.090,0.000
MITSUBISHI,Shogun Pinin,2.0 GDI EQUIPPE LWB,M5,1999,Petrol,12.2,8.0,9.5,23.2,35.3,29.7,227,735,III,73.0,0.229,0.000,0.108,0.083,0.000
MITSUBISHI,Shogun Pinin,2.0 GDI ELEGANCE LWB,M5,1999,Petrol,12.2,8.0,9.5,23.2,35.3,29.7,227,735,III,73.0,0.229,0.000,0.108,0.083,0.000
