Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
TOYOTA,Verso,1.8 VVT-i,M5,1796,Petrol,9.9,6.5,7.7,28.5,43.5,36.7,184,1576,72,0.37,0.03,0.01,,
TOYOTA,Verso,1.8 VVT-i,Multi5,1796,Petrol,9.4,6.4,7.5,30.1,44.1,37.7,179,1534,72,0.41,0.03,0.05,,
TOYOTA,Verso,2.2 D-4D,M6,2231,Diesel,8,5.3,6.3,35.3,53.3,44.8,167,1376,71,0.1,,0.22,0.23,0.02
TOYOTA,Verso,2.2 D-4D 180,M6,2231,Diesel,8.5,5.8,6.8,33.2,48.7,41.5,178,1485,72,0.21,,0.15,0.21,0.003
TOYOTA,RAV4,2.0 VVT-i 5 door,M5,1998,Petrol,11,7.2,8.6,25.7,39.2,32.8,202,1763,70.7,0.39,0.04,0.02,,
TOYOTA,RAV4,2.0 VVT-i 5 door,A4,1998,Petrol,11.6,7.4,9,24.4,38.2,31.4,212,1842,72.8,0.27,0.04,0.04,,
TOYOTA,RAV4,2.2 D-4D 180 5 door,M6,2231,Diesel,8.4,6.1,7,33.6,46.3,40.4,185,1526,68.4,0.12,,0.13,0.14,0.003
TOYOTA,RAV4,2.2 D-4D 5 door,M6,2231,Diesel,8.1,5.6,6.6,34.9,50.4,42.8,173,1440,69.5,0.16,,0.22,0.23,0.016
TOYOTA,Land Cruiser,4.0 VVT-i V6 5 door,A5x2,3956,Petrol,16.7,9.8,12.4,16.9,28.8,22.8,291,2536,69.6,0.68,0.06,0,,
TOYOTA,Land Cruiser,3.0 D-4D 3 door,M6x2,2982,Diesel,11.1,7.9,9.1,25.4,35.8,31,240,1989,71.5,0.04,,0.31,0.32,0.04
TOYOTA,Land Cruiser,3.0 D-4D 5 door,M6x2,2982,Diesel,11.2,8,9.2,25.2,35.3,30.7,243,2008,71.5,0.04,,0.31,0.32,0.04
TOYOTA,Land Cruiser,3.0 D-4D 5 door,A5x2,2982,Diesel,11.5,7.5,9,24.6,37.7,31.4,238,1963,69.7,0.02,,0.32,0.32,0.04
TOYOTA,Land Cruiser,4.5 D-4D 5 door V8,A6x2,4461,Diesel,12,9.1,10.2,23.5,31,27.7,270,2225,71,0.08,,0.33,0.34,0.03
TOYOTA,Hiace,Glass Van,M5,2494,Diesel,10.7,7.1,8.4,26.4,39.8,33.6,221,1835,72.8,0.08,,0.31,0.32,0.04
VAUXHALL,"Agila, MY2007",1.0i 12v 5 Door MPV,M5,998,Petrol,7,5.1,5.8,40.4,55.4,48.7,139,1187,72,0.274,0.056,0.049,,
VAUXHALL,"Agila, MY2007",1.2i 16v 5 Door MPV,M5,1229,Petrol,7.6,5.1,6,37.2,55.4,47.1,144,1228,72,0.248,0.045,0.008,,
VAUXHALL,"Antara, MY2007",2.0i 126PS,M5,1991,Diesel,8.8,6.7,7.5,32.1,42.2,37.7,200,1635,73,0.15,,0.36,0.4,0.004
VAUXHALL,"Antara, MY2007",2.0i 150PS,M5,1991,Diesel,8.7,6.8,7.6,32.5,41.5,37.2,198,1657,73.7,0.39,,0.24,0.28,0.002
VAUXHALL,"Antara, MY2007",2.0i 150PS,A5,1991,Diesel,10.9,7.3,8.6,25.9,38.7,32.8,225,1879,73.9,0.06,,0.31,0.33,0.004
VAUXHALL,"Antara, MY2007",2.4i 140PS,M5,2405,Petrol,13.3,7.3,9.6,21.2,38.7,29.4,229,1967,71.2,0.45,0.04,0.02,,
VAUXHALL,"Antara, MY2007",2.4i 140PS,A5,2405,Petrol,14.1,7.7,10.1,20,36.7,28,249,2065,70.6,0.62,0.02,0.03,,
VAUXHALL,"Antara, MY2007",3.2i V6 227PS,A5,3195,Petrol,16.4,8.9,11.6,17.2,31.7,24.4,278,2370,71.3,0.36,0.06,0.01,,
VAUXHALL,"Antara, MY2008",2.0i 126PS,M5,1991,Diesel,8.8,6.7,7.5,32.1,42.2,37.7,200,1635,73,0.15,,0.36,0.4,0.004
VAUXHALL,"Antara, MY2008",2.0i 150PS,M5,1991,Diesel,8.7,6.8,7.6,32.5,41.5,37.2,198,1657,73.7,0.39,,0.24,0.28,0.002
VAUXHALL,"Antara, MY2008",2.0i 150PS,A5,1991,Diesel,10.9,7.3,8.6,25.9,38.7,32.8,225,1879,73.9,0.06,,0.31,0.33,0.004
VAUXHALL,"Antara, MY2008",2.4i 140PS,M5,2405,Petrol,13.3,7.3,9.6,21.2,38.7,29.4,229,1967,71.2,0.45,0.04,0.02,,
VAUXHALL,"Antara, MY2008",2.4i 140PS,A5,2405,Petrol,14.1,7.7,10.1,20,36.7,28,249,2065,70.6,0.62,0.02,0.03,,
VAUXHALL,"Antara, MY2008",3.2i V6 227PS,A5,3195,Petrol,16.4,8.9,11.6,17.2,31.7,24.4,278,2370,71.3,0.36,0.06,0.01,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.4i 16v 3 Door Sport Hatchback,M5,1364,Petrol,8,5,6.1,35.3,56.5,46.3,146,1249,71,0.192,0.057,0.053,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback","1.6i 16v 3 Door Sport Hatchback with 15/16"" tyre",M5,1598,Petrol,8.6,5.4,6.6,32.8,52.3,42.8,158,1351,71,0.465,0.057,0.019,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback","1.6i 16v 3 Door Sport Hatchback with 17"" tyre",M5,1598,Petrol,8.8,5.6,6.8,32.1,50.4,41.5,163,1393,71,0.465,0.057,0.019,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.6i 16v 3 Door Sport Hatchback,MTA,1598,Petrol,8.5,5.3,6.5,33.2,53.3,43.5,156,1329,71,0.392,0.065,0.021,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.6i 16v VVT 115PS 3 Door Hatchback,MTA,1598,Petrol,8.5,5,6.3,33.2,56.5,44.8,151,1291,69,0.361,0.08,0.054,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.6i 16v VVT 115PS 3 Door Hatchback,M5,1598,Petrol,8.7,5.2,6.5,32.5,54.3,43.5,156,1329,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.6i 16v Turbo 180PS 3 Door Hatchback,M6,1598,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,1576,74,0.349,0.068,0.051,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.7CDTi 16v 100PS 3 Door Sport Hatchback,M5,1686,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,138,1113,72,0.325,,0.199,0.226,0.012
VAUXHALL,"Astra, MY2007 3 Door Hatchback","1.8i 16v 3 Door Sport Hatchback with 18"" tyre",M5,1796,Petrol,10.6,6.3,7.9,26.6,44.8,35.8,190,1615,72,0.469,0.018,0.01,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback","1.8i 16v VVT 3 Door Sport Hatchback with 15/16"" tyre",M5,1796,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,175,1494,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback","1.8i 16v VVT 3 Door Sport Hatchback with 17/18"" tyre",M5,1796,Petrol,10.1,6,7.5,28,47.1,37.7,180,1534,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback","1.8i 16v VVT 3 Door Sport Hatchback with 15/16"" tyre",A4,1796,Petrol,10.4,6.1,7.7,27.2,46.3,36.7,185,1576,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback","1.8i 16v VVT 3 Door Sport Hatchback with 17/18"" tyre",A4,1796,Petrol,10.6,6.3,7.9,26.6,44.8,35.8,190,1615,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.9CDTi 8v 120PS 3 Door Sport Hatchback,M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1266,74,0.124,,0.215,0.241,0.023
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.9CDTi 8v 120PS 3 Door Sport Hatchback,A6,1910,Diesel,9.6,5.3,6.9,29.4,53.3,40.9,186,1507,75,0.067,,0.199,0.22,0
VAUXHALL,"Astra, MY2007 3 Door Hatchback",1.9CDTi 16v 150PS 3 Door Sport Hatchback,M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1266,74,0.191,,0.196,0.226,0.017
VAUXHALL,"Astra, MY2007 3 Door Hatchback",2.0i 16v Turbo 170PS 3 Door Sport Hatchback,M6,1998,Petrol,12.8,6.8,9,22.1,41.5,31.4,216,1842,74,0.336,0.073,0.028,,
VAUXHALL,"Astra, MY2007 3 Door Hatchback",2.0i 16v Turbo 240PS VXR 3 Door Sport Hatchback,M6,1998,Petrol,13,7,9.2,21.7,40.4,30.7,221,1884,75,0.414,0.064,0.04,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.3CDTi 16v 90PS 5 Door Hatchback,M6,1248,Diesel,6.2,4,4.8,45.6,70.6,58.9,130,1047,73,0.123,,0.215,0.229,0.022
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.4i 16v 5 Door Hatchback,M5,1364,Petrol,8,5,6.1,35.3,56.5,46.3,146,1249,71,0.192,0.057,0.053,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback","1.6i 16v 5 Door Hatchback with 15/16"" tyre",M5,1598,Petrol,8.6,5.4,6.6,32.8,52.3,42.8,158,1351,71,0.465,0.057,0.019,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback","1.6i 16v 5 Door Hatchback with 18"" tyre",M5,1598,Petrol,8.8,5.6,6.8,32.1,50.4,41.5,163,1393,71,0.465,0.057,0.019,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.6i 16v 5 Door Hatchback,MTA,1598,Petrol,8.5,5.3,6.5,33.2,53.3,43.5,156,1329,71,0.392,0.065,0.021,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.6i 16v VVT 115PS 5 Door Hatchback,MTA,1598,Petrol,8.5,5,6.3,33.2,56.5,44.8,151,1291,69,0.361,0.08,0.054,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.6i 16v VVT 115PS 5 Door Hatchback,M5,1598,Petrol,8.7,5.2,6.5,32.5,54.3,43.5,156,1329,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.6i 16v Turbo 180PS 5 Door Hatchback,M6,1598,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,1576,74,0.349,0.068,0.051,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback","1.7CDTi 16v 100PS 5 Door Hatchback with 15"" tyre",M5,1686,Diesel,6.4,4.2,5,44.1,67.3,56.5,135,1091,72,0.325,,0.199,0.226,0.012
VAUXHALL,"Astra, MY2007 5 Door Hatchback","1.7CDTi 16v 100PS 5 Door Hatchback with 16/17/18"" tyre",M5,1686,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,138,1113,72,0.325,,0.199,0.226,0.012
VAUXHALL,"Astra, MY2007 5 Door Hatchback","1.8i 16v VVT 5 Door Hatchback with 15/16"" tyre",M5,1796,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,175,1494,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback","1.8i 16v VVT 5 Door Hatchback with 17/18"" tyre",M5,1796,Petrol,10.1,6,7.5,28,47.1,37.7,180,1534,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback","1.8i 16v VVT 5 Door Hatchback with 15/16"" tyre",A4,1796,Petrol,10.5,6.2,7.8,26.9,45.6,36.2,187,1597,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback","1.8i 16v VVT 5 Door Hatchback with 17/18"" tyre",A4,1796,Petrol,10.7,6.4,8,26.4,44.1,35.3,192,1638,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.9CDTi 8v 120PS 5 Door Hatchback,M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1266,74,0.124,,0.215,0.241,0.023
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.9CDTi 8v 120PS 5 Door Hatchback,A6,1910,Diesel,9.7,5.4,7,29.1,52.3,40.4,189,1526,75,0.067,,0.199,0.22,0
VAUXHALL,"Astra, MY2007 5 Door Hatchback",1.9CDTi 16v 150PS 5 Door Hatchback,M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1266,74,0.191,,0.196,0.226,0.017
VAUXHALL,"Astra, MY2007 5 Door Hatchback",2.0i 16v Turbo 170PS 5 Door Hatchback,M6,1998,Petrol,12.8,6.8,9,22.1,41.5,31.4,216,1842,74,0.336,0.073,0.028,,
VAUXHALL,"Astra, MY2007 5 Door Hatchback",2.0i 16v Turbo 200PS 5 Door Hatchback,M6,1998,Petrol,13.1,7.1,9.3,21.6,39.8,30.4,223,1902,74,0.452,0.08,0.022,,
VAUXHALL,"Astra, MY2007 5 Door Estate",1.3CDTi 16v 90PS 5 Door Estate,M6,1248,Diesel,6.2,4,4.8,45.6,70.6,58.9,130,1047,73,0.123,,0.215,0.229,0.022
VAUXHALL,"Astra, MY2007 5 Door Estate",1.4i 16v 5 Door Estate,M5,1364,Petrol,8,5,6.1,35.3,56.5,46.3,146,1249,71,0.291,0.038,0.021,,
VAUXHALL,"Astra, MY2007 5 Door Estate",1.6i 16v 5 Door Estate,M5,1598,Petrol,8.7,5.5,6.7,32.5,51.4,42.2,161,1370,71,0.32,0.046,0.018,,
VAUXHALL,"Astra, MY2007 5 Door Estate",1.6i 16v 5 Door Estate,MTA,1598,Petrol,8.6,5.4,6.6,32.8,52.3,42.8,158,1351,71,0.269,0.048,0.027,,
VAUXHALL,"Astra, MY2007 5 Door Estate",1.6i 16v VVT 115PS 5 Door Estate,MTA,1598,Petrol,8.6,5.1,6.4,32.8,55.4,44.1,154,1311,69,0.361,0.08,0.054,,
VAUXHALL,"Astra, MY2007 5 Door Estate",1.6i 16v VVT 115PS 5 Door Estate,M5,1598,Petrol,8.8,5.3,6.6,32.1,53.3,42.8,158,1351,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2007 5 Door Estate",1.6i 16v Turbo 180PS 5 Door Estate,M6,1598,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,1576,74,0.349,0.068,0.051,,
VAUXHALL,"Astra, MY2007 5 Door Estate","1.7CDTi 16v 100PS 5 Door Estate with 15"" tyre",M5,1686,Diesel,6.4,4.2,5,44.1,67.3,56.5,135,1091,72,0.386,,0.194,0.216,0.014
VAUXHALL,"Astra, MY2007 5 Door Estate","1.7CDTi 16v 100PS 5 Door Estate with 16/17/18"" tyre",M5,1686,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,138,1113,72,0.386,,0.194,0.216,0.014
VAUXHALL,"Astra, MY2007 5 Door Estate","1.8i 16v VVT 5 Door Estate with 15/16"" tyre",M5,1796,Petrol,10,5.9,7.4,28.2,47.9,38.2,178,1514,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2007 5 Door Estate","1.8i 16v VVT 5 Door Estate with 17/18"" tyre",M5,1796,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,182,1554,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2007 5 Door Estate","1.8i 16v VVT 5 Door Estate with 15/16"" tyre",A4,1796,Petrol,10.5,6.2,7.8,26.9,45.6,36.2,187,1597,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2007 5 Door Estate","1.8i 16v VVT 5 Door Estate with 17/18"" tyre",A4,1796,Petrol,10.7,6.4,8,26.4,44.1,35.3,192,1638,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2007 5 Door Estate",1.9CDTi 8v 120PS 5 Door Estate,M6,1910,Diesel,7.5,5,5.9,37.7,56.5,47.9,159,1287,74,0.124,,0.215,0.241,0.023
VAUXHALL,"Astra, MY2007 5 Door Estate",1.9CDTi 8v 120PS 5 Door Estate,A6,1910,Diesel,9.7,5.4,7,29.1,52.3,40.4,189,1526,75,0.067,,0.199,0.22,0
VAUXHALL,"Astra, MY2007 5 Door Estate",1.9CDTi 16v 150PS 5 Door Estate,M6,1910,Diesel,7.5,5,5.9,37.7,56.5,47.9,159,1287,74,0.191,,0.196,0.226,0.017
VAUXHALL,"Astra, MY2007 5 Door Estate",2.0i 16v Turbo 170PS 5 Door Estate,M6,1998,Petrol,12.9,6.9,9.1,21.9,40.9,31,218,1865,74,0.27,0.063,0.029,,
VAUXHALL,"Astra, MY2007 5 Door Estate",2.0i 16v Turbo 200PS 5 Door Estate,M6,1998,Petrol,13.2,7.2,9.4,21.4,39.2,30.1,226,1921,74,0.452,0.08,0.022,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.4i 16v with 16"" wheel",M5,1364,Petrol,8,5,6.2,35.3,56.5,45.6,146,1268,71,0.192,0.057,0.053,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.6i 16v VVT with 16"" wheel",M5,1598,Petrol,8.7,5.2,6.5,32.5,54.3,43.5,156,1329,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.6i 16v VVT with 17"" wheel",M5,1598,Petrol,8.9,5.4,6.7,31.7,52.3,42.2,161,1370,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.6i 16v VVT 16"" wheel",MTA,1598,Petrol,8.5,5,6.3,33.2,56.5,44.8,151,1291,69,0.361,0.08,0.054,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.6i 16v Turbo 180PS with 17/18"" wheel",M6,1598,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,1576,74,0.349,0.068,0.051,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.7CDTi 16v 100PS with 17/18"" wheel",M5,1686,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,138,1113,72,0.325,,0.199,0.226,0.012
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.8i 16v VVT with 16"" wheel",M5,1796,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,175,1494,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.8i 16v VVT with 17/18"" wheel",M5,1796,Petrol,10.1,6,7.5,28,47.1,37.7,180,1534,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.8i 16v VVT with 16"" wheel",A4,1796,Petrol,10.4,6.1,7.7,27.2,46.3,36.7,185,1576,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.8i 16v VVT with 17/18"" wheel",A4,1796,Petrol,10.6,6.3,7.9,26.6,44.8,35.8,190,1615,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.9CDTi 8v 120PS with 16/17/18"" wheel",M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1266,74,0.124,,0.215,0.241,0.023
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.9CDTi 8v 120PS with 16/17/18"" wheel",A6,1910,Diesel,9.6,5.3,6.9,29.4,53.3,40.9,186,1507,75,0.067,,0.199,0.22,0
VAUXHALL,"Astra, MY2008 3 Door Hatchback","1.9CDTi 16v 150PS with 16/17/18"" wheel",M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1266,74,0.191,,0.196,0.226,0.017
VAUXHALL,"Astra, MY2008 3 Door Hatchback",2.0i 16v Turbo 240PS VXR,M6,1998,Petrol,13,7,9.2,21.7,40.4,30.7,221,1884,75,0.414,0.064,0.04,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.3CDTi 16v 90PS 5 Door Hatchback with 15"" wheel",M6,1248,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,137,1113,73,0.123,,0.215,0.229,0.022
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.4i 16v 5 Door Hatchback with 15/16"" wheel",M5,1364,Petrol,8,5,6.1,35.3,56.5,46.3,146,1249,71,0.192,0.057,0.053,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.6i 16v VVT 5 Door Hatchback with 15/16"" wheel",M5,1598,Petrol,8.7,5.2,6.5,32.5,54.3,43.5,156,1329,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.6i 16v VVT 5 Door Hatchback with 17"" wheel",M5,1598,Petrol,8.9,5.4,6.7,31.7,52.3,42.2,161,1370,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.6i 16v VVT 5 Door Hatchback with 15/16"" wheel",MTA,1598,Petrol,8.5,5,6.3,33.2,56.5,44.8,151,1291,69,0.361,0.08,0.054,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.6i 16v Turbo 180PS 5 Door Hatchback with 17/18"" wheel",M6,1598,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,1576,74,0.349,0.068,0.051,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.7CDTi 16v 100PS 5 Door Hatchback with 15"" wheel",M5,1686,Diesel,6.4,4.2,5,44.1,67.3,56.5,135,1091,72,0.325,,0.199,0.226,0.012
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.7CDTi 16v 100PS 5 Door Hatchback with 16/17/18"" wheel",M5,1686,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,138,1113,72,0.325,,0.199,0.226,0.012
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.8i 16v VVT 5 Door Hatchback with 15/16"" wheel",M5,1796,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,175,1494,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.8i 16v VVT 5 Door Hatchback with 17/18"" wheel",M5,1796,Petrol,10.1,6,7.5,28,47.1,37.7,180,1534,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.8i 16v VVT 5 Door Hatchback with 15/16"" wheel",A4,1796,Petrol,10.5,6.2,7.8,26.9,45.6,36.2,187,1597,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.8i 16v VVT 5 Door Hatchback with 17/18"" wheel",A4,1796,Petrol,10.7,6.4,8,26.4,44.1,35.3,192,1638,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.9CDTi 8v 120PS 5 Door Hatchback with 16/17/18"" wheel",M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1266,74,0.124,,0.215,0.241,0.023
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.9CDTi 8v 120PS 5 Door Hatchback with 16/17/18"" wheel",A6,1910,Diesel,9.7,5.4,7,29.1,52.3,40.4,189,1526,75,0.067,,0.199,0.22,0
VAUXHALL,"Astra, MY2008 5 Door Hatchback","1.9CDTi 16v 150PS 5 Door Hatchback with 16/17/18"" wheel",M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1266,74,0.191,,0.196,0.226,0.017
VAUXHALL,"Astra, MY2008 5 Door Estate","1.3CDTi 16v 90PS with 15"" wheel",M6,1248,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,137,1113,73,0.123,,0.215,0.229,0.022
VAUXHALL,"Astra, MY2008 5 Door Estate","1.4i 16v with 15/16"" wheel",M5,1364,Petrol,8,5,6.1,35.3,56.5,46.3,146,1249,71,0.291,0.038,0.021,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.6i 16v Turbo 180PS with 17/18"" wheel",M6,1598,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,1576,74,0.349,0.068,0.051,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.6i 16v VVT with 15/16"" wheel",M5,1598,Petrol,8.8,5.3,6.6,32.1,53.3,42.8,158,1351,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.6i 16v VVT with 17/18"" wheel",M5,1598,Petrol,9,5.5,6.8,31.4,51.5,41.5,163,1393,72,0.647,0.083,0.03,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.6i 16v VVT with 15/16"" wheel",MTA,1598,Petrol,8.6,5.1,6.4,32.8,55.4,44.1,154,1311,69,0.361,0.08,0.054,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.7CDTi 16v 100PS with 15"" wheel",M5,1686,Diesel,6.4,4.2,5,44.1,67.3,56.5,135,1091,72,0.386,,0.194,0.216,0.014
VAUXHALL,"Astra, MY2008 5 Door Estate","1.7CDTi 16v 100PS with 16/17/18"" wheel",M5,1686,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,138,1113,72,0.386,,0.194,0.216,0.014
VAUXHALL,"Astra, MY2008 5 Door Estate","1.8i 16v VVT with 15/16"" wheel",M5,1796,Petrol,10,5.9,7.4,28.2,47.9,38.2,178,1514,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.8i 16v VVT 5 Door Estate with 15/16"" wheel",A4,1796,Petrol,10.5,6.2,7.8,26.9,45.6,36.2,187,1597,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.8i 16v VVT with 17/18"" wheel",M5,1796,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,182,1554,73,0.355,0.065,0.057,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.8i 16v VVT with 17/18"" wheel",A4,1796,Petrol,10.7,6.4,8,26.4,44.1,35.3,192,1638,71,0.367,0.053,0.04,,
VAUXHALL,"Astra, MY2008 5 Door Estate","1.9CDTi 16v 150PS with 16/17/18"" wheel",M6,1910,Diesel,7.5,5,5.9,37.7,56.6,47.9,159,1287,74,0.191,,0.196,0.226,0.017
VAUXHALL,"Astra, MY2008 5 Door Estate","1.9CDTi 8v 120PS with 16/17/18"" wheel",M6,1910,Diesel,7.5,5,5.9,37.7,56.5,47.9,159,1287,74,0.124,,0.215,0.241,0.023
VAUXHALL,"Astra, MY2008 5 Door Estate","1.9CDTi 8v 120PS with 16/17/18"" wheel",A6,1910,Diesel,9.7,5.4,7,29.1,52.3,40.4,189,1526,75,0.067,,0.199,0.22,0
VAUXHALL,"Astra TwinTop, MY2007",1.6i 16v 2 Door,M5,1598,Petrol,9.1,5.8,7,31,48.7,40.4,168,1431,71,0.32,0.046,0.018,,
VAUXHALL,"Astra TwinTop, MY2007",1.8i 16v VVT 2 Door,M5,1796,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,1576,73,0.355,0.065,0.057,,
VAUXHALL,"Astra TwinTop, MY2007",1.8i 16v VVT 2 Door,A4,1796,Petrol,10.8,6.5,8.1,26.2,43.5,34.9,194,1657,71,0.367,0.053,0.04,,
VAUXHALL,"Astra TwinTop, MY2007",1.9CDTi 16v 150PS 2 Door,M6,1910,Diesel,7.6,5.1,6,37.2,55.4,47.1,160,1309,74,0.021,,0.17,0.184,0.001
VAUXHALL,"Astra TwinTop, MY2007",2.0i 16v Turbo 200PS 2 Door,M6,1998,Petrol,13.3,7.3,9.5,21.2,38.7,29.7,228,1947,74,0.452,0.08,0.022,,
VAUXHALL,"Astra TwinTop, MY2008","1.6i 16v VVT 2 Door with 16/17"" wheel",M5,1598,Petrol,9.1,5.6,6.9,31,50.4,40.9,166,1414,72,0.647,0.083,0.03,,
