Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
VOLKSWAGEN,Caravelle,2.5 TDI (102 bhp),A4,2461,Diesel,11.2,7.4,8.7,25.2,38.2,32.5,235,655,III,72.0,0.362,0.702,,0.609,0.082
VOLKSWAGEN,Caravelle,2.8P V6 (204 bhp),A4,2792,Petrol,17.9,10.4,13.2,15.8,27.2,21.4,317,956,III,73.0,0.884,,0.106,0.038,
VOLKSWAGEN,Caravelle,2.5P (114 bhp),A4,2461,Petrol,17.6,10.0,12.7,16.1,28.2,22.2,305,921,III,72.0,1.310,,0.169,0.090,
VOLKSWAGEN,Caravelle,2.5P (114 bhp),M5,2461,Petrol,17.0,9.5,12.2,16.6,29.7,23.2,293,882,III,74.0,1.709,,0.149,0.079,
VOLKSWAGEN,Multi-Van,2.8 P V6 (204 bhp),A4,2792,Petrol,17.9,10.4,13.2,15.8,27.2,21.4,317,956,III,73.0,0.884,,0.106,0.038,
VOLKSWAGEN,Multi-Van,2.5 TDI (88 bhp),M5,2461,Diesel,10.3,7.1,8.3,27.4,39.8,34.0,224,626,III,73.5,0.503,0.734,,0.623,0.070
VOLKSWAGEN,Multi-Van,2.5 TDI (102 bhp),M5,2461,Diesel,10.1,7.0,8.1,28.0,40.4,34.9,219,610,III,73.5,0.242,0.730,,0.682,0.083
VOLKSWAGEN,Multi-Van,2.5 TDI (102 bhp),A4,2461,Diesel,11.4,7.6,8.9,24.8,37.2,31.7,240,671,III,72.0,0.362,0.702,,0.609,0.082
VOLKSWAGEN,Multi-Van,2.5P (114 bhp),A4,2461,Petrol,17.8,10.2,12.9,15.9,27.7,21.9,310,934,III,72.0,1.310,,0.169,0.090,
VOLKSWAGEN,Multi-Van,2.5P (114 bhp),M5,2461,Petrol,17.2,9.7,12.4,16.4,29.1,22.8,298,897,III,74.0,1.709,,0.149,0.079,
VOLKSWAGEN,Multi-Van,2.8P V6 (204 bhp),A4,2792,Petrol,17.9,10.4,13.2,15.8,27.2,21.4,317,956,III,73.0,0.884,,0.106,0.038,
VOLKSWAGEN,Window Van,2.5 TDI (88 bhp),M5,2461,Diesel,10.1,6.9,8.1,28.0,40.9,34.9,219,610,III,73.5,0.503,0.734,,0.623,0.070
VOLKSWAGEN,Window Van,2.5 TDI (102 bhp),M5,2461,Diesel,9.9,6.8,7.9,28.5,41.5,35.8,213,594,III,73.5,0.242,0.730,,0.682,0.083
VOLKSWAGEN,Window Van,2.5 TDI (102 bhp),A4,2461,Diesel,11.2,7.4,8.7,25.2,38.2,32.5,235,655,III,72.0,0.362,0.702,,0.609,0.082
VOLKSWAGEN,Window Van,2.5P (114 bhp)(Motor Home),A4,2461,Petrol,17.6,10.0,12.7,16.1,28.2,22.2,305,921,III,72.0,1.310,,0.169,0.090,
VOLKSWAGEN,Window Van,2.5P (114 bhp),M5,2461,Petrol,17.0,9.5,12.2,16.6,29.7,23.2,293,882,III,74.0,1.709,,0.149,0.079,
VOLKSWAGEN,Window Van,2.5 TDI (88 bhp)(High Roof Model),M5,2461,Diesel,10.4,7.3,8.5,27.2,38.7,33.2,230,641,III,73.5,0.503,0.734,,0.623,0.070
VOLKSWAGEN,Window Van,2.5 TDI (102 bhp)(High Roof Model),M5,2461,Diesel,10.0,7.2,8.2,28.2,39.2,34.4,221,618,III,73.5,0.232,0.814,,0.763,0.089
VOLKSWAGEN,Window Van,2.5 TDI (102 bhp)(High Roof Model),A4,2461,Diesel,11.3,8.0,9.1,25.0,35.3,31.0,246,686,III,72.0,0.376,0.832,,0.750,0.090
VOLKSWAGEN,Window Van,2.5P (114 bhp)(High Roof Model),A4,2461,Petrol,18.0,11.1,13.5,15.7,25.4,20.9,324,979,III,72.0,1.310,,0.169,0.090,
VOLKSWAGEN,Window Van,2.5P (114 bhp)(High Roof Model),M5,2461,Petrol,17.0,9.9,12.5,16.6,28.5,22.6,300,905,III,74.0,1.709,,0.149,0.079,
VOLKSWAGEN,Caddy Kombi,1.9 SDI (64 bhp),M5,1896,Diesel,7.5,5.0,5.9,37.7,56.5,47.9,159,444,III,74.0,0.327,0.418,,0.353,0.042
VOLKSWAGEN,Caddy Kombi,1.9 TDI (90 bhp),M5,1896,Diesel,7.3,4.8,5.7,38.7,58.9,49.6,154,429,III,72.0,0.100,0.495,,0.465,0.029
VOLVO,S/V40 Model Year 2001 - 02,1.6,M5,1587,Petrol,11.1,6.0,7.9,25.4,47.1,35.8,185,571,III,74.0,1.510,0.210,0.150,0.060,
VOLVO,S/V40 Model Year 2001 - 02,1.8 (122 bhp),M5,1783,Petrol,11.5,6.1,8.1,24.6,46.3,34.9,193,586,III,73.0,0.640,0.190,0.130,0.060,
VOLVO,S/V40 Model Year 2001 - 02,1.8 (122 bhp),A5,1783,Petrol,13.2,6.4,8.9,21.4,44.1,31.7,212,645,III,72.0,0.890,0.250,0.180,0.070,
VOLVO,S/V40 Model Year 2001 - 02,1.8 Bi-Fuel,M5,1783,Petrol,11.3,6.2,8.1,25.0,45.6,34.9,193,586,III,73.0,1.276,0.266,0.187,0.079,
VOLVO,S/V40 Model Year 2001 - 02,1.8 Bi-Fuel,M5,1783,LPG,14.3,8.2,10.4,19.8,34.4,27.2,168,381,III,73.0,0.672,0.142,0.102,0.040,
VOLVO,S/V40 Model Year 2001 - 02,2.0,M5,1948,Petrol,11.8,6.3,8.3,23.9,44.8,34.0,198,602,III,74.0,1.320,0.240,0.150,0.090,
VOLVO,S/V40 Model Year 2001 - 02,2.0,A5,1948,Petrol,13.2,6.7,9.1,21.4,42.2,31.0,216,660,III,74.0,1.380,0.260,0.180,0.080,
VOLVO,S/V40 Model Year 2001 - 02,T4,M5,1948,Petrol,12.7,6.7,8.9,22.2,42.2,31.7,212,645,III,72.0,0.750,0.200,0.140,0.060,
VOLVO,S/V40 Model Year 2001 - 02,T4,A5,1948,Petrol,14.3,6.8,9.5,19.8,41.5,29.7,227,689,III,73.0,0.640,0.180,0.090,0.090,
VOLVO,S/V40 Model Year 2001 - 02,1.8i (122 bhp) SE,M5,1834,Petrol,9.1,5.7,6.9,31.0,49.6,40.9,164,500,III,72.0,0.150,0.180,0.110,0.070,
VOLVO,S/V40 Model Year 2001 - 02,2.0T,M5,1948,Petrol,12.0,6.2,8.3,23.5,45.6,34.0,198,602,III,74.0,0.590,0.160,0.090,0.070,
VOLVO,S/V40 Model Year 2001 - 02,2.0T,A5,1948,Petrol,13.4,6.7,9.2,21.1,42.2,30.7,217,666,III,74.0,0.780,0.170,0.080,0.090,
VOLVO,S/V40 Model Year 2001 - 02,1.9 D (102 bhp),M5,1870,Diesel,7.4,4.3,5.4,38.2,65.7,52.3,142,407,III,72.0,0.160,0.430,,0.420,0.040
VOLVO,S/V40 Model Year 2001 - 02,1.9 D (115 bhp),M5,1870,Diesel,7.4,4.3,5.4,38.2,65.7,52.3,142,407,III,73.0,0.270,0.380,,0.350,0.030
VOLVO,S60 Model Year 2001 - 02,2.0T,M5,1984,Petrol,12.8,7.1,9.2,22.1,39.8,30.7,220,666,III,70.0,0.703,0.166,0.113,0.053,
VOLVO,S60 Model Year 2001 - 02,2.0T,A5,1984,Petrol,14.6,7.5,10.1,19.3,37.7,28.0,242,731,III,70.0,0.475,0.198,0.119,0.079,
VOLVO,S60 Model Year 2001 - 02,T5,M5,2319,Petrol,13.0,7.1,9.3,21.7,39.8,30.4,222,673,III,70.0,0.666,0.104,0.068,0.036,
VOLVO,S60 Model Year 2001 - 02,T5,A5,2319,Petrol,14.8,7.7,10.3,19.1,36.7,27.4,246,747,III,72.0,0.568,0.105,0.070,0.035,
VOLVO,S60 Model Year 2001 - 02,2.4T,M5,2435,Petrol,12.8,7.1,9.2,22.1,39.8,30.7,220,666,III,70.0,1.008,0.115,0.084,0.031,
VOLVO,S60 Model Year 2001 - 02,2.4T,A5,2435,Petrol,14.4,7.5,10.0,19.6,37.7,28.2,239,725,III,71.0,0.860,0.131,0.088,0.043,
VOLVO,S60 Model Year 2001 - 02,D5 (163 bhp),M5,2401,Diesel,8.2,4.7,6.0,34.4,60.1,47.1,158,452,III,73.0,0.264,0.340,,0.305,0.040
VOLVO,New V70 Model Year 2001 - 02,2.0T,M5,1984,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,225,680,III,70.0,0.761,0.150,0.098,0.052,
VOLVO,New V70 Model Year 2001 - 02,2.0T,A5,1984,Petrol,14.7,7.9,10.4,19.2,35.8,27.2,248,752,III,70.0,0.596,0.187,0.116,0.071,
VOLVO,New V70 Model Year 2001 - 02,T5,M5,2319,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,225,680,III,70.0,0.678,0.110,0.069,0.041,
VOLVO,New V70 Model Year 2001 - 02,T5,A5,2319,Petrol,15.5,8.4,11.0,18.2,33.6,25.7,264,796,III,72.0,0.633,0.132,0.086,0.046,
VOLVO,New V70 Model Year 2001 - 02,2.4T,M5,2435,Petrol,12.9,7.2,9.3,21.9,39.2,30.4,222,673,III,70.0,1.493,0.136,0.113,0.023,
VOLVO,New V70 Model Year 2001 - 02,2.4T,A5,2435,Petrol,15.0,8.2,10.7,18.8,34.4,26.4,254,775,III,71.0,1.492,0.145,0.109,0.036,
VOLVO,New V70 Model Year 2001 - 02,2.4T XC AWD,M5,2435,Petrol,13.7,8.6,10.5,20.6,32.8,26.9,250,760,III,72.0,0.972,0.156,0.088,0.068,
VOLVO,New V70 Model Year 2001 - 02,2.4T XC AWD,A5,2435,Petrol,15.6,9.2,11.5,18.1,30.7,24.6,274,832,III,74.0,1.116,0.161,0.103,0.058,
VOLVO,New V70 Model Year 2001 - 02,D5 (163bhp),M5,2401,Diesel,8.6,5.1,6.4,32.8,55.4,44.1,169,482,III,73.0,0.247,0.430,,0.390,0.036
VOLVO,New V70 Model Year 2001 - 02,2.4T AWD,M5,2435,Petrol,14.3,8.2,10.4,19.8,34.4,27.2,249,752,III,69.0,1.349,0.154,0.128,0.026,
VOLVO,New V70 Model Year 2001 - 02,2.4T AWD,A5,2435,Petrol,15.4,8.5,11.0,18.3,33.2,25.7,263,796,III,70.0,1.985,0.142,0.121,0.021,
VOLVO,C70 Coupé/Convertible Model Year 2001 - 02,T5,M5,2319,Petrol,13.6,7.8,9.9,20.8,36.2,28.5,236,718,III,70.0,1.128,0.151,0.114,0.037,
VOLVO,C70 Coupé/Convertible Model Year 2001 - 02,T5,A5,2319,Petrol,16.1,8.3,11.2,17.5,34.0,25.2,268,812,III,72.0,1.092,0.197,0.113,0.084,
VOLVO,C70 Coupé/Convertible Model Year 2001 - 02,2.4T,M5,2435,Petrol,13.5,7.4,9.5,20.9,38.2,29.7,226,689,III,67.0,1.080,0.124,0.089,0.035,
VOLVO,C70 Coupé/Convertible Model Year 2001 - 02,2.4T,A5,2435,Petrol,16.0,8.1,11.0,17.7,34.9,25.7,263,796,III,69.0,1.536,0.123,0.106,0.017,
VOLVO,C70 Coupé/Convertible Model Year 2001 - 02,2.0T,M5,1984,Petrol,13.5,7.4,9.7,20.9,38.2,29.1,230,703,III,73.0,0.756,0.173,0.119,0.054,
VOLVO,C70 Coupé/Convertible Model Year 2001 - 02,2.0T,A5,1984,Petrol,15.6,7.7,10.6,18.1,36.7,26.6,253,769,III,68.0,0.984,0.153,0.107,0.046,
VOLVO,S80 Model Year 2001 - 02,T6 with Geartronic,A4,2783,Petrol,16.6,8.2,11.3,17.0,34.4,25.0,270,818,III,73.0,0.924,0.211,0.121,0.090,
VOLVO,S80 Model Year 2001 - 02,D5 (163 bhp),M5,2401,Diesel,8.4,4.8,6.1,33.6,58.9,46.3,161,460,III,72.0,0.396,0.380,,0.340,0.034
