Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates,Date of change,
BMW,3 Series E46,318 Ci Coupé,M5,1995,Petrol,10.4,5.7,7.4,27.2,49.6,38.2,180,514,III,73.0,1.2,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,318 Ci Coupé,A5,1995,Petrol,11.2,6.3,8.1,25.2,44.8,34.9,196,563,III,74.0,0.8,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,320d Saloon,M6,1995,Diesel,7.9,4.5,5.7,35.8,62.8,49.6,153,412,III,73.0,0.2,0.4,0.0,0.4,0.0,06 March 2003,
BMW,3 Series E46,330d Saloon,M6,2993,Diesel,9.1,5.2,6.6,31.0,54.3,42.8,177,478,III,74.0,0.2,0.4,,0.4,0.0,06 March 2003,
BMW,3 Series E46,330d Saloon,A5,2993,Diesel,10.6,6.1,7.7,26.6,46.3,36.7,206,557,III,73.0,0.1,0.4,,0.4,0.0,06 March 2003,
BMW,3 Series E46,318i Touring,M5,1995,Petrol,10.6,5.9,7.6,26.6,47.9,37.2,185,528,III,73.0,1.2,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,318i Touring,A5,1995,Petrol,11.4,6.4,8.2,24.8,44.1,34.4,199,571,III,74.0,0.8,,0.1,0.1,,21 March 2002,
BMW,3 Series E46,320d Touring,M6,1995,Diesel,8.1,4.7,5.9,34.9,60.1,47.9,158,427,III,73.0,0.2,0.4,0.0,0.4,0.0,06 March 2003,
BMW,3 Series E46,330d Touring,M6,2993,Diesel,9.4,5.3,6.8,30.1,53.3,41.5,182,493,III,74.0,0.2,0.4,,0.4,0.0,06 March 2003,
BMW,3 Series E46,330d Touring,A5,2993,Diesel,10.8,6.3,7.9,26.2,44.8,35.8,211,571,III,73.0,0.1,0.4,,0.4,0.0,06 March 2003,
BMW,3 Series E46,330 Ci Coupé,M6,2979,Petrol,12.8,6.9,9.1,22.1,40.9,31.0,218,634,III,74.0,0.3,,0.0,0.0,,06 March 2003,
BMW,3 Series E46,330 Ci Coupé,A5,2979,Petrol,14.0,7.0,9.6,20.2,40.4,29.4,230,668,III,74.0,0.4,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,330 Ci Convertible,M6,2979,Petrol,13.4,7.3,9.6,21.1,38.7,29.4,229,668,III,74.0,0.3,,0.0,0.0,,06 March 2003,
BMW,3 Series E46,330 Ci Convertible,A5,2979,Petrol,14.9,7.5,10.2,19.0,37.7,27.7,244,709,III,74.0,0.4,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,330i Saloon,M6,2979,Petrol,12.8,6.9,9.1,22.1,40.9,31.0,218,634,III,74.0,0.3,,0.0,0.0,,06 March 2003,
BMW,3 Series E46,330i Saloon,A5,2979,Petrol,14.0,7.0,9.6,20.2,40.4,29.4,230,668,III,74.0,0.4,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,330i Touring,M6,2979,Petrol,12.9,7.1,9.3,21.9,39.8,30.4,222,646,III,74.0,0.3,,0.0,0.0,,06 March 2003,
BMW,3 Series E46,330i Touring,A5,2979,Petrol,14.2,7.2,9.8,19.9,39.2,28.8,235,682,III,74.0,0.4,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,320 Ci Coupé,M5,2171,Petrol,12.2,6.9,8.9,23.2,40.9,31.7,213,620,III,74.0,0.8,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,320 Ci Coupé,A5,2171,Petrol,13.1,7.3,9.4,21.6,38.7,30.1,226,652,III,73.0,0.5,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,325 Ci Coupé,M5,2494,Petrol,12.8,6.9,9.0,22.1,40.9,31.4,217,625,III,73.0,0.5,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,325 Ci Coupé,A5,2494,Petrol,13.5,7.2,9.5,20.9,39.2,29.7,229,661,III,72.0,0.3,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,M3 Coupé,M6,3246,Petrol,17.8,8.4,11.9,15.9,33.6,23.7,287,829,III,75.0,0.8,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,320 Ci Convertible,M5,2171,Petrol,12.8,7.4,9.4,22.1,38.2,30.1,225,652,III,74.0,0.8,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,320 Ci Convertible,A5,2171,Petrol,13.5,7.7,9.8,20.9,36.7,28.8,236,682,III,73.0,0.5,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,325 Ci Convertible,M5,2494,Petrol,13.2,7.5,9.6,21.4,37.7,29.4,230,668,III,73.0,0.5,,0.1,0.0,,26 October 2001,
BMW,3 Series E46,325 Ci Convertible,A5,2494,Petrol,13.9,7.6,9.9,20.3,37.2,28.5,239,689,III,72.0,0.3,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,320i Saloon,M5,2171,Petrol,12.2,6.9,8.9,23.2,40.9,31.7,213,620,III,74.0,0.8,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,320i Saloon,A5,2171,Petrol,13.1,7.3,9.4,21.6,38.7,30.1,226,652,III,73.0,0.5,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,325i Saloon,M5,2494,Petrol,12.8,6.9,9.0,22.1,40.9,31.4,217,625,III,73.0,0.5,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,325i Saloon,A5,2494,Petrol,13.5,7.2,9.5,20.9,39.2,29.7,229,661,III,72.0,0.3,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,320i Touring,A5,2171,Petrol,13.3,7.4,9.6,21.2,38.2,29.4,230,668,III,73.0,0.5,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,325i Touring,M5,2494,Petrol,12.9,7.1,9.2,21.9,39.8,30.7,221,640,III,73.0,0.5,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,325i Touring,A5,2494,Petrol,13.6,7.4,9.7,20.8,38.2,29.1,232,675,III,72.0,0.3,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,316 ti Compact,M5,1796,Petrol,9.8,5.4,7.0,28.8,52.3,40.4,170,486,III,73.0,1.0,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,316 ti Compact,A5,1796,Petrol,10.6,6.2,7.8,26.6,45.6,36.2,190,543,III,72.0,1.2,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,325 ti Compact,M6,2494,Petrol,12.3,7.0,8.9,23.0,40.4,31.7,215,620,III,73.0,0.5,,0.1,0.0,,06 March 2003,
BMW,3 Series E46,325 ti Compact,A5,2494,Petrol,13.5,7.3,9.5,20.9,38.7,29.7,227,661,III,71.0,0.3,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,M3 Convertible,M6,3246,Petrol,17.9,8.8,12.1,15.8,32.1,23.3,292,843,III,75.0,0.8,,0.1,0.0,,01 July 2001,
BMW,3 Series E46,318 Ci Convertible,A5,1995,Petrol,11.6,6.6,8.4,24.4,42.8,33.6,203,584,III,74.0,0.8,0.0,0.1,0.1,,21 March 2002,
BMW,3 Series E46,318 Ci Convertible,M5,1995,Petrol,10.8,6.1,7.8,26.2,46.3,36.2,190,543,III,73.0,1.2,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,320d Saloon,A5,1995,Diesel,9.7,5.4,6.9,29.1,52.3,40.9,185,500,III,72.0,0.2,0.4,0.0,0.4,0.0,06 March 2003,
BMW,3 Series E46,320d Touring ,A5,1995,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,190,514,III,72.0,0.2,0.4,0.0,0.4,0.0,06 March 2003,
BMW,3 Series E46,318 ti Compact,M5,1995,Petrol,10.4,5.7,7.4,27.2,49.6,38.2,180,514,III,73.0,1.2,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,318 ti Compact,A5,1995,Petrol,11.1,6.2,8.0,25.4,45.6,35.3,194,556,III,74.0,0.8,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,320 td Compact,M6,1995,Diesel,7.9,4.5,5.7,35.8,62.8,49.6,153,412,III,74.0,0.2,0.4,0.0,0.4,0.0,06 March 2003,
BMW,3 Series E46,320 td Compact,A5,1995,Diesel,9.7,5.4,6.9,29.1,52.3,40.9,185,500,III,73.0,0.2,0.4,0.0,0.4,0.0,06 March 2003,
BMW,3 Series E46,316i Saloon,A5,1796,Petrol,10.9,6.4,8.0,25.9,44.1,35.3,194,556,III,72.0,1.2,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,316i Touring,M5,1796,Petrol,10.3,5.6,7.3,27.4,50.4,38.7,177,507,III,72.0,1.0,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,316i Touring,A5,1796,Petrol,10.9,6.5,8.1,25.9,43.5,34.9,196,563,III,72.0,1.2,,0.1,0.1,,06 March 2003,
BMW,3 Series E46,316i Saloon,M5,1796,Petrol,9.9,5.5,7.1,28.5,51.4,39.8,172,493,III,72.0,1.0,,0.1,0.1,,06 March 2003,
BMW,5 Series E39,520i Saloon,M5,2171,Petrol,12.2,7.1,9.0,23.2,39.8,31.4,213,625,III,73.0,1.2,,0.1,0.0,,01 July 2001,
BMW,5 Series E39,520i Saloon,A5,2171,Petrol,13.5,7.8,9.9,20.9,36.2,28.5,237,689,III,70.0,0.8,,0.1,0.0,,01 July 2001,
BMW,5 Series E39,525i Saloon,M5,2494,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,225,652,III,72.0,0.4,,0.1,0.0,,01 July 2001,
BMW,5 Series E39,525i Saloon,A5,2494,Petrol,14.4,7.9,10.3,19.6,35.8,27.4,247,717,III,71.0,0.4,,0.0,0.0,,01 July 2001,
BMW,5 Series E39,525d Saloon,M5,2497,Diesel,9.2,5.3,6.7,30.7,53.3,42.2,179,485,III,73.0,0.3,0.5,,0.4,0.0,01 July 2001,
BMW,5 Series E39,525d Saloon,A5,2497,Diesel,11.1,6.4,8.1,25.4,44.1,34.9,216,586,III,73.0,0.2,0.5,,0.4,0.0,01 July 2001,
BMW,5 Series E39,530i Saloon,M5,2979,Petrol,13.1,7.4,9.5,21.6,38.2,29.7,229,661,III,73.0,0.4,,0.0,0.0,,01 July 2001,
BMW,5 Series E39,530i Saloon,A5,2979,Petrol,15.5,7.9,10.7,18.2,35.8,26.4,257,744,III,72.0,0.5,,0.1,0.0,,01 July 2001,
BMW,5 Series E39,520i Touring,M5,2171,Petrol,12.8,7.5,9.5,22.1,37.7,29.7,228,661,III,73.0,1.2,,0.1,0.0,,01 July 2001,
BMW,5 Series E39,520i Touring,A5,2171,Petrol,13.7,7.9,10.1,20.6,35.8,28.0,242,701,III,70.0,0.8,,0.1,0.0,,01 July 2001,
BMW,5 Series E39,525i Touring,M5,2494,Petrol,13.4,7.7,9.8,21.1,36.7,28.8,235,682,III,72.0,0.4,,0.1,0.0,,01 July 2001,
BMW,5 Series E39,525i Touring,A5,2494,Petrol,14.7,8.0,10.5,19.2,35.3,26.9,252,730,III,71.0,0.4,,0.0,0.0,,01 July 2001,
BMW,5 Series E39,525d Touring,M5,2497,Diesel,9.5,5.6,7.0,29.7,50.4,40.4,187,506,III,73.0,0.3,0.5,,0.4,0.0,01 July 2001,
BMW,5 Series E39,525d Touring,A5,2497,Diesel,11.5,6.3,8.2,24.6,44.8,34.4,219,595,III,73.0,0.2,0.5,,0.4,0.0,01 July 2001,
BMW,5 Series E39,530i Touring,M5,2979,Petrol,13.7,7.7,9.9,20.6,36.7,28.5,238,689,III,73.0,0.4,,0.0,0.0,,01 July 2001,
BMW,5 Series E39,530i Touring,A5,2979,Petrol,15.7,8.1,10.9,18.0,34.9,25.9,261,758,III,72.0,0.5,,0.1,0.0,,01 July 2001,
BMW,5 Series E39,M5 Saloon,M6,4941,Petrol,22.3,9.8,14.4,12.7,28.8,19.6,346,1002,III,75.0,1.2,,0.1,0.1,,01 July 2001,
BMW,5 Series E39,530d Saloon,A5,2926,Diesel,11.8,6.3,8.3,23.9,44.8,34.0,221,602,III,71.0,0.2,0.4,,0.4,0.0,01 July 2001,
BMW,5 Series E39,530d Touring,A5,2926,Diesel,11.6,6.7,8.5,24.4,42.2,33.2,226,616,III,71.0,0.2,0.4,,0.4,0.0,01 July 2001,
BMW,5 Series E39,530d Saloon,M5,2926,Diesel,9.7,5.6,7.1,29.1,50.4,39.8,189,514,III,74.0,0.1,0.4,,0.4,0.0,16 December 2002,
BMW,5 Series E39,535i Saloon,M5,3498,Petrol,17.5,8.5,11.8,16.1,33.2,23.9,283,822,III,74.0,0.5,,0.1,0.1,,01 July 2001,
BMW,5 Series E39,535i Saloon,A5,3498,Petrol,17.7,8.6,11.9,16.0,32.8,23.7,286,829,III,71.0,0.4,,0.1,0.1,,01 July 2001,
BMW,5 Series E39,540i Saloon,M6,4398,Petrol,18.4,8.8,12.3,15.4,32.1,23.0,295,854,III,73.0,0.7,,0.1,0.1,,01 July 2001,
BMW,5 Series E39,540i Saloon,A5,4398,Petrol,18.2,8.9,12.3,15.5,31.7,23.0,295,854,III,73.0,0.5,,0.1,0.1,,01 July 2001,
BMW,5 Series E39,530d Touring,M5,2926,Diesel,9.6,5.9,7.3,29.4,47.9,38.7,194,529,III,74.0,0.1,0.4,,0.4,0.0,16 December 2002,
BMW,5 Series E39,540i Touring,M6,4398,Petrol,18.7,9.0,12.6,15.1,31.4,22.4,302,877,III,73.0,0.7,,0.1,0.1,,01 July 2001,
BMW,5 Series E39,540i Touring,A5,4398,Petrol,18.9,9.2,12.8,14.9,30.7,22.1,307,889,III,73.0,0.5,,0.1,0.1,,01 July 2001,
BMW,X5 Series E53,X5 4.4i,A5,4398,Petrol,18.8,11.1,13.9,15.0,25.4,20.3,335,967,III,75.0,0.8,,0.1,0.1,,01 July 2001,
BMW,X5 Series E53,X5 3.0i,M5,2979,Petrol,17.4,10.0,12.7,16.2,28.2,22.2,305,885,III,76.0,0.5,,0.1,0.0,,01 July 2001,
BMW,X5 Series E53,X5 3.0i,A5,2979,Petrol,17.5,10.3,12.9,16.1,27.4,21.9,310,897,III,74.0,0.6,,0.1,0.0,,01 July 2001,
BMW,X5 Series E53,X5 3.0 d,M5,2926,Diesel,11.1,7.3,8.7,25.4,38.7,32.5,233,629,III,74.0,0.2,0.7,,0.6,0.1,04 February 2002,
BMW,X5 Series E53,X5 4.6is,A5,4619,Petrol,21.0,11.4,14.9,13.5,24.8,19.0,356,1034,III,73.0,1.2,0.0,0.2,0.1,,26 October 2001,
BMW,X5 Series E53,X5 3.0d,A5,2926,Diesel,12.3,8.2,9.7,23.0,34.4,29.1,259,703,III,75.0,0.1,0.7,,0.6,0.1,08 February 2002,
BMW,7 Series E65/E66,735i Saloon,A6,3600,Petrol,15.0,8.2,10.7,18.8,34.4,26.4,259,744,III,71.0,0.3,,0.1,0.1,,04 February 2002,
BMW,7 Series E65/E66,745i Saloon,A6,4398,Petrol,15.5,8.3,10.9,18.2,34.0,25.9,263,758,III,72.0,0.4,,0.1,0.0,,04 February 2002,
BMW,7 Series E65/E66,730i Saloon,A6,2979,Petrol,15.5,7.9,10.6,18.2,35.8,26.6,257,738,III,73.0,0.2,,0.1,0.0,,06 March 2003,
BMW,7 Series E65/E66,730Li Saloon,A6,2979,Petrol,15.7,8.0,10.7,18.0,35.3,26.4,260,744,III,73.0,0.2,,0.1,0.0,,06 March 2003,
BMW,7 Series E65/E66,730d Saloon,A6,2993,Diesel,12.1,6.5,8.5,23.3,43.5,33.2,227,616,III,73.0,0.2,0.5,,0.4,0.0,06 March 2003,
BMW,7 Series E65/E66,760i Saloon,A6,5972,Petrol,20.2,9.5,13.4,14.0,29.7,21.1,325,931,III,73.0,0.5,,0.0,0.0,,02 December 2002,
BMW,7 Series E65/E66,760Li Saloon,A6,5972,Petrol,20.5,9.7,13.6,13.8,29.1,20.8,330,944,III,73.0,0.5,,0.0,0.0,,02 December 2002,
BMW,7 Series E65/E66,735Li Saloon,A6,3600,Petrol,15.3,8.3,10.9,18.5,34.0,25.9,263,790,III,71.0,0.3,,0.1,0.1,,06 June 2002,
BMW,7 Series E65/E66,745Li Saloon,A6,4398,Petrol,15.9,8.5,11.2,17.8,33.2,25.2,271,812,III,72.0,0.4,,0.1,0.0,,06 June 2002,
BMW,Z8 Series E52,Z8 Roadster,M6,4941,Petrol,22.3,10.6,14.9,12.7,26.6,19.0,358,1034,III,75.0,1.2,,0.1,0.1,,08 April 2003,
CADILLAC,"Cadillac, Model Year 2002",STS,A4,4565,Petrol,19.5,11.0,14.1,14.5,25.7,20.0,335,982,III,72.0,0.5,0.1,0.1,0.1,,17 April 2002,
CADILLAC,Seville STS Model Year 2000,4.6L V8 (LD8),A4,4565,Petrol,18.3,10.2,13.2,15.4,26.0,27.8,313,706,III,72.0,0.9,0.2,0.1,0.0,,01 July 2001,
CADILLAC,Seville STS Model Year 2000,4.6L V8 (LS7),A4,4565,Petrol,19.1,10.9,13.9,14.8,26.0,20.3,330,967,III,72.0,1.4,0.2,0.2,0.1,,01 July 2001,
CHEVROLET,Blazer,4.3L V6,M5,4300,Petrol,19.6,10.7,14.0,14.4,26.5,20.2,333,972,III,74.0,1.1,0.1,0.1,0.0,,01 July 2001,
CHEVROLET,Blazer,4.3L V6,A4,4300,Petrol,19.1,11.1,14.0,14.8,25.4,20.2,335,972,III,74.0,0.7,0.2,0.1,0.8,,01 July 2001,
CHEVROLET,Corvette,5.7L V8,M6,5666,Petrol,19.4,9.5,13.1,14.6,29.7,21.6,314,909,III,75.0,0.7,0.1,0.1,0.1,,01 July 2001,
CHEVROLET,Corvette,5.7L V8,A4,5666,Petrol,17.3,9.1,12.1,16.3,31.0,23.3,290,843,III,74.0,0.2,0.1,0.0,0.0,,01 July 2001,
CHEVROLET,"Chevrolet, Model Year 2002",Corvette Coupe/Conv.,A4,5666,Petrol,17.3,9.1,12.1,16.3,31.0,23.3,290,843,III,74.0,0.2,0.1,0.0,0.0,,17 April 2002,
CHEVROLET,"Chevrolet, Model Year 2002",Corvette Convertible,M6,5666,Petrol,19.4,9.5,13.1,14.6,29.7,21.6,314,909,III,75.0,0.7,0.1,0.1,0.1,,17 April 2002,
CHEVROLET,"Camaro, Model Year 2002",Coupe/Conv.,A4,3791,Petrol,20.6,9.3,13.4,13.7,30.4,21.1,321,931,III,74.0,0.2,0.1,0.1,0.1,,17 April 2002,
CHEVROLET,"Camaro, Model Year 2002",Z28,M6,5666,Petrol,19.6,9.9,13.5,14.4,28.5,20.9,322,940,III,75.0,1.1,0.1,0.1,0.0,,17 April 2002,
CHEVROLET,"Camaro, Model Year 2002",Z28,A4,5666,Petrol,17.1,9.0,12.0,16.5,31.4,23.5,287,836,III,74.0,0.6,0.1,0.1,0.0,,17 April 2002,
CHRYSLER JEEP,Jeep Grand Cherokee (02 Model Year),4.0L,A4,3956,Petrol,21.9,12.0,15.7,12.9,23.5,18.0,373,1091,III,71.0,1.8,0.3,0.2,0.1,,18 December 2001,
CHRYSLER JEEP,Jeep Grand Cherokee (02 Model Year),4.7L,A4,4701,Petrol,22.0,12.8,16.2,12.8,22.1,17.4,380,1129,III,73.0,1.5,0.2,0.1,0.0,,18 December 2001,
CHRYSLER JEEP,Jeep Grand Cherokee (02 Model Year),2.7 CDi,A5,2685,Diesel,12.5,8.1,9.7,22.6,34.9,29.1,257,703,III,73.0,0.2,0.6,,0.6,0.0,18 December 2001,
CHRYSLER JEEP,Jeep Grand Cherokee (02 Model Year),4.7L Overland,A5,4701,Petrol,22.3,13.0,16.5,12.7,21.7,17.1,385,1148,III,76.0,1.5,0.2,0.1,0.0,,18 December 2001,
CHRYSLER JEEP,Chrysler Neon (02 Model Year),(RT) 2.0L SOHC,M5,1996,Petrol,10.9,6.4,8.1,25.9,44.1,34.9,190,563,III,74.0,0.5,0.1,0.1,0.0,,18 December 2001,
CHRYSLER JEEP,Chrysler Neon (02 Model Year),2.0L SOHC,A4,1996,Petrol,12.5,7.1,9.1,22.6,39.8,31.0,217,634,III,71.0,0.5,0.1,0.1,0.1,,18 December 2001,
CHRYSLER JEEP,Chrysler Neon (02 Model Year),2.0L SOHC,M5,1996,Petrol,10.8,6.1,7.8,26.2,46.3,36.2,184,543,III,72.0,0.8,0.1,0.1,0.0,,18 December 2001,
CHRYSLER JEEP,Chrysler PT Cruiser (02 Model Year),2.0L DOHC,M5,1996,Petrol,10.8,6.9,8.4,26.2,40.9,33.6,196,584,III,73.0,1.1,0.1,0.1,0.0,,18 December 2001,
CHRYSLER JEEP,Chrysler PT Cruiser (02 Model Year),2.0L DOHC,A4,1996,Petrol,13.1,7.9,9.8,21.6,35.8,28.8,232,682,III,72.0,1.1,0.1,0.1,0.0,,01 July 2001,
CHRYSLER JEEP,Chrysler PT Cruiser (02 Model Year),2.2 CRD,M5,2148,Diesel,9.1,5.6,6.9,31.0,50.4,40.9,185,500,III,73.0,0.0,0.4,0.0,0.4,0.0,30 May 2003,
CHRYSLER JEEP,Jeep Cherokee (02 Model Year),3.7L,A4,3700,Petrol,19.5,11.8,14.6,14.5,23.9,19.3,347,1018,III,71.0,1.6,0.2,0.1,0.0,,19 September 2001,
CHRYSLER JEEP,Jeep Cherokee (02 Model Year),2.5 CRD,A4,2499,Diesel,11.7,7.5,9.0,24.1,37.7,31.4,250,651,III,76.0,0.3,0.7,0.5,0.7,0.1,30 May 2003,
CHRYSLER JEEP,Jeep Cherokee (02 Model Year),2.4L,M5,2429,Petrol,14.0,8.6,10.6,20.2,32.8,26.7,253,736,III,73.0,1.5,0.1,0.1,0.0,,30 May 2003,
CHRYSLER JEEP,Chrysler Voyager (02 Model Year),2.4 Short Wheel Base,M5,2429,Petrol,13.6,8.1,10.1,20.8,34.9,28.0,236,701,III,72.0,1.2,0.1,0.1,0.0,,19 September 2001,
CHRYSLER JEEP,Chrysler Voyager (02 Model Year),2.5 Short Wheel Base,M5,2499,Diesel,10.2,6.7,8.0,27.7,42.2,35.3,210,580,III,74.0,0.2,0.6,0.0,0.6,0.0,14 March 2002,
CHRYSLER JEEP,Chrysler Voyager (02 Model Year),3.3 Short Wheel Base,A4,3301,Petrol,17.3,9.9,12.7,16.3,28.5,22.2,297,885,III,70.0,0.5,0.2,0.1,0.1,,19 September 2001,
CHRYSLER JEEP,Chrysler Voyager (02 Model Year),3.3 Long Wheel Base,A4,3301,Petrol,17.3,9.9,12.7,16.3,28.5,22.2,297,885,III,70.0,0.5,0.2,0.1,0.1,,19 September 2001,
CHRYSLER JEEP,Chrysler Voyager (02 Model Year),2.5 Long Wheel Base,M5,2499,Diesel,10.2,6.7,8.0,27.7,42.2,35.3,210,580,III,74.0,0.2,0.6,0.0,0.6,0.0,14 March 2002,
CHRYSLER JEEP,Jeep Wrangler (02 Model Year),2.5L,M5,2464,Petrol,14.8,9.0,11.2,19.1,31.4,25.2,261,779,III,74.0,1.5,0.2,0.1,0.1,,19 September 2001,
CHRYSLER JEEP,Jeep Wrangler (02 Model Year),4.0L,M5,3960,Petrol,18.7,9.2,12.7,15.1,30.7,22.2,298,885,III,74.0,1.5,0.2,0.1,0.1,,19 September 2001,
CHRYSLER JEEP,Jeep Wrangler (02 Model Year),4.0L,A3,3960,Petrol,19.7,11.0,14.2,14.3,25.7,19.9,333,987,III,72.0,1.9,0.3,0.2,0.1,,19 September 2001,
CHRYSLER JEEP,Jeep Cherokee (03 Model Year),3.7L,A4,3700,Petrol,18.8,11.0,14.0,15.0,25.7,20.2,333,972,III,71.0,0.2,0.7,0.0,0.0,,29 August 2002,
CHRYSLER JEEP,Jeep Cherokee (03 Model Year),2.5 CRD,M5,2499,Diesel,11.7,7.5,9.0,24.1,37.7,31.4,250,651,III,76.0,0.5,0.7,0.0,0.6,0.1,30 May 2003,
CHRYSLER JEEP,Jeep Cherokee (03 Model Year),2.4L,A4,2429,Petrol,14.6,8.8,11.0,19.3,32.1,25.7,260,764,III,73.0,1.3,0.1,0.1,0.1,,29 August 2002,
CHRYSLER JEEP,Jeep Cherokee (03 Model Year),2.8Td,A5,2776,Diesel,13.7,8.4,10.3,20.6,33.6,27.4,274,747,III,74.0,0.2,0.7,0.0,0.6,0.1,29 August 2002,
CHRYSLER JEEP,Jeep Grand Cherokee (03 Model Year),4.0L,A4,3956,Petrol,22.6,11.5,15.7,12.5,24.6,18.0,372,1091,III,71.0,1.8,0.3,0.2,0.1,,27 August 2002,
CHRYSLER JEEP,Jeep Grand Cherokee (03 Model Year),4.7L,A4,4701,Petrol,21.5,12.5,15.8,13.1,22.6,17.9,378,1097,III,73.0,1.8,0.2,0.1,0.1,,27 August 2002,
CHRYSLER JEEP,Jeep Grand Cherokee (03 Model Year),2.7 CDi,A5,2685,Diesel,12.5,8.1,9.7,22.6,34.9,29.1,255,703,III,73.0,0.2,0.6,,0.6,0.0,27 August 2002,
CHRYSLER JEEP,Jeep Grand Cherokee (03 Model Year),4.7L Overland,A5,4701,Petrol,21.0,12.0,15.0,13.5,23.5,18.8,368,1045,III,76.0,1.9,0.2,0.1,0.0,,27 August 2002,
CHRYSLER JEEP,Chrysler PT Cruiser (03 Model Year),2.2 CRD,M5,2148,Diesel,9.1,5.6,6.9,31.0,50.4,40.9,185,500,III,73.0,0.0,0.4,0.0,0.4,0.0,21 August 2002,
CHRYSLER JEEP,Chrysler PT Cruiser (03 Model Year),2.0L DOHC,M5,1996,Petrol,11.7,7.2,8.9,24.1,39.2,31.7,212,620,III,73.0,0.7,0.1,0.1,0.0,,21 August 2002,
CHRYSLER JEEP,Chrysler PT Cruiser (03 Model Year),2.0L DOHC,A4,1996,Petrol,12.6,7.8,9.6,22.4,36.2,29.4,232,668,III,72.0,0.6,0.1,0.1,0.0,,21 August 2002,
CHRYSLER JEEP,Chrysler Neon (03 Model Year),2.0L SOHC,M5,1996,Petrol,10.0,6.1,7.5,28.2,46.3,37.7,179,521,III,72.0,0.8,0.1,0.1,0.0,,27 August 2002,
CHRYSLER JEEP,Chrysler Neon (03 Model Year),2.0L SOHC,A4,1996,Petrol,12.0,7.0,8.9,23.5,40.4,31.7,211,620,III,71.0,0.6,0.1,0.1,0.1,,27 August 2002,
CHRYSLER JEEP,Chrysler Neon (03 Model Year),(RT) 2.0L SOHC,M5,1996,Petrol,10.2,6.3,8.1,27.7,44.8,34.9,184,563,III,74.0,1.6,0.1,0.1,0.1,,27 August 2002,
CHRYSLER JEEP,Jeep Wrangler (03 Model Year),4.0L,M5,3960,Petrol,20.5,9.0,13.2,13.8,31.4,21.4,315,918,III,74.0,1.3,0.2,0.1,0.1,,29 August 2002,
CHRYSLER JEEP,Jeep Wrangler (03 Model Year),4.0L,A4,3960,Petrol,23.0,10.7,15.0,12.3,26.4,18.8,362,1045,III,72.0,1.4,0.3,0.2,0.1,,29 August 2002,
CHRYSLER JEEP,Jeep Wrangler (03 Model Year),2.4L (LHD),M5,2429,Petrol,14.0,8.3,10.4,20.2,34.0,27.2,248,722,III,73.0,0.5,0.1,0.0,0.0,,29 August 2002,
CHRYSLER JEEP,Chrysler Voyager (03 Model Year),2.4 Short Wheel Base,M5,2429,Petrol,13.1,7.9,9.8,21.6,35.8,28.8,235,682,III,72.0,1.1,0.1,0.1,0.1,,16 January 2003,
CHRYSLER JEEP,Chrysler Voyager (03 Model Year),2.5 Short Wheel Base,M5,2499,Diesel,9.9,6.4,7.7,28.5,44.1,36.7,203,557,III,74.0,0.7,0.6,0.6,0.1,0.0,21 August 2002,
CHRYSLER JEEP,Chrysler Voyager (03 Model Year),3.3 Short Wheel Base,A4,3301,Petrol,18.2,10.5,13.3,15.5,26.9,21.2,319,926,III,70.0,0.8,0.1,0.1,0.0,,16 January 2003,
