Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates,Date of change,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v Elite 4 Door Saloon, From VIN: W0L0ZCF6931077952",M5,1796,Petrol,10.4,5.6,7.4,27.2,50.4,38.2,177,514,IV,72.0,0.2,0.0,0.0,0.0,,12 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v Club 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,1796,Petrol,10.4,5.6,7.4,27.2,50.4,38.2,177,514,IV,72.0,0.2,0.0,0.0,0.0,,12 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v LS 5 Door Hatchback, From VIN: W0L0ZCF6838000000",M5,1796,Petrol,10.8,5.9,7.7,26.2,47.9,36.7,184,535,IV,72.0,0.2,0.0,0.0,0.0,,12 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v Elegance 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,1796,Petrol,10.4,5.6,7.4,27.2,50.4,38.2,177,514,IV,72.0,0.2,0.0,0.0,0.0,,12 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v Elegance 4 Door Saloon, From VIN: W0L0ZCF6931077952",M5,1796,Petrol,10.4,5.6,7.4,27.2,50.4,38.2,177,514,IV,72.0,0.2,0.0,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v Elegance 4 Door Saloon, From VIN: W0L0ZCF6931000000",M5,1796,Petrol,10.8,5.9,7.7,26.2,47.9,36.7,184,535,IV,72.0,0.2,0.0,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v SXI 4 Door Saloon, From VIN: W0L0ZCF6931000000",M5,1796,Petrol,11.1,6.1,7.9,25.4,46.3,35.8,190,549,IV,72.0,0.6,0.0,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v SXI 4 Door Saloon, From VIN: W0L0ZCF6931077952",M5,1796,Petrol,10.7,5.8,7.6,26.4,48.7,37.2,182,528,IV,72.0,0.6,0.0,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v Club 5 Door Hatchback, From VIN: W0L0ZCF6838000000",M5,1796,Petrol,10.8,5.9,7.7,26.2,47.9,36.7,184,535,IV,72.0,0.2,0.0,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v Elite 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,1796,Petrol,10.4,5.6,7.4,27.2,50.4,38.2,177,514,IV,72.0,0.2,0.0,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v SRI 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,1796,Petrol,10.7,5.8,7.6,26.4,48.7,37.2,182,528,IV,72.0,0.6,0.0,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v LS 5 Door Hatchback, From VIN: W0L0ZCF6838000000",M5,2198,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,206,599,IV,73.0,0.5,0.5,0.5,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v SXI 5 Door Hatchback, From VIN: W0L0ZCF6838000000",M5,2198,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,206,599,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v SXI 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,2198,Petrol,11.5,6.3,8.2,24.6,44.8,34.4,197,571,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v Elite 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,2198,Petrol,11.5,6.3,8.2,24.6,44.8,34.4,197,571,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v SRI 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,2198,Petrol,11.5,6.3,5.2,24.6,44.8,34.3,197,573,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v SXI 5 Door Hatchback, From VIN: W0L0ZCF6838056497",A5,2198,Petrol,13.5,6.8,9.3,20.9,41.5,30.4,223,646,IV,71.0,0.4,0.1,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v LS 4 Door Saloon, From VIN: W0L0ZCF6931000000",M5,2198,Petrol,11.9,6.7,8.6,23.7,42.2,32.2,206,610,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v LS 4 Door aloon, From VIN: W0L0ZCF6931000000",A5,2198,Petrol,13.6,6.9,9.4,20.8,40.9,30.1,226,652,IV,71.0,0.4,0.1,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v SXI 4 Door Saloon, From VIN: W0L0ZCF6931000000",A5,2198,Petrol,13.6,6.9,9.4,20.8,40.9,30.1,226,652,IV,71.0,0.4,0.1,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v Elegance 4 Door Saloon, From VIN: W0L0ZCF6931000000",A5,2198,Petrol,13.6,6.9,9.4,20.8,40.9,30.1,226,652,IV,71.0,0.4,0.1,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v Elegance 4 Door Saloon, From VIN: W0L0ZCF6931000000",M5,2198,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,206,599,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v SXI 4 Door Saloon, From VIN: W0L0ZCF6931000000",M5,2198,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,206,599,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v SXI 4 Door Saloon, From VIN: W0L0ZCF6931077952",M5,2198,Petrol,11.5,6.3,8.2,24.6,44.8,34.4,197,571,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v Elegance 4 Door Saloon, From VIN: W0L0ZCF6931000000",M5,2198,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,206,599,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","1.8 16v Elegance 4 Door Saloon, From VIN: W0L0ZCF6931000000",M5,1796,Petrol,10.8,5.9,7.7,26.2,47.9,36.7,184,535,IV,72.0,0.2,0.0,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v SRI 5 Door Hatchback, From VIN: W0L0ZCF6838000000",M5,2198,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,206,599,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v Elite 5 Door Hatchback, From VIN: W0L0ZCF6838056497",A5,2198,Petrol,13.5,6.8,9.3,20.9,41.5,30.4,223,646,IV,71.0,0.4,0.1,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v Elegance 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,2198,Petrol,11.5,6.3,8.2,24.6,44.8,34.4,197,571,IV,73.0,0.5,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 Elite 5 Door Hatchback, From VIN: W0L0ZCF6838000000",M5,3175,Petrol,15.8,7.8,10.7,17.9,36.2,26.4,257,744,IV,74.0,0.3,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 5 Door Hatchback, From VIN: W0L0ZCF6838000000",A5,3175,Petrol,15.8,7.8,10.7,17.9,36.2,26.4,257,744,IV,74.0,0.3,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 Elite 5 Door Hatchback, From VIN: W0L0ZCF6838000000",M5,3175,Petrol,14.3,7.6,10.1,19.8,37.2,28.0,243,701,IV,74.0,0.7,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 Elite 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,3175,Petrol,14.0,7.3,9.8,20.2,38.7,28.8,235,682,IV,74.0,0.7,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","2.2 16v Elegance 5 Door Hatchback, From VIN: W0L0ZCF6838056497",A5,2198,Petrol,13.5,6.8,9.3,20.9,41.5,30.4,223,646,IV,71.0,0.4,0.1,0.0,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 GSI 5 Door Hatchback, From VIN: W0L0ZCF6838000000",M5,3175,Petrol,14.3,7.6,10.1,19.8,37.2,28.0,243,701,IV,74.0,0.7,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 Elite 4 Door Saloon, From VIN: W0L0ZCF6931077952",M5,3175,Petrol,14.0,7.3,9.8,20.2,38.7,28.8,235,682,IV,74.0,0.7,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 Elite 4 Door Saloon, From VIN: W0L0ZCF6931077952",A5,3175,Petrol,15.5,7.6,10.5,18.2,37.2,26.9,252,730,IV,74.0,0.3,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 Elite 5 Door Hatchback, From VIN: W0L0ZCF6838056497",A5,3175,Petrol,15.5,7.6,10.5,18.2,37.2,26.9,252,730,IV,74.0,0.3,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 Elite 4 Door Saloon, From VIN: W0L0ZCF6931000000",A5,3175,Petrol,15.8,7.8,10.7,17.9,36.2,26.4,257,744,IV,74.0,0.3,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 GSI 5 Door Hatchback, From VIN: W0L0ZCF6838056497",M5,3175,Petrol,14.0,7.3,9.8,20.2,38.7,28.8,235,682,IV,74.0,0.7,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Vectra, Model Year 2003","3.2 V6 Elite 4 Door Saloon, From VIN: W0L0ZCF6931000000",M5,3175,Petrol,14.3,7.6,10.1,19.8,37.2,28.0,243,701,IV,74.0,0.7,0.1,0.1,0.0,,09 May 2003,
VAUXHALL,"Omega, Model Year 2003","2.2 16v 4 Door Saloon, From VIN: W0L0VBF6931000001",A4,2198,Petrol,14.8,7.7,10.3,19.1,36.7,27.4,248,717,IV,74.0,0.2,0.2,0.1,0.0,,08 May 2003,
VAUXHALL,"Omega, Model Year 2003","2.2 16v 5 Door Estate, From VIN: W0L0VBF3531000001",A4,2198,Petrol,14.9,7.9,10.5,19.0,35.8,26.9,252,730,IV,74.0,0.2,0.2,0.1,0.0,,08 May 2003,
VAUXHALL,"Omega, Model Year 2003","2.2 16v 4 Door Saloon, From VIN: W0L0VBF6931000001",M5,2198,Petrol,14.0,7.1,9.6,20.2,39.8,29.4,231,668,IV,74.0,0.4,0.1,0.1,0.0,,08 May 2003,
VAUXHALL,"Omega, Model Year 2003","2.2 16v 4 Door Saloon, From VIN: W0L0VBF6931000001",A4,2198,Petrol,14.8,7.7,10.3,19.1,36.7,27.4,248,717,IV,74.0,0.2,0.2,0.1,0.0,,08 May 2003,
VAUXHALL,"Omega, Model Year 2003","2.2 16v 5 Door Estate, From VIN: W0L0VBF3531000001",M5,2198,Petrol,14.1,7.3,9.8,20.0,38.7,28.8,236,682,IV,74.0,0.4,0.1,0.1,0.0,,08 May 2003,
VAUXHALL,"Astra Coupe, Model Year 2003"," 2.0 16v 2 Door Coupe, From VIN: W0L0TGF073B000001 ",M5,1998,Petrol,12.5,6.8,8.9,22.6,41.5,31.7,214,620,IV,73.0,0.2,0.1,0.1,0.0,,12 May 2003,
VAUXHALL,"Astra Coupe, Model Year 2003"," 1.8 16v 2 Door Coupe, From VIN: W0L0TGF073B005399 ",M5,1796,Petrol,10.8,5.8,7.6,26.2,48.7,37.2,182,528,IV,73.0,0.5,0.0,0.0,0.0,,12 May 2003,
VAUXHALL,"Astra Coupe, Model Year 2003"," 1.8 16v 2 Door Coupe, From VIN: W0L0TGF073B000001",M5,1796,Petrol,11.0,6.1,7.9,25.7,46.3,35.8,190,549,IV,73.0,0.5,0.0,0.0,0.0,,12 May 2003,
VAUXHALL,"Astra Coupe, Model Year 2003"," 2.2 16v 2 Door Coupe, From VIN: W0L0TGF073B005399 ",M5,2198,Petrol,11.8,6.1,8.2,23.9,46.3,34.4,197,571,IV,74.0,0.5,0.1,0.1,0.0,,12 May 2003,
VAUXHALL,"Astra Coupe, Model Year 2003"," 2.2 16v 2 Door Coupe, From VIN: W0L0TGF073B0000001 ",A4,2198,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,207,599,IV,73.0,0.3,0.1,0.1,0.0,,12 May 2003,
VAUXHALL,"Astra Coupe, Model Year 2003"," 2.0 16v 2 Door Coupe, From VIN: W0L0TGF073B005399 ",M5,1998,Petrol,12.4,6.7,8.8,22.8,42.2,32.1,211,612,IV,73.0,0.2,0.1,0.1,0.0,,12 May 2003,
VOLKSWAGEN,Lupo,1.4 (75 PS) from 2003,M5,1390,Petrol,8.7,4.9,6.3,32.5,57.6,44.8,151,438,IV,72.5,0.2,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Lupo,1.4 (75 PS) from 2003,A4,1390,Petrol,10.1,5.7,7.3,28.0,49.6,38.7,175,507,IV,71.0,0.1,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Lupo,1.4 (75 PS) to 2003,A4,1390,Petrol,10.1,5.7,7.3,28.0,49.6,38.7,175,507,IV,71.0,0.1,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Lupo,1.0 (50 PS),M5,999,Petrol,7.8,4.7,5.8,36.2,60.1,48.7,139,403,IV,72.5,0.2,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Lupo,1.4 (75 PS) to 2003,M5,1390,Petrol,8.7,4.9,6.3,32.5,57.6,44.8,151,438,IV,72.5,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Lupo,1.4 (100 PS),M5,1390,Petrol,9.6,5.2,6.8,29.4,54.3,41.5,163,473,IV,73.0,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Lupo,1.6 16v GTI (125 PS),M6,1598,Petrol,10.5,5.6,7.4,26.9,50.4,38.2,178,514,IV,74.0,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Polo (from February 2002),1.2 (65 PS),M5,1198,Petrol,7.7,5.1,6.0,36.7,55.4,47.1,144,417,IV,72.0,0.7,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Polo (from February 2002),1.4 (75 PS) ,M5,1390,Petrol,8.9,5.3,6.5,31.7,53.3,43.5,156,451,IV,72.0,0.2,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Polo (from February 2002),1.4 (75 PS),A4,1390,Petrol,10.4,6.0,7.6,27.2,47.1,37.2,182,528,IV,69.0,0.1,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Polo (from February 2002),1.2 (55 PS),M5,1198,Petrol,7.9,4.8,6.0,35.8,58.9,47.1,144,417,IV,72.0,0.5,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Polo (from February 2002),1.4 (100 PS) (from MY2003),M5,1390,Petrol,9.0,5.4,6.7,31.4,52.3,42.2,161,465,IV,71.0,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Polo (from February 2002),1.4 (86 PS) FSI,M5,1390,Petrol,7.8,4.8,5.9,36.2,58.9,47.9,142,410,IV,71.0,0.2,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Polo (from February 2002),1.2 (65 PS) (From December 02),M5,1198,Petrol,7.7,5.1,6.0,36.7,55.4,47.1,144,417,IV,72.0,0.6,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf  Hatchback (3 Door),1.8T (180 PS),M6,1781,Petrol,11.8,6.6,8.5,23.9,42.8,33.2,204,592,IV,73.0,0.5,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Golf  Hatchback (3 Door),3.2 V6 (240 PS),QM6,3189,Petrol,16.4,8.6,11.5,17.2,32.8,24.6,276,798,IV,74.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Golf  Hatchback (3 Door),V5 (170 PS),A5,2324,Petrol,13.9,7.4,9.8,20.3,38.2,28.8,235,682,IV,73.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf  Hatchback (3 Door),1.4 (75 PS),M5,1390,Petrol,9.1,5.5,6.8,31.0,51.4,41.5,163,473,IV,72.0,0.1,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf  Hatchback (3 Door),2.0 (115 PS),M5,1984,Petrol,11.3,6.2,8.1,25.0,45.6,34.9,194,563,IV,72.0,0.2,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Golf  Hatchback (3 Door),1.8T GTI (150 PS),M5,1781,Petrol,10.8,6.3,8.0,26.2,44.8,35.3,192,556,IV,71.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf  Hatchback (3 Door),V5 (170 PS),M5,2324,Petrol,12.5,6.7,8.8,22.6,42.2,32.1,211,612,IV,72.0,0.5,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf  Hatchback (3 Door),V6 4MOTION (204 PS),QM6,2792,Petrol,15.8,8.3,11.1,17.9,34.0,25.4,266,773,IV,74.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),1.4 (75 PS),M5,1390,Petrol,9.1,5.5,6.8,31.0,51.4,41.5,163,473,IV,72.0,0.1,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),1.6 (102 PS),A4,1595,Petrol,11.7,6.4,8.4,24.1,44.1,33.6,201,584,IV,69.0,0.5,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),1.6 (105 PS),M5,1598,Petrol,9.5,5.7,7.1,29.7,49.6,39.8,170,493,IV,71.0,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),2.0 (115 PS),M5,1984,Petrol,11.3,6.2,8.1,25.0,45.6,34.9,194,563,IV,72.0,0.2,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),1.8T GTI (150 PS),M5,1781,Petrol,10.8,6.3,8.0,26.2,44.8,35.3,192,556,IV,71.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),V5 (170 PS),M5,2324,Petrol,12.5,6.7,8.8,22.6,42.2,32.1,211,612,IV,72.0,0.5,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),V6 4MOTION,QM6,2792,Petrol,15.8,8.3,11.1,17.9,34.0,25.4,266,773,IV,74.0,0.4,,0.0,0.0,,18 November 2002,
VOLKSWAGEN,Golf Hatchback (5 Door),V5 Tiptronic (170 PS),A5,2324,Petrol,13.9,7.4,9.8,20.3,38.2,28.8,235,682,IV,73.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),3.2 V6 (240 PS),QM6,3189,Petrol,16.5,8.7,11.6,17.1,32.5,24.4,278,805,IV,74.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Golf Hatchback (5 Door),1.8T (180 PS),M6,1781,Petrol,11.8,6.6,8.5,23.9,42.8,33.2,204,592,IV,73.0,0.5,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Golf Estate,1.4 (75 PS),M5,1390,Petrol,9.3,5.6,7.0,30.4,50.4,40.4,168,486,IV,72.0,0.1,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Estate,1.6 (105 PS),M5,1598,Petrol,9.5,5.7,7.1,29.7,49.6,39.8,170,493,IV,71.0,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Estate,2.0 (115 PS),M5,1984,Petrol,11.4,6.3,8.2,24.8,44.8,34.4,197,571,IV,72.0,0.2,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Golf Estate,1.8T GTI (150 PS),M5,1781,Petrol,10.9,6.4,8.1,25.9,44.1,34.9,194,563,IV,71.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Golf Cabriolet,2.0 (115 PS),M5,1984,Petrol,11.3,6.3,8.1,25.0,44.8,34.9,194,563,IV,72.0,0.6,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Bora,1.6 (102 PS),A4,1595,Petrol,11.7,6.4,8.4,24.1,44.1,33.6,201,584,IV,67.0,0.5,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Bora,1.6 (105 PS),M5,1598,Petrol,9.5,5.7,7.1,29.7,49.6,39.8,170,493,IV,71.0,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Bora,2.0 (115 PS),M5,1984,Petrol,11.4,6.3,8.2,24.8,44.8,34.4,197,571,IV,72.0,0.2,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Bora,1.8T (150 PS),M5,1781,Petrol,10.8,6.3,8.0,26.2,44.8,35.3,192,556,IV,71.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Bora,V5 (170 PS),M5,2324,Petrol,12.6,6.8,8.9,22.4,41.5,31.7,214,620,IV,72.0,0.5,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Bora,V5 Tiptronic (170 PS),A5,2324,Petrol,13.9,7.4,9.8,20.3,38.2,28.8,235,682,IV,73.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Bora,V6 4MOTION (204 PS),QM6,2792,Petrol,15.8,8.3,11.1,17.9,34.0,25.4,266,773,IV,74.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Bora,1.8T (180 PS),M6,1781,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,206,599,IV,73.0,0.5,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Beetle,1.8 20v Turbo (150 PS),M5,1718,Petrol,11.1,6.5,8.2,25.4,43.5,34.4,197,571,IV,72.0,0.6,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Beetle,2.0 (115 PS),A4,1984,Petrol,13.3,7.3,9.5,21.2,38.7,29.7,228,661,IV,73.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Beetle,1.6 (102 PS),M5,1598,Petrol,10.5,6.0,7.7,26.9,47.1,36.7,185,535,IV,73.0,0.5,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Beetle,2.3 V5 (170 PS),M5,2324,Petrol,12.4,6.8,8.9,22.8,41.5,31.7,214,620,IV,74.0,0.5,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Beetle,2.0 (115 PS),M5,1984,Petrol,11.9,6.8,8.7,23.7,41.5,32.5,209,604,IV,73.5,0.2,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Beetle,1.8 20v Turbo (150 PS) up to December 2002,M5,1718,Petrol,11.9,6.8,8.7,23.7,41.5,32.5,209,604,IV,72.0,0.2,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Beetle Cabriolet,1.4 (75 PS),M5,1390,Petrol,9.6,5.9,7.2,29.4,47.9,39.2,173,501,IV,72.0,0.2,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Beetle Cabriolet,1.6 (102 PS),M5,1595,Petrol,10.6,6.1,7.8,26.6,46.3,36.2,187,543,IV,73.0,0.5,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Beetle Cabriolet,2.0 (115 PS),M5,1984,Petrol,12.0,6.9,8.8,23.5,40.9,32.1,211,612,IV,72.0,0.3,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Beetle Cabriolet,2.0 (115 PS),A6,1984,Petrol,13.4,7.0,9.3,21.1,40.4,30.4,223,646,IV,71.0,0.3,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,2.0 (130 PS),M5,1984,Petrol,11.6,6.1,8.1,24.4,46.3,34.9,194,563,IV,74.0,0.4,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,2.3 V5 (170 PS),M5,2324,Petrol,13.0,7.2,9.3,21.7,39.2,30.4,223,646,IV,71.0,0.5,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,W8 Tiptronic (275 PS),QA5,3999,Petrol,19.5,9.3,13.0,14.5,30.4,21.7,312,905,IV,72.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,W8 (275 PS),QM6,3999,Petrol,19.5,9.6,13.2,14.5,29.4,21.4,317,918,IV,74.0,0.8,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,1.8 20v Turbo (150 PS),M5,1781,Petrol,11.5,6.5,8.3,24.6,43.5,34.0,199,578,IV,72.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,1.8 20v Turbo Tiptronic (150 PS),A5,1781,Petrol,13.6,7.2,9.6,20.8,39.2,29.4,233,668,IV,71.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,2.3 V5 Tiptronic (170 PS),A5,2324,Petrol,15.0,7.1,9.9,18.8,39.8,28.5,238,689,IV,71.0,0.6,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,2.8 V6 4MOTION (193 PS),QM5,2771,Petrol,15.4,8.1,10.8,18.3,34.9,26.2,259,750,IV,72.0,0.3,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Passat  Saloon,2.8 V6 4MOTION Tiptronic (193 PS),QA5,2771,Petrol,16.4,8.0,11.1,17.2,35.3,25.4,266,773,IV,73.0,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat Estate,1.8 20v Turbo (150 PS),M5,1781,Petrol,11.8,6.8,8.6,23.9,41.5,32.8,206,599,IV,72.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Passat Estate,1.8 20v Turbo Tiptronic (150 PS),A5,1781,Petrol,13.7,7.4,9.8,20.6,38.2,28.8,235,682,IV,71.0,0.4,,0.0,0.0,,29 May 2003,
VOLKSWAGEN,Passat Estate,2.3 V5 (170 PS),M5,2324,Petrol,13.1,7.3,9.4,21.6,38.7,30.1,226,652,IV,71.0,0.5,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Passat Estate,2.8 V6 4MOTION Tiptronic (193 PS),QA5,2771,Petrol,16.7,8.2,11.3,16.9,34.4,25.0,271,786,IV,73.0,0.3,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat Estate,2.8 V6 4MOTION (193 PS),QM5,2771,Petrol,15.5,8.2,10.9,18.2,34.4,25.9,262,758,IV,72.0,0.3,,0.0,0.0,,29 May 2003,
