Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
AUDI,A4 Saloon S line,2.0 TFSI (220 PS) SPECIAL EDITION,M6,1984,Petrol,11.5,6.4,8.3,24.6,44.1,34,199,1444,73,0.666,0.076,0.029,,
AUDI,A4 Saloon S line,2.0 TFSI quattro (220 PS) SPECIAL EDITION,QM6,1984,Petrol,12.8,7,9.1,22.1,40.4,31,218,1584,73,0.634,0.046,0.03,,
AUDI,A4 Saloon S line,2.5 V6 TDI (163 PS),M6,2496,Diesel,9.7,5.4,6.9,29.1,52.3,40.9,184,1254,74,0.181,,0.196,0.245,0.013
AUDI,A4 Saloon S line,2.5 V6 TDI multitronic (163 PS),AV,2496,Diesel,9.4,5.8,7.1,30.1,48.7,39.8,192,1288,72,0.163,,0.159,0.204,0.014
AUDI,A4 Saloon S line,3.0 V6 TDI quattro (204 PS),QM6,2967,Diesel,10.7,6,7.7,26.4,47.1,36.7,206,1397,73,0.208,,0.21,0.24,0.023
AUDI,A4 Saloon S line,3.0 V6 TDI Tiptronic quattro (204 PS),QA6,2967,Diesel,12,6.4,8.4,23.5,44.1,33.6,226,1526,75,0.234,,0.171,0.204,0.023
AUDI,A4 Saloon S line,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,15.9,7.7,10.8,17.8,36.7,26.2,259,1874,71,0.462,0.064,0.031,,
AUDI,A4 Saloon S line,3.2 V6 FSI multitronic (256 PS),AV,3123,Petrol,13.9,7,9.6,20.3,40.4,29.4,230,1670,74,0.887,0.075,0.037,,
AUDI,A4 Saloon S line,3.2 V6 FSI quattro Tiptronic (256 PS),QA6,3123,Petrol,15.7,8,10.8,18,35.3,26.2,259,1874,72,0.749,0.08,0.062,,
AUDI,A4 Saloon DTM EDITION,2.0 TFSI quattro (220 PS),QM6,1984,Petrol,12.8,7,9.1,22.1,40.4,31,218,1584,73,0.643,0.046,0.03,,
AUDI,A4 Avant SE,1.6 MPI (102 PS),M5,1595,Petrol,11,6.2,7.9,25.7,45.6,35.8,190,1371,73,0.404,0.047,0.023,,
AUDI,A4 Avant SE,1.8 T (163 PS),M5,1781,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,202,1461,71,0.446,0.02,0.017,,
AUDI,A4 Avant SE,1.8 T multitronic (163 PS) ,AV,1781,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,202,1461,71,0.617,0.058,0.049,,
AUDI,A4 Avant SE,1.8 T quattro (163 PS),QM6,1781,Petrol,12.9,7.2,9.3,21.9,39.2,30.4,223,1615,71,0.481,0.035,0.043,,
AUDI,A4 Avant SE,1.9 TDI (115 PS),M5,1896,Diesel,7.7,4.7,5.8,36.7,60.1,48.7,157,1053,71,0.089,,0.237,0.26,0.017
AUDI,A4 Avant SE,2.0 (130 PS),M5,1984,Petrol,11.6,6.1,8.2,24.4,46.3,34.4,197,1427,73,0.682,0.068,0.044,,
AUDI,A4 Avant SE,2.0 multitronic (130 PS),AV,1984,Petrol,11.1,6.4,8.1,25.4,44.1,34.9,194,1407,71,0.705,0.088,0.038,,
AUDI,A4 Avant SE,2.0 TDI (140 PS),M6,1968,Diesel,8,4.7,5.9,35.3,60.1,47.9,158,1071,73,0.266,,0.228,0.267,0.019
AUDI,A4 Avant SE,2.0 TDI multitronic (140 PS),AV,1968,Diesel,8.3,5.3,6.4,34,53.3,44.1,173,1163,72,0.125,,0.242,0.261,0.022
AUDI,A4 Avant SE,2.0 TFSI (200 PS),M6,1984,Petrol,11.3,6.1,8,25,46.3,35.3,192,1391,73,0.61,0.059,0.017,,
AUDI,A4 Avant SE,2.0 TFSI multitronic (200 PS),AV,1984,Petrol,11.5,6.4,8.3,24.6,44.1,34,199,1444,73,0.636,0.038,0.018,,
AUDI,A4 Avant SE,2.0 TFSI quattro (200 PS),QM6,1984,Petrol,12.9,6.9,9.1,21.9,40.9,31,218,1584,74,0.634,0.034,0.019,,
AUDI,A4 Avant SE,2.0 TFSI quattro Tiptronic (200 PS),QA6,1984,Petrol,13.7,7.4,9.7,20.6,38.2,29.1,233,1687,74,0.617,0.061,0.024,,
AUDI,A4 Avant SE,2.5 V6 TDI (163 PS),M6,2496,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,192,1288,74,0.181,,0.196,0.245,0.013
AUDI,A4 Avant SE,2.5 V6 TDI multitronic (163 PS),AV,2496,Diesel,9.4,5.8,7.1,30.1,48.7,39.8,192,1288,72,0.163,,0.159,0.204,0.014
AUDI,A4 Avant SE,3.0 V6 TDI quattro (204 PS),QM6,2967,Diesel,10.9,6.1,7.9,25.9,46.3,35.8,212,1432,73,0.208,,0.21,0.24,0.022
AUDI,A4 Avant SE,3.0 V6 TDI quattro Tiptronic (204 PS),QA6,2967,Diesel,12,6.4,8.4,23.5,44.1,33.6,226,1526,75,0.234,,0.171,0.204,0.023
AUDI,A4 Avant SE,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,15.9,7.7,10.8,17.8,36.7,26.2,259,1874,71,0.462,0.064,0.031,,
AUDI,A4 Avant SE,3.2 V6 FSI quattro Tiptronic (256 PS),QA6,3123,Petrol,15.7,8,10.8,18,35.3,26.2,259,1874,72,0.749,0.08,0.062,,
AUDI,A4 Avant SE,3.2 V6 FSI multitronic (256 PS),AV,3123,Petrol,14,7.1,9.7,20.2,39.8,29.1,233,1687,74,0.887,0.075,0.037,,
AUDI,A4 Avant S line,1.6 MPI (102 PS),M5,1595,Petrol,11,6.2,7.9,25.7,45.6,35.8,190,1371,73,0.404,0.047,0.023,,
AUDI,A4 Avant S line,1.8 T (163 PS),M5,1781,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,202,1461,71,0.446,0.02,0.017,,
AUDI,A4 Avant S line,1.8 T multitronic (163 PS),AV,1781,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,202,1461,71,0.617,0.058,0.049,,
AUDI,A4 Avant S line,1.8 T quattro (163 PS),QM6,1781,Petrol,12.9,7.2,9.3,21.9,39.2,30.4,223,1615,71,0.481,0.035,0.043,,
AUDI,A4 Avant S line,1.9 TDI (115 PS),M5,1896,Diesel,7.7,4.7,5.8,36.7,60.1,48.7,157,1053,71,0.089,,0.237,0.26,0.017
AUDI,A4 Avant S line,2.0 (130 PS),M5,1984,Petrol,11.6,6.1,8.2,24.4,46.3,34.4,197,1427,73,0.682,0.068,0.044,,
AUDI,A4 Avant S line,2.0 multitronic (130 PS),AV,1984,Petrol,11.1,6.4,8.1,25.4,44.1,34.9,194,1407,71,0.705,0.088,0.038,,
AUDI,A4 Avant S line,2.0 TDI (140 PS),M6,1968,Diesel,8,4.7,5.9,35.3,60.1,47.9,158,1071,73,0.266,,0.228,0.267,0.019
AUDI,A4 Avant S line,2.0 TDI multitronic (140 PS),AV,1968,Diesel,8.3,5.3,6.4,34,53.3,44.1,173,1163,72,0.125,,0.242,0.261,0.022
AUDI,A4 Avant S line,2.0 TFSI (200 PS),M6,1984,Petrol,11.3,6.1,8,25,46.3,35.3,192,1391,73,0.61,0.059,0.017,,
AUDI,A4 Avant S line,2.0 TFSI multitronic (200 PS),AV,1984,Petrol,11.5,6.4,8.3,24.6,44.1,34,199,1444,73,0.636,0.038,0.018,,
AUDI,A4 Avant S line,2.0 TFSI quattro (200 PS),QM6,1984,Petrol,12.9,6.9,9.1,21.9,40.9,31,218,1584,74,0.634,0.034,0.019,,
AUDI,A4 Avant S line,2.0 TFSI Tiptronic quattro (200 PS),QA6,1984,Petrol,13.7,7.4,9.7,20.6,38.2,29.1,233,1687,74,0.617,0.061,0.024,,
AUDI,A4 Avant S line,2.0 TFSI (220 PS) SPECIAL EDITION,M6,1984,Petrol,11.5,6.4,8.3,24.6,44.1,34,199,1444,73,0.666,0.076,0.029,,
AUDI,A4 Avant S line,2.0 TFSI quattro (220 PS) SPECIAL EDITION,QM6,1984,Petrol,12.9,6.9,9.3,21.9,40.9,30.4,223,1615,73,0.643,0.046,0.03,,
AUDI,A4 Avant S line,2.5 V6 TDI (163 PS),M6,2496,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,192,1288,74,0.181,,0.196,0.245,0.013
AUDI,A4 Avant S line,2.5 V6 TDI multitronic (163 PS),AV,2496,Diesel,9.4,5.8,7.1,30.1,48.7,39.8,192,1288,72,0.163,,0.159,0.204,0.014
AUDI,A4 Avant S line,3.0 V6 TDI quattro (204 PS),QM6,2967,Diesel,10.9,6.1,7.9,25.9,46.3,35.8,212,1432,73,0.208,,0.21,0.24,0.022
AUDI,A4 Avant S line,3.0 V6 TDI Tiptronic quattro (204 PS),QA6,2967,Diesel,12,6.4,8.4,23.5,44.1,33.6,226,1526,75,0.234,,0.171,0.204,0.023
AUDI,A4 Avant S line,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,15.9,7.7,10.8,17.8,36.7,26.2,259,1874,71,0.462,0.064,0.031,,
AUDI,A4 Avant S line,3.2 V6 FSI quattro Tiptronic (256 PS),QA6,3123,Petrol,15.7,8,10.8,18,35.3,26.2,259,1874,72,0.749,0.08,0.062,,
AUDI,A4 Avant S line,3.2 V6 FSI multitronic (256 PS),AV,3123,Petrol,14,7.1,9.7,20.2,39.8,29.1,233,1687,74,0.887,0.075,0.037,,
AUDI,A6 Saloon SE,2.0 TFSI (170 PS),M6,1984,Petrol,11.1,6.5,8.2,25.4,43.5,34.4,197,1427,72,0.728,0.042,0.02,,
AUDI,A6 Saloon SE,2.0 TFSI Mutitronic (170 PS),AV,1984,Petrol,11.3,6.6,8.3,25,42.8,34,199,1444,72,0.7,0.069,0.031,,
AUDI,A6 Saloon SE,2.0 TDI (140 PS),M6,1968,Diesel,8.8,5,6.4,32.1,56.5,44.1,172,1163,72,0.15,,0.23,0.267,0.02
AUDI,A6 Saloon SE,2.0 TDI multitronic (140 PS) DPF,AV,1968,Diesel,8.9,5.9,7,31.7,47.9,40.4,189,1269,72,0.02,,0.199,0.21,0.001
AUDI,A6 Saloon SE,2.4 V6 (177 PS),M6,2393,Petrol,14.6,7.3,10,19.3,38.7,28.2,240,1741,74,0.604,0.037,0.017,,
AUDI,A6 Saloon SE,2.4 V6 quattro (177 PS),QM6,2393,Petrol,16.2,8,11.1,17.4,35.3,25.4,266,1933,73,0.697,0.05,0.034,,
AUDI,A6 Saloon SE,2.4 V6 multitronic (177 PS) ,AV,2393,Petrol,14.1,7.5,10,20,37.7,28.2,240,1741,74,0.425,0.058,0.023,,
AUDI,A6 Saloon SE,2.7 TDI (180 PS),M6,2698,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,191,1288,72,0.232,,0.215,0.251,0.017
AUDI,A6 Saloon SE,2.7 TDI V6 quattro Tiptronic (180 PS),QA6,2698,Diesel,11.6,6.6,8.4,24.4,42.8,33.6,226,1526,70,0.222,,0.222,0.248,0.023
AUDI,A6 Saloon SE,3.0 TDI V6 quattro (225 PS),QM6,2967,Diesel,11.4,6.2,8.1,24.8,45.6,34.9,218,1469,72,0.28,,0.232,0.271,0.02
AUDI,A6 Saloon SE,3.0 TDI V6 quattro (225 PS) (DPF),QM6,2967,Diesel,11.5,6.3,8.2,24.6,44.8,34.4,221,1491,72,0.245,,0.207,0.241,0.001
AUDI,A6 Saloon SE,3.0 TDI V6 quattro Tiptronic (225 PS),QA6,2967,Diesel,12.3,6.3,8.5,23,44.8,33.2,229,1545,70,0.205,,0.219,0.245,0.017
AUDI,A6 Saloon SE,3.0 TDI V6 quattro Tiptronic (225 PS) ,QA6,2967,Diesel,11.9,6.7,8.6,23.7,42.2,32.8,232,1563,70,0.265,,0.208,0.25,0.002
AUDI,A6 Saloon SE,3.2 V6 FSI (256 PS),M6,3123,Petrol,14.7,7.4,10.1,19.2,38.2,28,240,1753,73,0.841,0.061,0.044,,
AUDI,A6 Saloon SE,3.2 V6 FSI multitronic (256 PS) ,AV,3123,Petrol,14.1,7.4,9.9,20,38.2,28.5,238,1723,74,0.599,0.079,0.056,,
AUDI,A6 Saloon SE,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,16.9,7.9,11.1,16.7,35.8,25.4,266,1933,74,0.808,0.056,0.038,,
AUDI,A6 Saloon SE,3.2 V6 FSI quattro Tiptronic (256 PS),QA6,3123,Petrol,15.9,8.3,11.1,17.8,34,25.4,266,1933,71,0.828,0.091,0.041,,
AUDI,A6 Saloon SE,4.2 V8 quattro Tiptronic (335 PS),QA6,4163,Petrol,16.7,9,11.8,16.9,31.4,23.9,283,2054,73,0.377,0.053,0.04,,
AUDI,A6 Saloon SE,2.7 V6 TDI TDV quattro multitronic (180 PS),AV,2698,Diesel,10.2,5.8,7.5,27.7,48.7,37.7,200,1360,71,0.294,,0.196,0.232,0.021
AUDI,A6 Saloon S line,2.0 TFSI (170 PS),M6,1984,Petrol,11.1,6.5,8.2,25.4,43.5,34.4,197,1427,72,0.728,0.042,0.02,,
AUDI,A6 Saloon S line,2.0 TFSI Mutitronic (170 PS),AV,1984,Petrol,11.3,6.6,8.3,25,42.8,34,199,1444,72,0.7,0.069,0.031,,
AUDI,A6 Saloon S line,2.0 TDI (140 PS),M6,1968,Diesel,8.8,5,6.4,32.1,56.5,44.1,172,1163,72,0.15,,0.23,0.267,0.02
AUDI,A6 Saloon S line,2.0 TDI multitronic (140 PS) (DPF),AV,1968,Diesel,8.9,5.9,7,31.7,47.9,40.4,189,1269,72,0.02,,0.199,0.21,0.001
AUDI,A6 Saloon S line,2.4 V6 (177 PS),M6,2393,Petrol,14.6,7.3,10,19.3,38.7,28.2,240,1741,74,0.604,0.037,0.017,,
AUDI,A6 Saloon S line,2.4 V6 multitronic (177 PS),AV,2393,Petrol,14.1,7.5,10,20,37.7,28.2,240,1741,74,0.425,0.058,0.023,,
AUDI,A6 Saloon S line,2.4 V6 quattro (177 PS),QM6,2393,Petrol,16.2,8,11.1,17.4,35.3,25.4,266,1933,73,0.697,0.05,0.034,,
AUDI,A6 Saloon S line,2.7 TDI (180 PS),M6,2698,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,191,1288,72,0.232,,0.215,0.251,0.017
AUDI,A6 Saloon S line,2.7 TDI V6 quattro Tiptronic (180 PS),QA6,2698,Diesel,11.6,6.6,8.4,24.4,42.8,33.6,226,1526,70,0.222,,0.222,0.248,0.023
AUDI,A6 Saloon S line,3.0 TDI V6 quattro (225 PS),QM6,2967,Diesel,11.4,6.2,8.1,24.8,45.6,34.9,218,1469,72,0.28,,0.232,0.271,0.02
AUDI,A6 Saloon S line,3.0 TDI V6 quattro (225 PS) (DPF),QM6,2967,Diesel,11.5,6.3,8.2,24.6,44.8,34.4,221,1491,72,0.245,,0.207,0.241,0.001
AUDI,A6 Saloon S line,3.0 TDI V6 quattro Tiptronic (225 PS),QA6,2967,Diesel,12.3,6.3,8.5,23,44.8,33.2,229,1545,70,0.205,,0.219,0.245,0.017
AUDI,A6 Saloon S line,3.0 TDI V6 quattro Tiptronic (225 PS) (DPF),QA6,2967,Diesel,11.9,6.7,8.6,23.7,42.2,32.8,232,1563,70,0.265,,0.208,0.25,0.002
AUDI,A6 Saloon S line,3.2 V6 FSI (256 PS),M6,3123,Petrol,14.7,7.4,10.1,19.2,38.2,28,240,1753,73,0.841,0.061,0.044,,
AUDI,A6 Saloon S line,3.2 V6 FSI multitronic (256 PS) ,AV,3123,Petrol,14.1,7.4,9.9,20,38.2,28.5,238,1723,74,0.599,0.079,0.056,,
AUDI,A6 Saloon S line,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,16.9,7.9,11.1,16.7,35.8,25.4,266,1933,74,0.808,0.056,0.038,,
AUDI,A6 Saloon S line,3.2 V6 FSI quattro Tiptronic (256 PS),QA6,3123,Petrol,15.9,8.3,11.1,17.8,34,25.4,266,1933,71,0.828,0.091,0.041,,
AUDI,A6 Saloon S line,4.2 V8 quattro Tiptronic (335 PS),QA6,4163,Petrol,16.7,9,11.8,16.9,31.4,23.9,283,2054,73,0.377,0.053,0.04,,
AUDI,A6 Saloon S line,2.7 V6 TDI TDV quattro multitronic (180 PS),AV,2698,Diesel,10.2,5.8,7.5,27.7,48.7,37.7,200,1360,71,0.294,,0.196,0.232,0.021
AUDI,A6 Avant SE,2.0 TFSI (170 PS),M6,1984,Petrol,11.1,6.5,8.2,25.4,43.5,34.4,197,1427,72,0.728,0.042,0.02,,
AUDI,A6 Avant SE,2.0 TFSI multitronic (170 PS),AV,1984,Petrol,11.3,6.6,8.3,25,42.8,34,199,1444,72,0.7,0.069,0.031,,
AUDI,A6 Avant SE,2.0 TDI (140 PS),M6,1968,Diesel,8.8,5,6.4,32.1,56.5,44.1,172,1163,72,0.15,,0.23,0.267,0.02
AUDI,A6 Avant SE,2.0 TDI multitronic (140 PS) (DPF),AV,1968,Diesel,9,6,7.1,31.4,47.1,39.8,192,1288,72,0.02,,0.199,0.21,0.001
AUDI,A6 Avant SE,2.4 V6 (177 PS),M6,2393,Petrol,14.6,7.3,10,19.3,38.7,28.2,240,1741,74,0.604,0.037,0.017,,
AUDI,A6 Avant SE,2.4 V6 mutitronic (177 PS),AV,2393,Petrol,14.1,7.5,10,20,37.7,28.2,240,1741,74,0.425,0.058,0.023,,
AUDI,A6 Avant SE,2.4 V6 quattro (177 PS),QM6,2393,Petrol,16.2,8,11.1,17.4,35.3,25.4,266,1933,73,0.697,0.05,0.034,,
AUDI,A6 Avant SE,2.7 TDI (180 PS),M6,2698,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,191,1288,72,0.232,,0.215,0.251,0.017
AUDI,A6 Avant SE,2.7 TDI V6 quattro Tiptronic (180 PS),QA6,2698,Diesel,11.6,6.6,8.4,24.4,42.8,33.6,226,1526,70,0.222,,0.222,0.248,0.023
AUDI,A6 Avant SE,3.0 TDI V6 quattro (225 PS),QM6,2967,Diesel,11.4,6.2,8.1,24.8,45.6,34.9,218,1469,72,0.28,,0.232,0.271,0.02
AUDI,A6 Avant SE,3.0 TDI V6 quattro (225 PS) (DPF),QM6,2967,Diesel,11.5,6.3,8.2,24.6,44.8,34.4,221,1491,72,0.245,,0.207,0.241,0.001
AUDI,A6 Avant SE,3.0 TDI V6 quattro Tiptonic (225 PS),QA6,2967,Diesel,12.3,6.3,8.5,23,44.8,33.2,229,1545,70,0.205,,0.219,0.245,0.017
AUDI,A6 Avant SE,3.0 TDI V6 quattro Tiptronic (225 PS) (DPF),QA6,2967,Diesel,11.9,6.7,8.6,23.7,42.2,32.8,232,1563,70,0.265,,0.208,0.25,0.002
AUDI,A6 Avant SE,3.2 V6 FSI (256 PS),M6,3123,Petrol,14.7,7.4,10.1,19.2,38.2,28,240,1753,73,0.841,0.061,0.044,,
AUDI,A6 Avant SE,3.2 V6 FSI multitronic (256 PS),AV,3123,Petrol,14.1,7.4,9.9,20,38.2,28.5,238,1723,74,0.599,0.079,0.056,,
AUDI,A6 Avant SE,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,16.9,7.9,11.1,16.7,35.8,25.4,266,1933,74,0.808,0.056,0.038,,
AUDI,A6 Avant SE,3.2 V6 FSI quattro Tiptronic (256 PS),QA6,3123,Petrol,15.9,8.3,11.1,17.8,34,25.4,266,1933,71,0.828,0.091,0.041,,
AUDI,A6 Avant SE,4.2 V8 quattro Tiptronic (335 PS),QA6,4163,Petrol,16.7,9,11.8,16.9,31.4,23.9,283,2054,73,0.377,0.053,0.04,,
AUDI,A6 Avant SE,2.7 V6 TDI TDV quattro multitronic (180 PS),AV,2698,Diesel,10.4,5.9,7.6,27.2,47.9,37.2,203,1378,71,0.294,,0.196,0.232,0.021
AUDI,A6 Avant S line,2.0 TFSI (170 PS),M6,1984,Petrol,11.1,6.5,8.2,25.4,43.5,34.4,197,1427,72,0.728,0.042,0.02,,
AUDI,A6 Avant S line,2.0 TFSI mutitronic (170 PS),AV,1984,Petrol,11.3,6.6,8.3,25,42.8,34,199,1444,72,0.7,0.069,0.031,,
AUDI,A6 Avant S line,2.0 TDI (140 PS),M6,1968,Diesel,8.8,5,6.4,32.1,56.5,44.1,172,1163,72,0.15,,0.23,0.267,0.02
AUDI,A6 Avant S line,2.0 TDI multitronic (140 PS) (DPF),AV,1968,Diesel,9,6,7.1,31.4,47.1,39.8,192,1288,72,0.02,,0.199,0.21,0.001
AUDI,A6 Avant S line,2.4 V6 (177 PS),M6,2393,Petrol,14.6,7.3,10,19.3,38.7,28.2,240,1741,74,0.604,0.037,0.017,,
AUDI,A6 Avant S line,2.4 V6 mutitronic (177 PS),AV,2393,Petrol,14.1,7.5,10,20,37.7,28.2,240,1741,74,0.425,0.058,0.023,,
AUDI,A6 Avant S line,2.4 V6 quattro (177 PS),QM6,2393,Petrol,16.2,8,11.1,17.4,35.3,25.4,266,1933,73,0.697,0.05,0.034,,
AUDI,A6 Avant S line,2.7 TDI (180 PS),M6,2698,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,191,1288,72,0.232,,0.215,0.251,0.017
AUDI,A6 Avant S line,2.7 TDI V6 quattro Tiptronic (180 PS),QA6,2698,Diesel,11.6,6.6,8.4,24.4,42.8,33.6,226,1526,70,0.222,,0.222,0.248,0.023
AUDI,A6 Avant S line,3.0 TDI V6 quattro (225 PS),QM6,2967,Diesel,11.4,6.2,8.1,24.8,45.6,34.9,218,1469,72,0.28,,0.232,0.271,0.02
AUDI,A6 Avant S line,3.0 TDI V6 quattro (225 PS) (DPF),QM6,2967,Diesel,11.5,6.3,8.2,24.6,44.8,34.4,221,1491,72,0.245,,0.207,0.241,0.001
AUDI,A6 Avant S line,3.0 TDI V6 quattro Tiptonic (225 PS),QA6,2967,Diesel,12.3,6.3,8.5,23,44.8,33.2,229,1545,70,0.205,,0.219,0.245,0.017
AUDI,A6 Avant S line,3.0 TDI V6 quattro Tiptronic (225 PS) (DPF),QA6,2967,Diesel,11.9,6.7,8.6,23.7,42.2,32.8,232,1563,70,0.265,,0.208,0.25,0.002
AUDI,A6 Avant S line,3.2 V6 FSI (256 PS),M6,3123,Petrol,14.7,7.4,10.1,19.2,38.2,28,240,1753,73,0.841,0.061,0.044,,
AUDI,A6 Avant S line,3.2 V6 FSI multitronic (256 PS),AV,3123,Petrol,14.1,7.4,9.9,20,38.2,28.5,238,1723,74,0.599,0.079,0.056,,
AUDI,A6 Avant S line,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,16.9,7.9,11.1,16.7,35.8,25.4,266,1933,74,0.808,0.056,0.038,,
AUDI,A6 Avant S line,3.2 V6 FSI quattro Tiptronic (256 PS),QA6,3123,Petrol,15.9,8.3,11.1,17.8,34,25.4,266,1933,71,0.828,0.091,0.041,,
AUDI,A6 Avant S line,4.2 V8 quattro Tiptronic (335 PS),QA6,4163,Petrol,16.7,9,11.8,16.9,31.4,23.9,283,2054,73,0.377,0.053,0.04,,
AUDI,A6 Avant S line,2.7 V6 TDI TDV quattro multitronic (180 PS),AV,2698,Diesel,10.4,5.9,7.6,27.2,47.9,37.2,203,1378,71,0.294,,0.196,0.232,0.021
AUDI,A8 ,3.0 V6 (220 PS),AV,2976,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,233,1687,74,0.343,0.053,0.036,,
AUDI,A8 ,3.0 V6 (220 PS) LWB,AV,2976,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,233,1687,74,0.343,0.053,0.036,,
AUDI,A8 ,3.0 V6 TDI quattro (233 PS),QA6,2967,Diesel,12.2,6.6,8.6,23.2,42.8,32.8,231,1563,73,0.274,,0.208,0.241,0.014
AUDI,A8 ,3.0 V6 TDI quattro Tiptronic (233 PS) LWB,QA6,2967,Diesel,12.3,6.7,8.7,23,42.2,32.5,234,1578,73,0.274,,0.208,0.241,0.014
AUDI,A8 ,3.2 V6 FSI multitronic (260 PS),AV,3123,Petrol,14.7,7.1,9.9,19.2,39.8,28.5,238,1723,73,0.467,0.055,0.04,,
AUDI,A8 ,3.2 V6 FSI multitronic (260 PS) LWB,AV,3123,Petrol,14.9,7.3,10.1,19,38.7,28,242,1753,73,0.467,0.055,0.04,,
AUDI,A8 ,3.2 V6 FSI quattro Tiptronic (260 PS),QA6,3123,Petrol,16.4,8,11.1,17.2,35.3,25.4,266,1933,71,0.826,0.088,0.043,,
AUDI,A8 ,3.2 V6 FSI quattro Tiptronic (260 PS) LWB,QA6,3123,Petrol,16.4,8,11.1,17.2,35.3,25.4,266,1933,71,0.826,0.088,0.043,,
AUDI,A8 ,3.7 V8 quattro (270 PS),QA6,3697,Petrol,17.3,8.8,11.9,16.3,32.1,23.7,286,2072,73,0.668,0.06,0.038,,
AUDI,A8 ,4.2 V8 quattro (335 PS),QA6,4172,Petrol,17.6,8.8,12,16.1,32.1,23.5,288,2089,73,0.398,0.044,0.032,,
AUDI,A8 ,4.2 V8 quattro (335 PS) LWB,QA6,4172,Petrol,17.7,8.9,12.1,16,31.7,23.3,290,2107,73,0.398,0.044,0.032,,
AUDI,A8 ,4.2 V8 TDI quattro Tiptronic (275 PS) (DPF),QA6,4134,Diesel,13.6,7.4,9.7,20.8,38.2,29.1,261,1762,69,0.152,,0.216,0.242,0.001
AUDI,A8 ,4.2 V8 TDI quattro Tiptronic (275 PS) LWB (DPF),QA6,4134,Diesel,13.6,7.4,9.7,20.8,38.2,29.1,261,1762,69,0.152,,0.216,0.242,0.001
AUDI,A8 ,6.0 W12 quattro (450 PS) LWB,QA6,5998,Petrol,20.9,10.2,14.1,13.5,27.7,20,338,2455,73,0.819,0.097,0.023,,
AUDI,A8 ,6.0 W12 quattro (450 PS),QA6,5998,Petrol,21.5,10.9,14.8,13.1,25.9,19.1,355,2571,72,0.715,0.084,0.028,,
AUDI,allroad,2.7 V6 Turbo quattro Tiptronic (250 PS),QA5,2671,Petrol,19.3,9.8,13.3,14.6,28.8,21.2,319,2316,70,0.302,0.068,0.045,,
AUDI,allroad,2.7 V6 Turbo quattro (250 PS)(Low Ratio Transmission),QM6,2671,Petrol,18.1,9.9,12.9,15.6,28.5,21.9,310,2242,73,0.34,0.04,0.064,,
AUDI,allroad,4.2 V8 quattro (300 PS),QA5,4172,Petrol,20.1,10.2,13.8,14.1,27.7,20.5,331,2395,73,0.197,0.038,0.038,,
AUDI,S Series,S4 4.2 V8 (344 PS) Saloon,QA6,4163,Petrol,18,9.2,12.4,15.7,30.7,22.8,298,2153,73,0.296,0.031,0.018,,
AUDI,S Series,S4 4.2 V8 (344 PS) Saloon,QM6,4163,Petrol,19.6,9.8,13.4,14.4,28.8,21.1,322,2327,74,0.43,0.046,0.04,,
AUDI,S Series,S4 4.2 V8 (344 PS) quattro Avant,QM6,4163,Petrol,19.7,9.9,13.5,14.3,28.5,20.9,324,2349,74,0.43,0.046,0.04,,
AUDI,S Series,S4 4.2 V8 (344 PS) quattro Avant,QA6,4163,Petrol,18,9.2,12.4,15.7,30.7,22.8,298,2153,73,0.296,0.031,0.018,,
AUDI,S Series,S4 4.2 V8 (344 PS) quattro Cabriolet ,QA6,4163,Petrol,18.2,9.4,12.6,15.5,30.1,22.4,302,2192,73,0.336,0.041,0.036,,
AUDI,S Series,S4 4.2 V8 (344 PS) quattro Cabriolet ,QM6,4163,Petrol,20,10.4,13.9,14.1,27.2,20.3,334,2419,74,0.408,0.035,0.026,,
AUDI,TT Coupé,1.8 T (163 PS),M5,1781,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,197,1427,73,0.818,0.047,0.02,,
AUDI,TT Coupé,1.8 20v T (190 PS),M5,1781,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,197,1427,72,0.88,0.061,0.021,,
