Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
VAUXHALL,"New Astra, MY2006","1.8i 16v 5 Door Hatchback with 17"" tyre",M5,1796,Petrol,10.6,6.3,7.9,26.6,44.8,35.7,190,1329,72,0.469,0.018,0.01,,
VAUXHALL,"New Astra, MY2006","1.8i 16v 5 Door Hatchback with 18"" tyre",M5,1796,Petrol,10.6,6.3,7.9,26.6,44.8,35.7,190,1329,72,0.469,0.018,0.01,,
VAUXHALL,"New Astra, MY2006","1.8i 16v 5 Door Estate with 15""/16"" tyre",A4,1796,Petrol,11.4,6.3,8.2,24.7,44.8,34.4,197,1380,70,0.596,0.028,0.006,,
VAUXHALL,"New Astra, MY2006","1.8i 16v 5 Door Estate with 15""/16"" tyre",M5,1796,Petrol,10.5,6.2,7.8,26.9,45.5,36.2,187,1311,72,0.623,0.022,0.018,,
VAUXHALL,"New Astra, MY2006","1.8i 16v 5 Door Estate with 17"" tyre",A4,1796,Petrol,11.6,6.5,8.4,24.3,43.4,33.6,202,1413,70,0.596,0.028,0.006,,
VAUXHALL,"New Astra, MY2006","1.8i 16v 5 Door Estate with 17"" tyre",M5,1796,Petrol,10.7,6.4,8,26.4,44.1,35.3,192,1344,72,0.623,0.022,0.018,,
VAUXHALL,"New Astra, MY2006",2.0i 16v Turbo 2 Door Convertible Twin Top,M6,1998,Petrol,13.3,7.3,9.5,21.2,38.7,29.7,228,1598,74,0.452,0.08,0.022,,
VAUXHALL,"New Astra, MY2006",2.0i 16v Turbo 170PS 3 Door Hatchback,M6,1998,Petrol,12.8,6.8,9,22,41.5,31.3,216,1516,74,0.336,0.073,0.028,,
VAUXHALL,"New Astra, MY2006","2.0i 16v Turbo 170PS 5 Door Hatchback with 16""/17"" tyre",M6,1998,Petrol,12.8,6.8,9,22,41.5,31.3,216,1516,74,0.336,0.073,0.028,,
VAUXHALL,"New Astra, MY2006",2.0i 16v Turbo 170PS 5 Door Estate,M6,1998,Petrol,12.9,6.9,9.1,21.8,40.9,31,218,1531,74,0.27,0.063,0.029,,
VAUXHALL,"New Astra, MY2006","2.0i 16v Turbo 200PS 5 Door Hatchback with 18"" tyre",M6,1998,Petrol,13.1,7.1,9.3,21.5,39.7,30.3,223,1566,74,0.452,0.08,0.022,,
VAUXHALL,"New Astra, MY2006",2.0i 16v Turbo 240PS VXR 3 Door Hatchback,M6,1998,Petrol,13,7,9.2,21.7,40.3,30.7,221,1546,75,0.691,0.06,0.017,,
VAUXHALL,"New Astra, MY2006",1.3CDTi 16v 90PS 5 Door Hatchback,M6,1248,Diesel,6.2,4,4.8,45.5,70.6,58.8,130,863,73,0.123,,0.215,0.229,0.022
VAUXHALL,"New Astra, MY2006",1.3CDTi 16v 90PS 5 Door Estate,M6,1248,Diesel,6.2,4,4.8,45.5,70.6,58.8,130,863,73,0.123,,0.215,0.229,0.022
VAUXHALL,"New Astra, MY2006",1.7CDTi 16v 3 Door Hatchback,M5,1686,Diesel,6.5,4.3,5.1,43.4,65.6,55.3,138,917,72,0.325,,0.199,0.226,0.012
VAUXHALL,"New Astra, MY2006","1.7CDTi 16v 5 Door Hatchback with 15"" tyre",M5,1686,Diesel,6.4,4.2,5,44.1,67.2,56.4,135,900,72,0.325,,0.199,0.226,0.012
VAUXHALL,"New Astra, MY2006","1.7CDTi 16v 5 Door Hatchback with 16""/17"" tyre",M5,1686,Diesel,6.5,4.3,5.1,43.4,65.6,55.3,138,917,72,0.325,,0.199,0.226,0.012
VAUXHALL,"New Astra, MY2006","1.7CDTi 16v 5 Door Estate with 15"" tyre",M5,1686,Diesel,6.4,4.2,5,44.1,67.2,56.4,135,900,72,0.386,,0.194,0.216,0.014
VAUXHALL,"New Astra, MY2006","1.7CDTi 16v 5 Door Estate with 16""/17"" tyre",M5,1686,Diesel,6.5,4.3,5.1,43.4,65.6,55.3,138,917,72,0.386,,0.194,0.216,0.014
VAUXHALL,"New Astra, MY2006",1.9CDTi 150PS 2 Door Convertible Twin Top,M6,1910,Diesel,7.7,5.2,6.1,36.7,54.3,46.3,165,1096,74,0.021,,0.17,0.184,0.001
VAUXHALL,"New Astra, MY2006","1.9CDTi 3 Door Hatchback with 16""/17"" tyre",M6,1910,Diesel,7.7,5,6,36.6,56.4,47,162,1079,74,0.124,,0.215,0.241,0.023
VAUXHALL,"New Astra, MY2006","1.9CDTi 3 Door Hatchback with 18"" tyre",M6,1910,Diesel,7.4,4.9,5.8,38.1,57.6,48.7,157,1042,74,0.191,,0.196,0.226,0.017
VAUXHALL,"New Astra, MY2006",1.9CDTi 5 Door Hatchback,A6,1910,Diesel,9.8,5.5,7.1,28.8,51.3,39.7,192,1278,75,0.067,,0.199,0.22,0
VAUXHALL,"New Astra, MY2006","1.9CDTi 5 Door Hatchback with 16""/17"" tyre with Z19DT engine",M6,1910,Diesel,7.7,5,6,36.6,56.4,47,162,1079,74,0.124,,0.215,0.241,0.023
VAUXHALL,"New Astra, MY2006","1.9CDTi 5 Door Hatchback with 16""/17"" tyre with Z19DTJ engine",M6,1910,Diesel,7.4,4.9,5.8,38.1,57.6,48.7,157,1042,74,0.191,,0.196,0.226,0.017
VAUXHALL,"New Astra, MY2006","1.9CDTi 5 Door Hatchback with 18"" tyre and Z19DTH engine",M6,1910,Diesel,7.4,4.9,5.8,38.1,57.6,48.7,157,1042,74,0.191,,0.196,0.226,0.017
VAUXHALL,"New Astra, MY2006",1.9CDTi 5 Door Estate,A6,1910,Diesel,9.8,5.5,7.1,28.8,51.3,39.7,192,1278,75,0.067,,0.199,0.22,0
VAUXHALL,"New Astra, MY2006","1.9CDTi 5 Door Estate with 16""/17"" tyre with DPF",M6,1910,Diesel,7.8,5.1,6.1,36.2,55.3,46.3,165,1096,74,0.124,,0.215,0.241,0.023
VAUXHALL,"New Astra, MY2006","1.9CDTi 5 Door Estate with 16""/17"" tyre without DPF",M6,1910,Diesel,7.5,5,5.9,37.6,56.4,47.8,159,1061,74,0.191,,0.196,0.226,0.017
VAUXHALL,"New Astra, MY2007",1.4i 16v 5 Door Hatchback,M5,1364,Petrol,8,5,6.1,35.3,56.5,46.3,146,1025,71,0.192,0.057,0.053,,
VAUXHALL,"New Astra, MY2007",1.4i 16v 5 Door Estate,M5,1364,Petrol,8,5,6.1,35.3,56.5,46.3,146,1025,71,0.291,0.038,0.021,,
VAUXHALL,"New Astra, MY2007","1.6i 16v 5 Door Hatchback with 15/16"" tyre",M5,1598,Petrol,8.6,5.4,6.6,32.8,52.3,42.8,158,1109,71,0.465,0.057,0.019,,
VAUXHALL,"New Astra, MY2007","1.6i 16v 5 Door Hatchback with 18"" tyre",M5,1598,Petrol,8.8,5.6,6.8,32.1,50.4,41.5,163,1144,71,0.465,0.057,0.019,,
VAUXHALL,"New Astra, MY2007",1.6i 16v 5 Door Hatchback,MTA,1598,Petrol,8.5,5.3,6.5,33.2,53.3,43.5,156,1091,71,0.392,0.065,0.021,,
VAUXHALL,"New Astra, MY2007",1.6i 16v 5 Door Estate,M5,1598,Petrol,8.7,5.5,6.7,32.5,51.4,42.2,161,1125,71,0.32,0.046,0.018,,
VAUXHALL,"New Astra, MY2007",1.6i 16v 5 Door Estate,MTA,1598,Petrol,8.6,5.4,6.6,32.8,52.3,42.8,158,1109,71,0.269,0.048,0.027,,
VAUXHALL,"New Astra, MY2007","1.8i 16v VVT 5 Door Hatchback with 15/16"" tyre",M5,1796,Petrol,9.9,5.8,7.3,28.5,48.7,38.7,175,1226,73,0.355,0.065,0.057,,
VAUXHALL,"New Astra, MY2007","1.8i 16v VVT 5 Door Hatchback with 17/18"" tyre",M5,1796,Petrol,10.1,6,7.5,28,47.1,37.7,180,1259,73,0.355,0.065,0.057,,
VAUXHALL,"New Astra, MY2007","1.8i 16v VVT 5 Door Hatchback with 15/16"" tyre",A4,1796,Petrol,10.5,6.2,7.8,26.9,45.6,36.2,187,1311,71,0.367,0.053,0.04,,
VAUXHALL,"New Astra, MY2007","1.8i 16v VVT 5 Door Hatchback with 17/18"" tyre",A4,1796,Petrol,10.7,6.4,8,26.4,44.1,35.3,192,1344,71,0.367,0.053,0.04,,
VAUXHALL,"New Astra, MY2007","1.8i 16v VVT 5 Door Estate with 15/16"" tyre",M5,1796,Petrol,10,5.9,7.4,28.2,47.9,38.2,178,1242,73,0.355,0.065,0.057,,
VAUXHALL,"New Astra, MY2007","1.8i 16v VVT 5 Door Estate with 17/18"" tyre",M5,1796,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,182,1276,73,0.355,0.065,0.057,,
VAUXHALL,"New Astra, MY2007","1.8i 16v VVT 5 Door Estate with 15/16"" tyre",A4,1796,Petrol,10.5,6.2,7.8,26.9,45.6,36.2,187,1311,71,0.367,0.053,0.04,,
VAUXHALL,"New Astra, MY2007","1.8i 16v VVT 5 Door Estate with 17/18"" tyre",A4,1796,Petrol,10.7,6.4,8,26.4,44.1,35.3,192,1344,71,0.367,0.053,0.04,,
VAUXHALL,"New Astra, MY2007",2.0i 16v Turbo 170PS 5 Door Hatchback,M6,1998,Petrol,12.8,6.8,9,22.1,41.5,31.4,216,1511,74,0.336,0.073,0.028,,
VAUXHALL,"New Astra, MY2007",2.0i 16v Turbo 170PS 5 Door Estate,M6,1998,Petrol,12.9,6.9,9.1,21.9,40.9,31,218,1531,74,0.27,0.063,0.029,,
VAUXHALL,"New Astra, MY2007",2.0i 16v Turbo 200PS 5 Door Hatchback,M6,1998,Petrol,13.1,7.1,9.3,21.6,39.8,30.4,223,1561,74,0.452,0.08,0.022,,
VAUXHALL,"New Astra, MY2007",2.0i 16v Turbo 200PS 5 Door Estate,M6,1998,Petrol,13.2,7.2,9.4,21.4,39.2,30.1,226,1577,74,0.452,0.08,0.022,,
VAUXHALL,"New Astra, MY2007",1.3CDTi 16v 90PS 5 Door Hatchback,M6,1248,Diesel,6.2,4,4.8,45.6,70.6,58.9,130,861,73,0.123,,0.215,0.229,0.022
VAUXHALL,"New Astra, MY2007",1.3CDTi 16v 90PS 5 Door Estate,M6,1248,Diesel,6.2,4,4.8,45.6,70.6,58.9,130,861,73,0.123,,0.215,0.229,0.022
VAUXHALL,"New Astra, MY2007","1.7CDTi 16v 100PS 5 Door Hatchback with 15"" tyre",M5,1686,Diesel,6.4,4.2,5,44.1,67.3,56.5,135,898,72,0.325,,0.199,0.226,0.012
VAUXHALL,"New Astra, MY2007","1.7CDTi 16v 100PS 5 Door Hatchback with 16/17/18"" tyre",M5,1686,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,138,916,72,0.325,,0.199,0.226,0.012
VAUXHALL,"New Astra, MY2007","1.7CDTi 16v 100PS 5 Door Estate with 15"" tyre",M5,1686,Diesel,6.4,4.2,5,44.1,67.3,56.5,135,898,72,0.386,,0.194,0.216,0.014
VAUXHALL,"New Astra, MY2007","1.7CDTi 16v 100PS 5 Door Estate with 16/17/18"" tyre",M5,1686,Diesel,6.5,4.3,5.1,43.5,65.7,55.4,138,916,72,0.386,,0.194,0.216,0.014
VAUXHALL,"New Astra, MY2007",1.9CDTi 8v 120PS 5 Door Hatchback,M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1042,74,0.124,,0.215,0.241,0.023
VAUXHALL,"New Astra, MY2007",1.9CDTi 8v 120PS 5 Door Hatchback,A6,1910,Diesel,9.7,5.4,7,29.1,52.3,40.4,189,1256,75,0.067,,0.199,0.22,0
VAUXHALL,"New Astra, MY2007",1.9CDTi 8v 120PS 5 Door Estate,M6,1910,Diesel,7.5,5,5.9,37.7,56.5,47.9,159,1059,74,0.124,,0.215,0.241,0.023
VAUXHALL,"New Astra, MY2007",1.9CDTi 8v 120PS 5 Door Estate,A6,1910,Diesel,9.7,5.4,7,29.1,52.3,40.4,189,1256,75,0.067,,0.199,0.22,0
VAUXHALL,"New Astra, MY2007",1.9CDTi 16v 150PS 5 Door Hatchback,M6,1910,Diesel,7.4,4.9,5.8,38.2,57.6,48.7,157,1042,74,0.191,,0.196,0.226,0.017
VAUXHALL,"New Astra, MY2007",1.9CDTi 16v 150PS 5 Door Estate,M6,1910,Diesel,7.5,5,5.9,37.7,56.5,47.9,159,1059,74,0.191,,0.196,0.226,0.017
VAUXHALL,"Astra TwinTop, MY2007",1.6i 16v 2 Door,M5,1598,Petrol,9.1,5.8,7,31,48.7,40.4,168,1175,71,0.32,0.046,0.018,,
VAUXHALL,"Astra TwinTop, MY2007",1.8i 16v VVT 2 Door,M5,1796,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,1293,73,0.355,0.065,0.057,,
VAUXHALL,"Astra TwinTop, MY2007",1.8i 16v VVT 2 Door,A4,1796,Petrol,10.8,6.5,8.1,26.2,43.5,34.9,194,1360,71,0.367,0.053,0.04,,
VAUXHALL,"Astra TwinTop, MY2007",2.0i 16v Turbo 200PS 2 Door,M6,1998,Petrol,13.3,7.3,9.5,21.2,38.7,29.7,228,1598,74,0.452,0.08,0.022,,
VAUXHALL,"Astra TwinTop, MY2007",1.9CDTi 16v 150PS 2 Door,M6,1910,Diesel,7.6,5.1,6,37.2,55.4,47.1,160,1077,74,0.021,,0.17,0.184,0.001
VAUXHALL,"Combo, MY2007",1.3CDTi 16v 2000 6 Door Crew Van,M5,1248,Diesel,6.2,4.5,5.1,45.6,62.8,55.4,138,916,71,0.347,,0.199,0.228,0.001
VAUXHALL,"Combo, MY2007",1.7CDTi 16v 2000 6 Door Crew Van,M5,1686,Diesel,6.6,4.4,5.2,42.8,64.2,54.3,140,934,73,0.261,,0.218,0.244,0.017
VAUXHALL,"Corsa, MY2006",1.0i 12v 3 Door Hatchback,MTA5,998,Petrol,6.7,4.3,5.2,42.1,65.6,54.3,125,874,71,0.225,0.034,0.021,,
VAUXHALL,"Corsa, MY2006",1.0i 12v 3 Door Hatchback,M5,998,Petrol,6.9,4.4,5.3,40.9,64.2,53.2,127,892,71,0.281,0.039,0.054,,
VAUXHALL,"Corsa, MY2006",1.0i 12v 5 Door Hatchback,MTA5,998,Petrol,6.7,4.3,5.2,42.1,65.6,54.3,125,874,71,0.225,0.034,0.021,,
VAUXHALL,"Corsa, MY2006",1.0i 12v 5 Door Hatchback,M5,998,Petrol,6.9,4.4,5.3,40.9,64.2,53.2,127,892,71,0.281,0.039,0.054,,
VAUXHALL,"Corsa, MY2006",1.0i 12v ECO 3 Door Hatchback,MTA5,998,Petrol,6.3,3.9,4.8,44.8,72.4,58.8,115,807,70,0.243,0.034,0.039,,
VAUXHALL,"Corsa, MY2006",1.0i 12v ECO 5 Door Hatchback,MTA5,998,Petrol,6.3,3.9,4.8,44.8,72.4,58.8,115,807,70,0.243,0.034,0.039,,
VAUXHALL,"Corsa, MY2006",1.2i 16v 3 Door Hatchback,MTA5,1229,Petrol,6.8,4.4,5.3,41.5,64.2,53.2,127,892,71,0.446,0.045,0.036,,
VAUXHALL,"Corsa, MY2006","1.2i 16v 3 Door Hatchback with 13""/14""/15"" tyre",M5,1229,Petrol,7.8,4.6,5.8,36.2,61.4,48.7,139,975,71,0.395,0.048,0.021,,
VAUXHALL,"Corsa, MY2006","1.2i 16v 3 Door Hatchback with 16""/17"" tyre",M5,1229,Petrol,8,4.8,6,35.3,58.8,47,144,1010,71,0.395,0.048,0.021,,
VAUXHALL,"Corsa, MY2006",1.2i 16v 5 Door Hatchback,MTA5,1229,Petrol,6.8,4.4,5.3,41.5,64.2,53.2,127,892,71,0.446,0.045,0.036,,
VAUXHALL,"Corsa, MY2006","1.2i 16v 5 Door Hatchback with 13""/14""/15"" tyre",M5,1229,Petrol,7.8,4.6,5.8,36.2,61.4,48.7,139,975,71,0.395,0.048,0.021,,
VAUXHALL,"Corsa, MY2006","1.2i 16v 5 Door Hatchback with 16""/17"" tyre",M5,1229,Petrol,8,4.8,6,35.3,58.8,47,144,1010,71,0.395,0.048,0.021,,
VAUXHALL,"Corsa, MY2006",1.4i 16v 3 Door Hatchback,M5,1364,Petrol,7.9,4.7,5.9,35.7,60.1,47.8,142,993,71,0.278,0.032,0.024,,
VAUXHALL,"Corsa, MY2006","1.4i 16v 3 Door Hatchback with 14""/15"" tyre",A4,1389,Petrol,10.4,5.8,7.5,27.1,48.7,37.6,180,1262,72,0.287,0.065,0.057,,
VAUXHALL,"Corsa, MY2006","1.4i 16v 3 Door Hatchback with 16"" tyre",A4,1389,Petrol,10.6,6,7.7,26.6,47,36.6,185,1297,72,0.287,0.065,0.057,,
VAUXHALL,"Corsa, MY2006",1.4i 16v 5 Door Hatchback,M5,1364,Petrol,8.1,4.9,6.1,34.8,57.6,46.3,146,1025,71,0.278,0.032,0.024,,
VAUXHALL,"Corsa, MY2006","1.4i 16v 5 Door Hatchback with 14""/15 tyre",A4,1389,Petrol,10.4,5.8,7.5,27.1,48.7,37.6,180,1262,72,0.287,0.065,0.057,,
VAUXHALL,"Corsa, MY2006","1.8i 16v 3 Door Hatchback with 14""/15"" tyre",M5,1796,Petrol,10.8,5.6,7.5,26.1,50.4,37.6,179,1262,73,0.657,0.047,0.011,,
VAUXHALL,"Corsa, MY2006","1.8i 16v 3 Door Hatchback with 16""/17"" tyre",M5,1796,Petrol,11,5.8,7.7,25.6,48.7,36.6,185,1297,73,0.657,0.047,0.011,,
VAUXHALL,"Corsa, MY2006","1.8i 16v 5 Door Hatchback with 14""/15"" tyre",M5,1796,Petrol,10.8,5.6,7.5,26.1,50.4,37.6,179,1262,73,0.657,0.047,0.011,,
VAUXHALL,"Corsa, MY2006","1.8i 16v 5 Door Hatchback with 16""/17"" tyre",M5,1796,Petrol,11,5.8,7.7,25.6,48.7,36.6,185,1297,73,0.657,0.047,0.011,,
VAUXHALL,"Corsa, MY2006",1.3CDTi 16v 3 Door Hatchback,MTA5,1248,Diesel,5.5,3.6,4.3,51.3,78.4,65.6,115,773,69,0.202,,0.187,0.215,0.012
VAUXHALL,"Corsa, MY2006","1.3CDTi 16v 3 Door Hatchback with 14""/15"" tyre",M5,1248,Diesel,5.6,3.7,4.4,50.4,76.3,64.2,119,790,71,0.141,,0.196,0.209,0.017
VAUXHALL,"Corsa, MY2006","1.3CDTi 16v 3 Door Hatchback with 16""/17"" tyre",M5,1248,Diesel,5.8,3.9,4.6,48.7,72.4,61.4,124,826,71,0.141,,0.196,0.209,0.017
VAUXHALL,"Corsa, MY2006",1.3CDTi 16v 5 Door Hatchback,MTA5,1248,Diesel,5.5,3.6,4.3,51.3,78.4,65.6,115,773,69,0.202,,0.187,0.215,0.012
VAUXHALL,"Corsa, MY2006","1.3CDTi 16v 5 Door Hatchback with 14""/15"" tyre",M5,1248,Diesel,5.6,3.7,4.4,50.4,76.3,64.2,119,790,71,0.141,,0.196,0.209,0.017
VAUXHALL,"Corsa, MY2006","1.3CDTi 16v 5 Door Hatchback with 16""/17"" tyre",M5,1248,Diesel,5.8,3.9,4.6,48.7,72.4,61.4,124,826,71,0.141,,0.196,0.209,0.017
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.0i 12v,M5,998,Petrol,7.3,4.6,5.6,38.7,61.4,50.4,134,942,72,0.343,0.054,0.021,,
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.2i 16v with close ratio gearbox,M5,1229,Petrol,8,5,6.1,35.3,56.5,46.3,146,1025,72,0.412,0.056,0.013,,
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.2i 16v with wide ratio gearbox,M5,1229,Petrol,7.7,4.7,5.8,36.7,60.1,48.7,139,975,71,0.357,0.057,0.014,,
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.2i 16v,MTA5,1229,Petrol,7.6,4.6,5.7,37.2,61.4,49.6,137,957,72,0.439,0.047,0.036,,
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.4i 16v with close ratio gearbox,M5,1364,Petrol,8.1,5.1,6.2,34.9,55.4,45.6,149,1041,72,0.263,0.043,0.025,,
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.4i 16v with wide ratio gearbox,M5,1364,Petrol,7.8,4.8,5.9,36.2,58.9,47.9,142,991,71,0.4,0.055,0.021,,
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.4i 16v with air conditioning,A4,1364,Petrol,8.8,5.8,6.9,32.1,48.7,40.9,166,1160,71,0.712,0.065,0.024,,
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.4i 16v without air conditioning,A4,1364,Petrol,8.7,5.7,6.8,32.5,49.6,41.5,163,1144,71,0.712,0.065,0.024,,
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.3CDTi 75PS with particulate trap,M5,1248,Diesel,5.8,3.9,4.6,48.7,72.4,61.4,124,826,71,0.135,,0.228,0.241,0.001
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.3CDTi 75PS without particulate trap,M5,1248,Diesel,5.8,3.9,4.6,48.7,72.4,61.4,124,826,72,0.232,,0.22,0.24,0.02
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.3CDTi 90PS with particulate trap,M6,1248,Diesel,5.9,3.8,4.6,47.9,74.3,61.4,124,826,72,0.249,,0.211,0.232,0
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.3CDTi 90PS without particulate trap,M6,1248,Diesel,5.9,3.8,4.6,47.9,74.3,61.4,124,826,73,0.296,,0.207,0.25,0.022
VAUXHALL,"Corsa, MY2007 3 Door Hatchback",1.7CDTi 125PS,M6,1686,Diesel,6.2,4,4.8,45.6,70.6,58.9,130,861,72,0.173,,0.118,0.157,0.001
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.0i 12v,M5,998,Petrol,7.3,4.6,5.6,38.7,61.4,50.4,134,942,72,0.343,0.054,0.021,,
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.2i 16v with close ratio gearbox,M5,1229,Petrol,8,5,6.1,35.3,56.5,46.3,146,1025,72,0.412,0.056,0.013,,
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.2i 16v with wide ratio gearbox,M5,1229,Petrol,7.7,4.7,5.8,36.7,60.1,48.7,139,975,71,0.357,0.057,0.014,,
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.2i 16v,MTA5,1229,Petrol,7.6,4.6,5.7,37.2,61.4,49.6,137,957,72,0.439,0.047,0.036,,
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.4i 16v,A4,1364,Petrol,8.8,5.8,6.9,32.1,48.7,40.9,166,1160,71,0.712,0.065,0.024,,
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.4i 16v with close ratio gearbox,M5,1364,Petrol,8.1,5.1,6.2,34.9,55.4,45.6,149,1041,72,0.263,0.043,0.025,,
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.4i 16v with wide ratio gearbox,M5,1364,Petrol,7.8,4.8,5.9,36.2,58.9,47.9,142,991,71,0.4,0.055,0.021,,
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.3CDTi 75PS with particulate trap,M5,1248,Diesel,5.8,3.9,4.6,48.7,72.4,61.4,124,826,71,0.135,,0.228,0.241,0.001
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.3CDTi 75PS without particulate trap,M5,1248,Diesel,5.8,3.9,4.6,48.7,72.4,61.4,124,826,72,0.232,,0.22,0.24,0.02
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.3CDTi 90PS with particulate trap,M6,1248,Diesel,5.9,3.8,4.6,47.9,74.3,61.4,124,826,72,0.249,,0.211,0.232,0
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.3CDTi 90PS without particulate trap,M6,1248,Diesel,5.9,3.8,4.6,47.9,74.3,61.4,124,826,73,0.296,,0.207,0.25,0.022
VAUXHALL,"Corsa, MY2007 5 Door Hatchback",1.7CDTi 125PS,M6,1686,Diesel,6.3,4.1,4.9,44.8,68.9,57.6,132,881,72,0.173,,0.118,0.157,0.001
VAUXHALL,"Meriva, MY2006",1.4i 16v 5 Door MPV,M5,1364,Petrol,8.3,5.3,6.4,34,53.2,44.1,154,1076,72,0.278,0.041,0.018,,
VAUXHALL,"Meriva, MY2006",1.6i 16v 5 Door MPV,M5,1598,Petrol,10,5.8,7.3,28.2,48.7,38.6,175,1230,71,0.391,0.061,0.036,,
VAUXHALL,"Meriva, MY2006",1.6i 16v 5 Door MPV,MTA5,1598,Petrol,9.8,5.7,7.2,28.8,49.5,39.2,173,1211,69,0.633,0.081,0.044,,
VAUXHALL,"Meriva, MY2006",1.6 Turbo VXR 5 Door MPV,M6,1598,Petrol,10.4,6.3,7.8,27.2,44.8,36.2,187,1311,74,0.488,0.064,0.022,,
VAUXHALL,"Meriva, MY2006",1.8i 16v 5 Door MPV,M5,1796,Petrol,10.9,6.1,7.9,25.9,46.3,35.7,190,1329,72,0.295,0.015,0.024,,
VAUXHALL,"Meriva, MY2006",1.8i 16v 5 Door MPV,MTA5,1796,Petrol,10.7,6.1,7.8,26.4,46.3,36.2,187,1311,72,0.474,0.017,0.016,,
VAUXHALL,"Meriva, MY2006",1.3CDTi 5 Door MPV,M5,1248,Diesel,6.2,4.3,5,45.6,65.7,56.5,135,898,71,0.138,,0.177,0.195,0
VAUXHALL,"Meriva, MY2006",1.7CDTi 16v 5 Door MPV,M5,1686,Diesel,6.7,4.5,5.3,42.1,62.7,53.2,143,954,73,0.112,,0.183,0.198,0.02
VAUXHALL,"Meriva, MY2007",1.4i 16v 5 Door MPV,M5,1364,Petrol,8.3,5.3,6.4,34,53.3,44.1,154,1076,72,0.278,0.041,0.018,,
VAUXHALL,"Meriva, MY2007",1.6i 16v 5 Door MPV,M5,1598,Petrol,8.8,5.5,6.7,32.1,51.4,42.2,161,1125,71,0.31,0.036,0.033,,
VAUXHALL,"Meriva, MY2007",1.6i 16v 5 Door MPV,MTA,1598,Petrol,8.9,5.4,6.7,31.7,52.3,42.2,161,1125,69,0.533,0.075,0.034,,
VAUXHALL,"Meriva, MY2007",1.6i 16v Turbo 180PS 5 Door MPV,M6,1598,Petrol,10.4,6.3,7.8,27.2,44.8,36.2,187,1311,74,0.488,0.064,0.022,,
VAUXHALL,"Meriva, MY2007",1.8i 16v 5 Door MPV,MTA,1796,Petrol,10.7,6.1,7.8,26.4,46.3,36.2,187,1311,72,0.474,0.017,0.016,,
VAUXHALL,"Meriva, MY2007",1.8i 16v 5 Door MPV,M5,1796,Petrol,10.9,6.1,7.9,25.9,46.3,35.8,190,1326,72,0.295,0.015,0.024,,
VAUXHALL,"Meriva, MY2007",1.3CDTi 16v 5 Door MPV,M5,1248,Diesel,6.2,4.3,5,45.6,65.7,56.5,135,898,71,0.138,,0.177,0.195,0
VAUXHALL,"Meriva, MY2007",1.7CDTi 16v 5 Door MPV,M5,1686,Diesel,6.6,4.4,5.2,42.8,64.2,54.3,140,934,73,0.112,,0.183,0.198,0.02
VAUXHALL,"Signum, MY2006",1.8i 16v 5 Door Hatchback with Z18XE engine and close ratio gearbox,M5,1796,Petrol,11,6.1,7.9,25.6,46.3,35.7,190,1329,72,0.648,0.033,0.009,,
VAUXHALL,"Signum, MY2006",1.8i 16v 5 Door Hatchback with Z18XER engine and wide ratio gearbox,M5,1796,Petrol,10.3,5.9,7.5,27.4,47.8,37.6,180,1262,73,0.365,0.064,0.035,,
VAUXHALL,"Signum, MY2006",1.8i 16v VVT 5 Door Hatchback with Z18XER engine and wide ratio gearbox,M5,1796,Petrol,10.3,5.9,7.5,27.4,47.8,37.6,180,1262,73,0.365,0.064,0.035,,
