Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
PEUGEOT,406 Saloon,Hdi Turbo (110 bhp),M5,1997,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,150,435,II,72.9,0.844,0.536,0.000,0.000,0.064
PEUGEOT,406 Estate,1.8 (112 bhp),M5,1761,Petrol,12.4,7.0,9.0,22.8,40.4,31.4,214,695,II,73.0,0.608,0.172,0.000,0.000,0.000
PEUGEOT,406 Estate,2.0 (137 bhp),M5,1997,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,207,649,II,73.3,0.394,0.328,0.000,0.000,0.000
PEUGEOT,406 Estate,2.0 (137 bhp),A4,1997,Petrol,12.3,6.6,8.7,23.0,42.8,32.5,208,671,II,72.4,0.425,0.286,0.000,0.000,0.000
PEUGEOT,406 Estate,3.0 V6 (210 bhp),M5,2946,Petrol,13.9,7.4,9.8,20.3,38.2,28.8,234,758,II,74.0,0.529,0.148,0.000,0.000,0.000
PEUGEOT,406 Estate,3.0 V6 (210 bhp),A4,2946,Petrol,14.6,7.7,10.2,19.3,36.7,27.7,243,788,II,73.5,0.924,0.236,0.000,0.000,0.000
PEUGEOT,406 Estate,Hdi Turbo (90 bhp),M5,1997,Diesel,7.6,4.8,5.8,37.2,58.9,48.7,160,459,II,72.5,0.504,0.667,0.000,0.000,0.029
PEUGEOT,406 Estate,Hdi Turbo (110 bhp),M5,1997,Diesel,7.5,4.7,5.7,37.7,60.1,49.6,156,451,II,72.9,0.844,0.536,0.000,0.000,0.064
PEUGEOT,406 Coupé,2.0 (137 bhp),M5,1997,Petrol,11.6,6.6,8.4,24.4,42.8,33.6,206,649,II,74.0,0.394,0.328,0.000,0.000,0.000
PEUGEOT,406 Coupé,2.0 (137 bhp),A4,1997,Petrol,12.3,6.5,8.6,23.0,43.5,32.8,206,665,II,72.4,0.425,0.286,0.000,0.000,0.000
PEUGEOT,406 Coupé,3.0 V6 (210 bhp),M5,2946,Petrol,14.1,7.6,10.0,20.0,37.2,28.2,238,774,II,71.0,0.529,0.148,0.000,0.000,0.000
PEUGEOT,406 Coupé,3.0 V6 (210 bhp),A4,2946,Petrol,14.7,7.8,10.4,19.2,36.2,27.2,248,802,II,73.5,0.622,1.198,0.000,0.000,0.000
PEUGEOT,806, 2.0 HDi Turbo (110 HP),M5,1997,Diesel,8.4,5.6,6.7,33.6,50.4,42.2,182,531,II,72.2,0.174,0.772,0.000,0.000,0.059
PEUGEOT,Partner,1.9 D (70 bhp) Partner Combi,M5,1868,Diesel,8.6,5.4,6.6,32.9,52.3,42.8,178,523,II,73.4,0.179,0.551,0.000,0.000,0.029
PEUGEOT,Partner,2.0 Hdi Turbo Partner Combi,M5,1997,Diesel,7.0,4.7,5.5,40.4,60.1,51.4,147,435,II,73.8,0.572,0.617,0.000,0.000,0.032
PEUGEOT,Expert,2.0 Hdi Turbo (95 bhp) Expert Combi,M5,1997,Diesel,8.4,5.8,6.8,33.6,48.7,41.5,182,538,II,74.6,0.318,0.692,0.000,0.000,0.050
PEUGEOT,Expert,2.0 Hdi Turbo (110 bhp) Expert Combi,M5,1997,Diesel,7.9,5.4,6.4,35.8,52.3,44.1,171,507,II,74.7,0.246,0.723,0.000,0.000,0.048
PROTON,Compact,1300 Hatchback,M5,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,197,622,II,73.0,1.140,0.330,0.000,0.000,0.000
PROTON,Compact,1500 Hatchback,A3,1468,Petrol,11.1,7.7,8.9,25.5,36.9,31.6,219,691,II,70.9,1.340,0.320,0.000,0.000,0.000
PROTON,Compact,1500 Hatchback,M5,1468,Petrol,11.1,6.6,8.3,25.4,42.8,34.1,202,640,II,73.3,1.440,0.310,0.000,0.000,0.000
PROTON,Compact,1600 Hatchback,M5,1597,Petrol,11.1,6.9,8.4,25.5,41.2,33.5,206,651,II,72.3,0.910,0.250,0.000,0.000,0.000
PROTON,Compact,1600 Hatchback,A4,1597,Petrol,12.0,7.0,8.8,23.5,40.4,32.0,217,682,II,69.7,0.930,0.320,0.000,0.000,0.000
PROTON,Compact,1800 Hatchback DOHC,M5,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,211,667,II,73.4,0.840,0.250,0.000,0.000,0.000
PROTON,Compact,1800 Hatchback DOHC,A4,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,225,706,II,70.6,0.670,0.280,0.000,0.000,0.000
PROTON,Compact,1800 Hatchback SOHC,A4,1834,Petrol,12.4,7.3,9.2,22.8,39.0,30.9,225,706,II,69.6,1.000,0.310,0.000,0.000,0.000
PROTON,Compact,1800 Hatchback SOHC,M5,1834,Petrol,11.4,6.9,8.6,24.7,41.2,33.0,210,661,II,73.7,0.700,0.170,0.000,0.000,0.000
PROTON,Persona,1300 Hatchback,M5,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,189,596,II,72.8,0.950,0.270,0.000,0.000,0.000
PROTON,Persona,1300 Saloon,M5,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,189,596,II,72.8,0.950,0.270,0.000,0.000,0.000
PROTON,Persona,1500 Hatchback,M5,1468,Petrol,10.8,6.7,8.2,26.3,42.0,34.4,201,634,II,72.4,0.730,0.230,0.000,0.000,0.000
PROTON,Persona,1500 Hatchback,A3,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,207,653,II,69.1,1.120,0.260,0.000,0.000,0.000
PROTON,Persona,1500 Saloon,M5,1468,Petrol,10.8,6.7,8.2,26.3,42.0,34.4,201,634,II,72.4,0.730,0.230,0.000,0.000,0.000
PROTON,Persona,1500 Saloon,A3,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,207,653,II,69.1,1.120,0.260,0.000,0.000,0.000
PROTON,Persona,1600 Hatchback,A4,1597,Petrol,12.2,7.4,9.2,23.2,38.0,30.8,225,708,II,69.7,0.650,0.260,0.000,0.000,0.000
PROTON,Persona,1600 Hatchback,M5,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35.0,198,623,II,72.7,0.850,0.220,0.000,0.000,0.000
PROTON,Persona,1600 Saloon,A4,1597,Petrol,12.2,7.4,9.2,23.2,38.0,30.8,225,708,II,69.7,0.650,0.260,0.000,0.000,0.000
PROTON,Persona,1600 Saloon,M5,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35.0,198,623,II,72.7,0.850,0.220,0.000,0.000,0.000
PROTON,Persona,1800 Hatchback DOHC,A4,1834,Petrol,13.4,7.4,9.6,21.0,38.1,29.3,236,745,II,68.9,0.720,0.290,0.000,0.000,0.000
PROTON,Persona,1800 Hatchback DOHC,M5,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,208,657,II,73.1,1.040,0.250,0.000,0.000,0.000
PROTON,Persona,1800 Hatchback SOHC,A4,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,226,713,II,70.8,0.950,0.300,0.000,0.000,0.000
PROTON,Persona,1800 Hatchback SOHC,M5,1834,Petrol,11.8,7.0,8.8,23.9,40.4,32.1,217,680,II,72.6,0.600,0.190,0.000,0.000,0.000
PROTON,Persona,1800 Saloon DOHC,A4,1834,Petrol,13.4,7.4,9.6,21.0,38.1,29.3,236,745,II,68.9,0.720,0.290,0.000,0.000,0.000
PROTON,Persona,1800 Saloon DOHC,M5,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,208,657,II,73.1,1.040,0.250,0.000,0.000,0.000
PROTON,Persona,1800 Saloon SOHC,A4,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,226,713,II,70.8,0.950,0.300,0.000,0.000,0.000
PROTON,Persona,1800 Saloon SOHC,M5,1834,Petrol,11.8,7.0,8.8,23.9,40.4,32.1,217,680,II,72.6,0.600,0.190,0.000,0.000,0.000
PROTON,Persona,2000 Hatchback Turbo Diesel,M5,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,205,600,II,73.5,0.150,0.480,0.000,0.000,0.040
PROTON,Persona,2000 Saloon Turbo Diesel,M5,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,205,600,II,73.5,0.150,0.480,0.000,0.000,0.040
PROTON,Persona,1300 Coupé,M5,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,197,622,II,73.0,1.140,0.330,0.000,0.000,0.000
PROTON,Persona,1800 Coupé DOHC,M5,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,208,667,II,73.1,0.840,0.250,0.000,0.000,0.000
PROTON,Persona,1800 Coupé DOHC,A4,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,236,706,II,68.9,0.670,0.280,0.000,0.000,0.000
PROTON,Satria,1300 Hatchback,M5,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,197,622,II,73.0,1.140,0.330,0.000,0.000,0.000
PROTON,Satria,1500 Hatchback,A3,1468,Petrol,11.1,7.7,8.9,25.5,36.9,31.6,219,691,II,70.9,1.340,0.320,0.000,0.000,0.000
PROTON,Satria,1500 Hatchback,M5,1468,Petrol,11.1,6.6,8.3,25.4,42.8,34.1,202,640,II,73.3,1.440,0.310,0.000,0.000,0.000
PROTON,Satria,1600 Hatchback,M5,1597,Petrol,11.1,6.9,8.4,25.5,41.2,33.5,206,651,II,72.3,0.910,0.250,0.000,0.000,0.000
PROTON,Satria,1600 Hatchback,A4,1597,Petrol,12.0,7.0,8.8,23.5,40.4,32.0,217,682,II,69.7,0.930,0.320,0.000,0.000,0.000
PROTON,Satria,1800 Hatchback DOHC,M5,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,211,667,II,73.4,0.840,0.250,0.000,0.000,0.000
PROTON,Satria,1800 Hatchback DOHC,A4,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,225,706,II,70.6,0.670,0.280,0.000,0.000,0.000
PROTON,Satria,1800 Hatchback SOHC,A4,1834,Petrol,12.4,7.3,9.2,22.8,39.0,30.9,225,706,II,69.6,1.000,0.310,0.000,0.000,0.000
PROTON,Satria,1800 Hatchback SOHC,M5,1834,Petrol,11.4,6.9,8.6,24.7,41.2,33.0,210,661,II,73.7,0.700,0.170,0.000,0.000,0.000
PROTON,Wira,1300 Hatchback,M5,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,189,596,II,72.8,0.950,0.270,0.000,0.000,0.000
PROTON,Wira,1300 Saloon,M5,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,189,596,II,72.8,0.950,0.270,0.000,0.000,0.000
PROTON,Wira,1500 Hatchback,M5,1468,Petrol,10.8,6.7,8.2,26.3,42.0,34.4,201,634,II,72.4,0.730,0.230,0.000,0.000,0.000
PROTON,Wira,1500 Hatchback,A3,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,207,653,II,69.1,1.120,0.260,0.000,0.000,0.000
PROTON,Wira,1500 Saloon,M5,1468,Petrol,10.8,6.7,8.2,26.3,42.0,34.4,201,634,II,72.4,0.730,0.230,0.000,0.000,0.000
PROTON,Wira,1500 Saloon,A3,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,207,653,II,69.1,1.120,0.260,0.000,0.000,0.000
PROTON,Wira,1600 Hatchback,A4,1597,Petrol,12.2,7.4,9.2,23.2,38.0,30.8,225,708,II,69.7,0.650,0.260,0.000,0.000,0.000
PROTON,Wira,1600 Hatchback,M5,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35.0,198,623,II,72.7,0.850,0.220,0.000,0.000,0.000
PROTON,Wira,1600 Saloon,A4,1597,Petrol,12.2,7.4,9.2,23.2,38.0,30.8,225,708,II,69.7,0.650,0.260,0.000,0.000,0.000
PROTON,Wira,1600 Saloon,M5,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35.0,198,623,II,72.7,0.850,0.220,0.000,0.000,0.000
PROTON,Wira,1800 Hatchback DOHC,A4,1834,Petrol,13.4,7.4,9.6,21.0,38.1,29.3,236,745,II,68.9,0.720,0.290,0.000,0.000,0.000
PROTON,Wira,1800 Hatchback DOHC,M5,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,208,657,II,73.1,1.040,0.250,0.000,0.000,0.000
PROTON,Wira,1800 Hatchback SOHC,A4,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,226,713,II,70.8,0.950,0.300,0.000,0.000,0.000
PROTON,Wira,1800 Hatchback SOHC,M5,1834,Petrol,11.8,7.0,8.8,23.9,40.4,32.1,217,680,II,72.6,0.600,0.190,0.000,0.000,0.000
PROTON,Wira,1800 Saloon DOHC,A4,1834,Petrol,13.4,7.4,9.6,21.0,38.1,29.3,236,745,II,68.9,0.720,0.290,0.000,0.000,0.000
PROTON,Wira,1800 Saloon DOHC,M5,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,208,657,II,73.1,1.040,0.250,0.000,0.000,0.000
PROTON,Wira,1800 Saloon SOHC,A4,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,226,713,II,70.8,0.950,0.300,0.000,0.000,0.000
PROTON,Wira,1800 Saloon SOHC,M5,1834,Petrol,11.8,7.0,8.8,23.9,40.4,32.1,217,680,II,72.6,0.600,0.190,0.000,0.000,0.000
PROTON,Wira,2000 Hatchback Turbo Diesel,M5,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,205,600,II,73.5,0.150,0.480,0.000,0.000,0.040
PROTON,Wira,2000 Saloon Turbo Diesel,M5,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,205,600,II,73.5,0.150,0.480,0.000,0.000,0.040
PROTON,Wira,1300 Coupé,M5,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,197,622,II,73.0,1.140,0.330,0.000,0.000,0.000
PROTON,Wira,1800 Coupé DOHC,M5,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,208,667,II,73.1,0.840,0.250,0.000,0.000,0.000
PROTON,Wira,1800 Coupé DOHC,A4,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,236,706,II,68.9,0.670,0.280,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),1.2 From VIN C/BB0A0F,M5,1149,Petrol,7.9,5.2,6.2,35.8,54.3,45.6,146,479,II,70.6,0.935,0.203,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),1.4 From VIN C/BB0S0F,M5,1390,Petrol,8.8,5.6,6.8,32.1,50.4,41.5,160,526,II,72.1,0.433,0.083,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),1.4 16V From VIN C/BB0L0F,M5,1390,Petrol,8.8,5.2,6.5,32.1,54.3,43.5,155,502,II,73.4,0.526,0.263,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),1.4 16V From VIN BB0L0A,A4,1390,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,170,557,II,73.5,0.511,0.246,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),1.6 From VIN C/BB0D0F,M5,1598,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,170,557,II,72.2,1.331,0.194,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),1.6 From VIN C/BB0D0A,A4,1598,Petrol,10.8,6.1,7.8,26.2,46.3,36.2,184,603,II,72.5,0.835,0.175,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),1.6 16V From VIN C/BB0T0F,M5,1598,Petrol,9.4,6.0,7.2,30.1,47.1,39.2,170,557,II,74.0,0.234,0.089,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),2.0 16V From VIN CB0M0F,M5,1998,Petrol,10.5,6.4,7.9,26.9,44.1,35.8,189,610,II,74.0,0.944,0.364,0.000,0.000,0.000
RENAULT,Clio (all versions and trim levels),1.9D From VIN C/BB0E,M5,1870,Diesel,7.7,4.6,5.7,36.7,61.4,49.6,153,451,II,72.6,0.443,0.550,0.000,0.000,0.036
RENAULT,Clio (all versions and trim levels),1.9 dTi  From VIN BB0U0F,M5,1870,Diesel,6.7,4.3,5.2,42.2,65.7,54.3,139,412,II,73.9,0.850,0.474,0.000,0.000,0.034
RENAULT,Kangoo (all versions and trim levels),1.4 From VIN KC0CAF,M5,1390,Petrol,9.5,6.3,7.5,29.7,44.8,37.7,177,579,II,74.0,0.660,0.166,0.000,0.000,0.000
RENAULT,Kangoo (all versions and trim levels),1.4 From VIN KC0HAA,M4,1390,Petrol,9.9,6.7,7.9,28.5,42.2,35.8,188,610,II,73.7,0.677,0.136,0.000,0.000,0.000
RENAULT,Kangoo (all versions and trim levels),1.9D From VIN KC0EAF,M5,1870,Diesel,8.2,6.0,6.8,34.4,47.1,41.5,180,539,II,73.8,0.471,0.519,0.000,0.000,0.047
RENAULT,Kangoo (all versions and trim levels),1.9 dTi From VIN KC0UAF,M5,1870,Diesel,7.1,4.9,5.7,39.8,57.6,49.6,152,451,II,73.9,0.646,0.513,0.000,0.000,0.043
RENAULT,Mégane Hatchback (all versions and trim levels),1.4 From VIN  BA0VM5,M5,1390,Petrol,9.0,5.2,6.6,31.4,54.3,42.8,180,510,II,73.2,0.487,0.139,0.000,0.000,0.000
RENAULT,Mégane Hatchback (all versions and trim levels),1.4 16V From VIN BA0W05,M5,1390,Petrol,9.2,5.2,6.6,30.7,54.3,42.8,156,510,II,71.4,0.228,0.103,0.000,0.000,0.000
RENAULT,Mégane Hatchback (all versions and trim levels),1.6 16V From VIN BA0405,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,540,II,73.2,0.221,0.064,0.000,0.000,0.000
RENAULT,Mégane Hatchback (all versions and trim levels),1.6 16V From VIN BA0402,A4,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,174,548,II,69.5,0.211,0.136,0.000,0.000,0.000
RENAULT,Mégane Hatchback (all versions and trim levels),1.9 dTi From VIN BA0NM5,M5,1870,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,412,II,73.9,0.823,0.613,0.000,0.000,0.066
RENAULT,Mégane Hatchback (all versions and trim levels),1.9 dTi From VIN BA0N02,A4,1870,Diesel,8.7,4.8,6.2,32.5,58.9,45.6,164,490,II,72.6,0.719,0.604,0.000,0.000,0.055
RENAULT,Mégane Coupé (all versions and trim levels),1.4 16V From VIN DA0W05,M5,1390,Petrol,9.1,5.1,6.5,31.0,55.4,43.5,153,502,II,71.4,0.288,0.103,0.000,0.000,0.000
RENAULT,Mégane Coupé (all versions and trim levels),1.6 16V From VIN DA0405,M5,1598,Petrol,9.3,5.6,6.9,30.4,50.4,40.9,162,534,II,73.2,0.221,0.064,0.000,0.000,0.000
RENAULT,Mégane Coupé (all versions and trim levels),1.6 16V From VIN DA0402,A4,1598,Petrol,9.6,5.5,7.0,29.4,51.4,40.4,169,540,II,69.5,0.211,0.136,0.000,0.000,0.000
RENAULT,Mégane Coupé (all versions and trim levels),2.0 ide 16V From VIN DA0305,M5,1998,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,181,587,II,74.0,0.052,0.092,0.000,0.000,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.4 16V From VIN LA0W05,M5,1390,Petrol,9.0,5.2,7.6,31.4,54.3,37.2,156,587,II,73.2,0.487,0.139,0.000,0.000,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.6 16V From VIN LA0405,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,540,II,73.2,0.487,0.118,0.000,0.000,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.6 16V From VIN LA0402,A4,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,174,548,II,69.5,0.211,0.136,0.000,0.000,0.000
RENAULT,Mégane Classic (all versions and trim levels),1.9 dTi From VIN LA0NM5,M5,1870,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,412,II,73.9,0.823,0.613,0.000,0.000,0.066
RENAULT,Mégane Classic (all versions and trim levels),1.9 dTi From VIN LA0N02,A4,1870,Diesel,8.7,4.8,6.2,32.5,58.9,45.6,159,490,II,72.6,0.719,0.604,0.000,0.000,0.055
RENAULT,Mégane Cabriolet (all versions and trim levels),1.6 16V From VIN EA0405,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,540,II,73.2,0.221,0.064,0.000,0.000,0.000
RENAULT,Mégane Cabriolet (all versions and trim levels),1.6 16V From VIN EA0402,A4,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,174,548,II,69.5,0.211,0.136,0.000,0.000,0.000
RENAULT,Mégane Cabriolet (all versions and trim levels),2.0 ide 16V From VIN EA0305,M5,1998,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,181,587,II,74.0,0.052,0.092,0.000,0.000,0.000
RENAULT,New Scenic (all versions and trim levels),1.4 16V From VIN JA0WN5,M5,1390,Petrol,9.7,5.7,7.1,29.1,49.6,39.8,168,548,II,71.4,0.298,0.107,0.000,0.000,0.000
RENAULT,New Scenic (all versions and trim levels),1.6 16V From VIN JA04N5,M5,1598,Petrol,9.6,6.0,7.3,29.4,47.1,38.7,173,564,II,73.2,0.224,0.124,0.000,0.000,0.000
RENAULT,New Scenic (all versions and trim levels),1.6 16V From VIN JA04N2,A4,1598,Petrol,10.0,6.1,7.5,28.2,46.3,37.7,181,579,II,69.6,0.409,0.188,0.000,0.000,0.000
RENAULT,New Scenic (all versions and trim levels),2.0 16V From VIN JA1B05,M5,1998,Petrol,10.8,6.4,8.0,26.2,44.1,35.3,190,618,II,74.0,0.198,0.074,0.000,0.000,0.000
RENAULT,New Scenic (all versions and trim levels),2.0 16V From VIN JA1B02,A4,1998,Petrol,11.9,6.6,8.5,23.7,42.8,33.2,202,657,II,73.4,0.295,0.084,0.000,0.000,0.000
RENAULT,New Scenic (all versions and trim levels),1.9 dTi From VIN JA0NN5,M5,1870,Diesel,7.7,4.9,5.9,36.7,57.6,47.9,157,467,II,74.9,0.487,0.510,0.000,0.000,0.052
RENAULT,New Scenic (all versions and trim levels),1.9 dTi From VIN JA0N02,A4,1870,Diesel,8.8,5.1,6.4,32.1,55.4,44.1,170,507,II,73.4,0.590,0.678,0.000,0.000,0.065
RENAULT,New Scenic RX4 (all versions and trim levels),1.9 dCi RX4 From VIN JABF0E,M5,1870,Diesel,8.9,6.6,7.4,31.7,42.8,38.2,197,586,II,73.1,0.179,0.627,0.000,0.000,0.077
RENAULT,Laguna (all versions and trim levels),1.6 16V From VIN B56805,M5,1598,Petrol,10.1,6.0,7.5,28.0,47.1,37.7,177,579,II,70.5,0.066,0.088,0.000,0.000,0.000
RENAULT,Laguna (all versions and trim levels),1.8 16V From VIN B56405,M5,1783,Petrol,10.6,6.3,7.9,26.6,44.8,35.8,186,610,II,73.2,0.647,0.094,0.000,0.000,0.000
RENAULT,Laguna (all versions and trim levels),2.0 16V From VIN B56P65,M5,1998,Petrol,10.5,6.1,7.7,26.9,46.3,36.7,182,595,II,74.0,0.212,0.133,0.000,0.000,0.000
RENAULT,Laguna (all versions and trim levels),2.0 8V From VIN B56L0G,A4,1998,Petrol,13.1,6.7,9.0,21.6,42.2,31.4,214,695,II,73.8,0.689,0.250,0.000,0.000,0.000
RENAULT,Laguna (all versions and trim levels),1.9 dTi From VIN B56J05,M5,1870,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,144,428,II,73.0,0.681,0.607,0.000,0.000,0.074
RENAULT,Laguna (all versions and trim levels),1.9 dTi From VIN B56J02,A4,1871,Diesel,8.7,4.9,6.3,32.5,57.6,44.8,168,499,II,71.3,0.248,0.616,0.000,0.000,0.070
RENAULT,Laguna (all versions and trim levels),2.2 dT From VIN B569LE,M5,2188,Diesel,9.7,5.6,7.1,29.1,50.4,39.8,189,562,II,73.9,0.269,0.602,0.000,0.000,0.032
RENAULT,Laguna (all versions and trim levels),3.0 V6 24V From VIN B56VL5,M5,2946,Petrol,16.1,8.1,11.0,17.5,34.9,25.7,259,849,II,74.0,0.792,0.335,0.000,0.000,0.000
RENAULT,Laguna (all versions and trim levels),3.0 V6 24V From VIN B56VL2,A4,2946,Petrol,17.1,8.3,11.5,16.5,34.0,24.6,271,887,II,73.2,0.692,0.311,0.000,0.000,0.000
RENAULT,Laguna II Hatchback (all versions and trim levels),1.6 16V From VIN BG0A05,M5,1598,Petrol,9.9,5.7,7.2,28.5,49.6,39.2,173,557,II,70.5,0.066,0.088,0.088,0.000,0.000
RENAULT,Laguna II Hatchback (all versions and trim levels),1.8 16V From VIN BG0B05,M5,1783,Petrol,10.0,6.1,7.5,28.2,46.3,37.7,180,579,II,73.2,0.647,0.094,0.094,0.000,0.000
RENAULT,Laguna II Hatchback (all versions and trim levels),3.0 V6 24V From VIN BG0D0B,A5,2946,Petrol,14.9,7.3,10.1,19.0,38.7,28.0,240,779,II,73.2,0.692,0.311,0.311,0.000,0.000
RENAULT,Laguna II Sport Tourer (all versions and trim levels,1.8 16V From VIN KG0B05,M5,1783,Petrol,10.0,6.3,7.6,28.2,44.8,37.2,183,587,II,73.2,0.647,0.094,0.000,0.000,0.000
RENAULT,Laguna II Sport Tourer (all versions and trim levels,3.0 V6 24V From VIN KG0D0B,A5,2946,Petrol,15.1,7.5,10.3,18.7,37.7,27.4,240,796,II,73.2,0.692,0.311,0.000,0.000,0.000
RENAULT,Laguna Estate (all versions and trim levels),1.6 16V From VIN K56805,M5,1598,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,183,595,II,70.5,0.066,0.088,0.000,0.000,0.000
RENAULT,Laguna Estate (all versions and trim levels),1.8 16V From VIN K56405,M5,1783,Petrol,10.8,6.5,8.1,26.2,43.5,34.9,191,625,II,73.2,0.647,0.094,0.000,0.000,0.000
RENAULT,Laguna Estate (all versions and trim levels),2.0 16V From VIN K56P65,M5,1998,Petrol,10.7,6.3,7.9,26.4,44.8,35.8,187,610,II,74.0,0.212,0.133,0.000,0.000,0.000
RENAULT,Laguna Estate (all versions and trim levels),2.0 8V  From VIN K56L0G,A4,1998,Petrol,12.3,7.0,8.9,23.0,40.4,31.7,219,688,II,73.8,0.689,0.250,0.000,0.000,0.000
RENAULT,Laguna Estate (all versions and trim levels),1.9 dTi From VIN K56J05,M5,1870,Diesel,7.3,4.7,5.6,38.7,60.1,50.4,149,444,II,73.0,0.681,0.607,0.000,0.000,0.074
RENAULT,Laguna Estate (all versions and trim levels),1.9 dTi From VIN K56J02,A4,1871,Diesel,8.9,5.1,6.5,31.7,55.4,43.5,173,514,II,71.3,0.248,0.616,0.000,0.000,0.070
RENAULT,Laguna Estate (all versions and trim levels),2.2 dT From VIN K569JE,M5,2188,Diesel,9.7,5.7,7.2,29.1,49.6,39.2,192,571,II,73.9,0.269,0.602,0.000,0.000,0.032
RENAULT,Safrane (all versions and trim levels),2.0 16V From VIN B54L05,M5,1948,Petrol,12.7,7.1,9.1,22.2,39.8,31.0,214,704,II,72.6,0.311,0.286,0.000,0.000,0.000
RENAULT,Safrane (all versions and trim levels),2.0 16V From VIN B54L02,A4,1948,Petrol,13.8,7.5,9.8,20.5,37.7,28.8,231,758,II,72.4,0.128,0.264,0.000,0.000,0.000
RENAULT,Safrane (all versions and trim levels),2.5 20V From VIN B54F02,A4,2435,Petrol,15.3,8.2,10.7,18.5,34.4,26.4,252,827,II,72.9,0.702,0.290,0.000,0.000,0.000
RENAULT,Espace (J66) (all versions and trim levels),3.0 V6 24V From VIN JE0G02,A4,2946,Petrol,16.3,8.9,11.6,17.3,31.7,24.4,273,894,II,73.6,1.073,0.414,0.000,0.000,0.000
